N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002256 	 1.0008544 	 1.1025 	 0.996 	 7.113
0.0220697 	 1.1832430 	 12.0754 	 0.960 	 35.153
0.0428781 	 1.2261179 	 22.7301 	 0.998 	 47.978
0.0626129 	 1.3036024 	 33.1693 	 1.006 	 51.532
0.0813191 	 1.3961731 	 43.8766 	 1.008 	 52.647
0.0991178 	 1.4969194 	 54.2791 	 1.010 	 53.151
0.1160530 	 1.6044583 	 65.0252 	 1.012 	 53.351
0.1322344 	 1.7185439 	 75.7482 	 1.013 	 53.470
0.1476643 	 1.8362633 	 86.0120 	 1.014 	 53.585
0.1624326 	 1.9620904 	 96.6468 	 1.016 	 53.567
0.1765625 	 2.0917759 	 107.0268 	 1.019 	 53.532
0.1900963 	 2.2266827 	 117.4362 	 1.021 	 53.531
0.2030751 	 2.3662319 	 126.9261 	 1.023 	 53.521
0.2155277 	 2.5097355 	 137.5422 	 1.025 	 53.514
0.2275054 	 2.6577457 	 147.8767 	 1.027 	 53.481
0.2390084 	 2.8095437 	 157.6236 	 1.029 	 53.458
0.2500933 	 2.9655879 	 168.7928 	 1.031 	 53.457
0.2607715 	 3.1266931 	 179.3108 	 1.032 	 53.434
0.2710745 	 3.2922729 	 190.0246 	 1.035 	 53.432
0.2810045 	 3.4607253 	 200.4510 	 1.037 	 53.384
0.2905923 	 3.6349289 	 210.6770 	 1.039 	 53.392
0.2998608 	 3.8124031 	 221.2894 	 1.041 	 53.389
0.3088231 	 3.9937151 	 231.7515 	 1.043 	 53.358
0.3175074 	 4.1790803 	 243.1697 	 1.044 	 53.348
0.3259096 	 4.3692742 	 252.7049 	 1.046 	 53.334
0.3340549 	 4.5626334 	 262.5840 	 1.048 	 53.316
0.3419441 	 4.7610186 	 272.1078 	 1.050 	 53.290
0.3495989 	 4.9627186 	 282.4103 	 1.053 	 53.284
0.3570283 	 5.1707857 	 288.4351 	 1.055 	 53.308
0.3642378 	 5.3798091 	 298.5146 	 1.056 	 53.281
0.3712519 	 5.5946886 	 307.2338 	 1.058 	 53.264
0.3780598 	 5.8124045 	 315.0776 	 1.059 	 53.235
0.3846842 	 6.0366333 	 323.1734 	 1.062 	 53.229
0.3911298 	 6.2608915 	 332.3256 	 1.064 	 53.217
0.3974006 	 6.4890661 	 340.7672 	 1.064 	 53.207
0.4035082 	 6.7251472 	 352.3877 	 1.067 	 53.207
0.4094597 	 6.9623603 	 360.4574 	 1.068 	 53.192
0.4152538 	 7.2033943 	 370.9138 	 1.069 	 53.171
0.4209007 	 7.4509876 	 382.0246 	 1.070 	 53.158
0.4264105 	 7.6991877 	 391.9491 	 1.072 	 53.141
0.4317853 	 7.9522525 	 398.5637 	 1.074 	 53.127
0.4370302 	 8.2068747 	 409.0695 	 1.076 	 53.117
0.4421527 	 8.4679159 	 419.9441 	 1.078 	 53.095
0.4471489 	 8.7340170 	 428.2441 	 1.079 	 53.084
0.4520359 	 9.0037194 	 437.6504 	 1.079 	 53.068
0.4568081 	 9.2767149 	 446.1964 	 1.080 	 53.067
0.4614778 	 9.5480292 	 454.7956 	 1.081 	 53.032
0.4660419 	 9.8309619 	 469.3107 	 1.083 	 53.034
0.4705027 	 10.1165583 	 478.8725 	 1.083 	 53.051
0.4748702 	 10.3980168 	 491.4128 	 1.085 	 53.003
0.4791390 	 10.6906417 	 502.8201 	 1.086 	 52.997
0.4833210 	 10.9850715 	 512.3215 	 1.087 	 53.008
0.4874144 	 11.2840303 	 521.6376 	 1.088 	 52.994
0.4914253 	 11.5831720 	 531.6235 	 1.088 	 52.951
0.4953534 	 11.8917507 	 545.0974 	 1.090 	 52.962
0.4992006 	 12.2044678 	 553.8177 	 1.090 	 52.946
0.5029719 	 12.5164752 	 564.7121 	 1.089 	 52.953
0.5066694 	 12.8345228 	 573.7273 	 1.090 	 52.953
0.5102944 	 13.1581748 	 585.5333 	 1.091 	 52.923
0.5138470 	 13.4756739 	 596.3164 	 1.091 	 52.906
0.5173338 	 13.8101592 	 606.9973 	 1.090 	 52.905
0.5207532 	 14.1401539 	 617.6285 	 1.091 	 52.897
0.5241087 	 14.4769514 	 629.3955 	 1.092 	 52.878
0.5274014 	 14.8218886 	 647.0335 	 1.091 	 52.873
0.5306329 	 15.1598712 	 662.9773 	 1.091 	 52.868
0.5338081 	 15.5094310 	 678.1109 	 1.091 	 52.859
0.5369257 	 15.8582034 	 695.1023 	 1.091 	 52.858
0.5399848 	 16.2163487 	 720.0279 	 1.089 	 52.852
0.5429903 	 16.5754487 	 741.4834 	 1.090 	 52.853
0.5459433 	 16.9432847 	 769.7283 	 1.090 	 52.836
0.5488464 	 17.3135683 	 808.0661 	 1.089 	 52.830
0.5516965 	 17.6875447 	 863.4435 	 1.087 	 52.828
0.5544954 	 18.0772471 	 938.9810 	 1.087 	 52.840
0.5572508 	 18.4525723 	 1044.2680 	 1.087 	 52.809
0.5599569 	 18.8415030 	 1193.5808 	 1.085 	 52.802
0.5626179 	 19.2420078 	 1397.7800 	 1.085 	 52.803
0.5652315 	 19.6591556 	 1668.4051 	 1.084 	 52.781
0.5677968 	 20.0847279 	 2060.1057 	 1.084 	 52.763
0.5703155 	 20.5283008 	 2521.4072 	 1.085 	 52.784
0.5727899 	 20.9846869 	 3131.3090 	 1.084 	 52.769
0.5752164 	 21.4595691 	 3854.7159 	 1.085 	 52.757
0.5775963 	 21.9356188 	 4744.8367 	 1.083 	 52.736
0.5799289 	 22.4523027 	 5802.4230 	 1.083 	 52.738
0.5822133 	 22.9920576 	 7067.7884 	 1.081 	 52.748
0.5844497 	 23.5416313 	 8529.0518 	 1.079 	 52.751
0.5866414 	 24.1220724 	 10186.7242 	 1.077 	 52.748
0.5887866 	 24.6978806 	 12069.9677 	 1.073 	 52.714
0.5908892 	 25.2947990 	 14349.4650 	 1.070 	 52.709
0.5929466 	 25.9166399 	 16747.5837 	 1.068 	 52.705
0.5949584 	 26.5388615 	 19841.5030 	 1.067 	 52.687
0.5969275 	 27.1796124 	 23479.1615 	 1.068 	 52.705
0.5988559 	 27.8240716 	 28840.6228 	 1.071 	 52.690
0.6007444 	 28.4458585 	 39289.9960 	 1.082 	 52.679
0.6025986 	 29.0525175 	 58327.6906 	 1.098 	 52.654
0.6044183 	 29.6470745 	 92459.5009 	 1.123 	 52.634
0.6062079 	 30.2084135 	 146157.1584 	 1.156 	 52.585
0.6079655 	 30.8227524 	 218792.8350 	 1.196 	 52.555
0.6096932 	 31.4802804 	 301824.9466 	 1.239 	 52.508
0.6113866 	 32.2260193 	 385128.3044 	 1.280 	 52.471
0.6130402 	 33.0870814 	 453542.6898 	 1.318 	 52.419
0.6146521 	 34.0419687 	 508715.2238 	 1.351 	 52.383
0.6162199 	 35.0695000 	 553051.9878 	 1.379 	 52.324
0.6177417 	 36.1997300 	 586351.3840 	 1.406 	 52.305
0.6192199 	 37.3830356 	 608860.7714 	 1.425 	 52.246
0.6206517 	 38.6425305 	 620703.4104 	 1.443 	 52.231
0.6220389 	 39.9586961 	 627210.9914 	 1.456 	 52.189
0.6233813 	 41.3608307 	 630677.2496 	 1.470 	 52.181
0.6246801 	 42.8015803 	 630828.3918 	 1.481 	 52.148
0.6259373 	 44.2981460 	 628643.6448 	 1.492 	 52.097
0.6271527 	 45.8622613 	 622490.9794 	 1.500 	 52.082
0.6283281 	 47.4728994 	 611936.3815 	 1.506 	 52.074
0.6294638 	 49.1703998 	 605329.6271 	 1.516 	 52.047
