N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002262 	 1.0008606 	 1.1027 	 0.991 	 7.114
0.0220642 	 1.1832252 	 11.9972 	 0.961 	 35.122
0.0428542 	 1.2259829 	 22.5355 	 0.998 	 47.973
0.0625834 	 1.3034107 	 33.0469 	 1.006 	 51.560
0.0812937 	 1.3960162 	 43.4435 	 1.007 	 52.635
0.0990873 	 1.4966312 	 53.8858 	 1.009 	 53.139
0.1160504 	 1.6043784 	 64.3289 	 1.011 	 53.360
0.1322152 	 1.7182358 	 75.0279 	 1.013 	 53.461
0.1476559 	 1.8363495 	 86.0449 	 1.014 	 53.608
0.1624123 	 1.9616186 	 96.9300 	 1.017 	 53.559
0.1765303 	 2.0917574 	 107.1419 	 1.019 	 53.553
0.1900562 	 2.2261716 	 116.9620 	 1.021 	 53.534
0.2030284 	 2.3656038 	 127.3870 	 1.023 	 53.519
0.2154809 	 2.5086147 	 138.9076 	 1.025 	 53.496
0.2274466 	 2.6561938 	 150.6627 	 1.027 	 53.482
0.2389652 	 2.8083956 	 161.7627 	 1.030 	 53.455
0.2500412 	 2.9654834 	 172.3071 	 1.031 	 53.459
0.2607227 	 3.1252157 	 183.4727 	 1.033 	 53.437
0.2710172 	 3.2915082 	 192.9642 	 1.034 	 53.416
0.2809520 	 3.4602208 	 202.9775 	 1.036 	 53.414
0.2905432 	 3.6338279 	 214.3826 	 1.038 	 53.403
0.2998213 	 3.8114057 	 225.0091 	 1.040 	 53.376
0.3087845 	 3.9931863 	 235.1871 	 1.042 	 53.381
0.3174607 	 4.1778913 	 249.1820 	 1.044 	 53.353
0.3258593 	 4.3690740 	 258.0851 	 1.046 	 53.336
0.3340033 	 4.5623986 	 268.7339 	 1.049 	 53.332
0.3418991 	 4.7610282 	 279.7744 	 1.051 	 53.323
0.3495546 	 4.9622505 	 290.5498 	 1.053 	 53.292
0.3569840 	 5.1694039 	 299.7865 	 1.054 	 53.302
0.3641970 	 5.3779437 	 308.3722 	 1.055 	 53.265
0.3712045 	 5.5928492 	 319.2914 	 1.059 	 53.243
0.3780182 	 5.8111702 	 329.7002 	 1.060 	 53.255
0.3846437 	 6.0325700 	 343.4622 	 1.062 	 53.203
0.3910889 	 6.2584976 	 357.4072 	 1.063 	 53.223
0.3973600 	 6.4901520 	 367.7371 	 1.065 	 53.212
0.4034694 	 6.7244619 	 379.5843 	 1.067 	 53.204
0.4094180 	 6.9596474 	 393.6766 	 1.068 	 53.182
0.4152131 	 7.2002989 	 399.7082 	 1.070 	 53.156
0.4208633 	 7.4478898 	 409.4536 	 1.071 	 53.161
