N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002274 	 1.0008588 	 1.1027 	 0.991 	 7.113
0.0220537 	 1.1832145 	 11.9729 	 0.961 	 35.124
0.0428683 	 1.2259434 	 22.5598 	 0.998 	 47.964
0.0625766 	 1.3033966 	 32.6771 	 1.006 	 51.542
0.0812918 	 1.3960279 	 43.2632 	 1.007 	 52.634
0.0990954 	 1.4967516 	 53.6893 	 1.010 	 53.126
0.1160453 	 1.6043584 	 64.5319 	 1.011 	 53.343
0.1322246 	 1.7185427 	 75.0327 	 1.013 	 53.459
0.1476656 	 1.8366719 	 85.2279 	 1.015 	 53.595
0.1624308 	 1.9619110 	 96.1346 	 1.017 	 53.589
0.1765650 	 2.0920854 	 106.8151 	 1.019 	 53.540
0.1900998 	 2.2271502 	 117.2779 	 1.022 	 53.528
0.2030682 	 2.3660464 	 127.1311 	 1.023 	 53.518
0.2155254 	 2.5097855 	 138.2014 	 1.026 	 53.490
0.2274939 	 2.6570331 	 147.9468 	 1.027 	 53.472
0.2390012 	 2.8090967 	 158.2249 	 1.029 	 53.441
0.2500838 	 2.9656136 	 167.3294 	 1.031 	 53.439
0.2607686 	 3.1270142 	 177.4958 	 1.032 	 53.442
0.2710625 	 3.2916867 	 187.6002 	 1.034 	 53.421
0.2809993 	 3.4607289 	 198.5818 	 1.036 	 53.400
0.2905947 	 3.6339529 	 208.7109 	 1.039 	 53.384
0.2998661 	 3.8122965 	 219.2243 	 1.041 	 53.388
0.3088283 	 3.9930322 	 229.1871 	 1.042 	 53.357
0.3175034 	 4.1791786 	 238.7032 	 1.045 	 53.349
0.3259029 	 4.3699166 	 250.2039 	 1.047 	 53.336
0.3340424 	 4.5635811 	 261.5816 	 1.048 	 53.322
0.3419343 	 4.7615166 	 270.3786 	 1.050 	 53.300
0.3495899 	 4.9632724 	 281.1081 	 1.053 	 53.304
0.3570142 	 5.1692693 	 291.1439 	 1.054 	 53.273
0.3642212 	 5.3796180 	 301.2155 	 1.056 	 53.272
0.3712280 	 5.5937410 	 310.9575 	 1.058 	 53.284
0.3780368 	 5.8131361 	 320.3413 	 1.060 	 53.259
0.3846607 	 6.0328625 	 331.0919 	 1.062 	 53.235
0.3910993 	 6.2594390 	 342.2718 	 1.063 	 53.197
0.3973712 	 6.4890994 	 353.2802 	 1.065 	 53.219
0.4034792 	 6.7237927 	 364.6803 	 1.067 	 53.193
0.4094266 	 6.9608471 	 372.3375 	 1.069 	 53.168
0.4152225 	 7.2032097 	 380.8385 	 1.069 	 53.174
0.4208766 	 7.4495176 	 390.3598 	 1.072 	 53.156
0.4263853 	 7.6979715 	 400.4831 	 1.074 	 53.147
0.4317601 	 7.9505866 	 408.6127 	 1.075 	 53.131
0.4370039 	 8.2081904 	 417.8188 	 1.075 	 53.111
0.4421266 	 8.4672855 	 427.0231 	 1.078 	 53.095
0.4471277 	 8.7339248 	 436.9119 	 1.078 	 53.110
0.4520157 	 9.0022602 	 449.4790 	 1.079 	 53.089
0.4567909 	 9.2752395 	 459.4584 	 1.081 	 53.059
0.4614566 	 9.5507228 	 468.7152 	 1.080 	 53.047
0.4660168 	 9.8298610 	 481.6958 	 1.082 	 53.031
0.4704775 	 10.1122246 	 493.5069 	 1.084 	 53.025
0.4748422 	 10.3990599 	 508.4230 	 1.085 	 53.019
0.4791162 	 10.6895911 	 521.0191 	 1.086 	 52.997
0.4832965 	 10.9865331 	 535.9083 	 1.087 	 52.997
0.4873930 	 11.2820447 	 544.3660 	 1.087 	 52.980
0.4914073 	 11.5894929 	 558.6618 	 1.087 	 52.991
0.4953341 	 11.8891841 	 572.2525 	 1.087 	 52.962
0.4991809 	 12.2015722 	 582.2689 	 1.089 	 52.957
0.5029540 	 12.5177461 	 591.9272 	 1.089 	 52.951
0.5066528 	 12.8320880 	 604.6750 	 1.089 	 52.934
0.5102757 	 13.1599388 	 614.9187 	 1.090 	 52.939
0.5138301 	 13.4745116 	 626.7085 	 1.091 	 52.907
0.5173146 	 13.8034567 	 639.0399 	 1.090 	 52.897
