N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002259 	 1.0008539 	 1.1026 	 0.994 	 7.113
0.0220627 	 1.1833330 	 12.0191 	 0.960 	 35.129
0.0428528 	 1.2260200 	 22.3979 	 0.998 	 47.969
0.0625599 	 1.3033544 	 32.9396 	 1.006 	 51.526
0.0812789 	 1.3962764 	 43.3280 	 1.009 	 52.685
0.0990843 	 1.4965342 	 53.7295 	 1.009 	 53.127
0.1160344 	 1.6042430 	 64.1519 	 1.011 	 53.365
0.1322046 	 1.7183089 	 74.3855 	 1.013 	 53.474
0.1476565 	 1.8363474 	 85.3123 	 1.014 	 53.599
0.1624248 	 1.9621273 	 95.8259 	 1.017 	 53.572
0.1765463 	 2.0922881 	 106.7656 	 1.019 	 53.554
0.1900870 	 2.2269521 	 117.9211 	 1.021 	 53.526
0.2030733 	 2.3661381 	 127.7174 	 1.024 	 53.523
0.2155303 	 2.5095625 	 138.1971 	 1.024 	 53.495
0.2275039 	 2.6571036 	 149.4001 	 1.026 	 53.483
0.2390102 	 2.8094620 	 159.1922 	 1.029 	 53.455
0.2500899 	 2.9652988 	 169.7329 	 1.031 	 53.430
0.2607646 	 3.1263916 	 181.7867 	 1.033 	 53.430
0.2710565 	 3.2915678 	 190.9324 	 1.034 	 53.408
0.2809875 	 3.4613653 	 201.0183 	 1.036 	 53.415
0.2905811 	 3.6347237 	 210.7795 	 1.039 	 53.379
0.2998507 	 3.8132269 	 223.0146 	 1.041 	 53.399
0.3088213 	 3.9935695 	 234.4232 	 1.043 	 53.373
0.3175027 	 4.1798842 	 246.4378 	 1.045 	 53.351
0.3259046 	 4.3703095 	 256.6786 	 1.046 	 53.357
0.3340466 	 4.5623659 	 267.6974 	 1.048 	 53.318
0.3419366 	 4.7620868 	 277.9008 	 1.051 	 53.311
0.3495929 	 4.9660535 	 288.6577 	 1.053 	 53.318
0.3570224 	 5.1695470 	 298.4004 	 1.054 	 53.294
0.3642341 	 5.3812925 	 309.4558 	 1.057 	 53.289
0.3712426 	 5.5931870 	 319.2918 	 1.058 	 53.258
0.3780563 	 5.8119275 	 328.6185 	 1.061 	 53.249
0.3846813 	 6.0343167 	 340.4593 	 1.062 	 53.219
0.3911267 	 6.2611306 	 351.6136 	 1.063 	 53.224
0.3974009 	 6.4911739 	 360.1037 	 1.064 	 53.205
0.4035061 	 6.7246160 	 370.7436 	 1.067 	 53.200
0.4094558 	 6.9631681 	 380.8107 	 1.068 	 53.174
0.4152509 	 7.2026529 	 387.6700 	 1.070 	 53.135
0.4209018 	 7.4487286 	 396.7971 	 1.071 	 53.145
0.4264083 	 7.7004921 	 408.0460 	 1.073 	 53.135
0.4317810 	 7.9528970 	 417.3878 	 1.073 	 53.139
