N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002257 	 1.0008546 	 1.1025 	 0.988 	 7.113
0.0220655 	 1.1833476 	 12.0092 	 0.960 	 35.128
0.0428514 	 1.2260025 	 22.6089 	 0.997 	 47.961
0.0625824 	 1.3034470 	 33.0928 	 1.007 	 51.573
0.0812990 	 1.3962099 	 43.7759 	 1.008 	 52.657
0.0990876 	 1.4967616 	 54.3247 	 1.009 	 53.140
0.1160424 	 1.6044278 	 64.7138 	 1.011 	 53.370
0.1322159 	 1.7182724 	 74.8369 	 1.013 	 53.456
0.1476475 	 1.8360650 	 85.9879 	 1.015 	 53.567
0.1624032 	 1.9618585 	 96.3879 	 1.016 	 53.562
0.1765302 	 2.0920616 	 106.6420 	 1.019 	 53.560
0.1900612 	 2.2262982 	 116.6249 	 1.021 	 53.516
0.2030345 	 2.3655898 	 127.6155 	 1.023 	 53.499
0.2154870 	 2.5085512 	 138.5189 	 1.025 	 53.496
0.2274526 	 2.6562936 	 149.5749 	 1.027 	 53.463
0.2389712 	 2.8084960 	 160.0995 	 1.029 	 53.449
0.2500588 	 2.9654286 	 168.8783 	 1.031 	 53.461
0.2607362 	 3.1261432 	 180.3040 	 1.033 	 53.429
0.2710266 	 3.2909439 	 190.6852 	 1.035 	 53.424
0.2809640 	 3.4599926 	 201.8620 	 1.037 	 53.394
0.2905605 	 3.6343970 	 211.0156 	 1.039 	 53.414
0.2998322 	 3.8114613 	 219.8225 	 1.041 	 53.378
0.3087963 	 3.9932528 	 229.4923 	 1.043 	 53.365
0.3174777 	 4.1781462 	 240.4094 	 1.045 	 53.325
0.3258825 	 4.3682645 	 249.7035 	 1.046 	 53.328
0.3340241 	 4.5627758 	 257.9083 	 1.049 	 53.314
0.3419157 	 4.7606249 	 268.0177 	 1.050 	 53.317
0.3495743 	 4.9626543 	 276.3494 	 1.052 	 53.306
0.3570056 	 5.1701945 	 286.8183 	 1.055 	 53.297
0.3642178 	 5.3794844 	 297.7695 	 1.056 	 53.265
0.3712254 	 5.5939280 	 306.5679 	 1.058 	 53.268
0.3780385 	 5.8114053 	 318.1519 	 1.061 	 53.254
0.3846620 	 6.0350814 	 330.6595 	 1.061 	 53.259
0.3911051 	 6.2602707 	 339.9483 	 1.062 	 53.232
0.3973752 	 6.4890121 	 349.5131 	 1.065 	 53.222
0.4034800 	 6.7227611 	 360.7924 	 1.067 	 53.188
0.4094305 	 6.9608290 	 371.9236 	 1.068 	 53.157
0.4152295 	 7.2020395 	 383.0878 	 1.070 	 53.160
