N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002279 	 1.0008662 	 1.1026 	 0.982 	 7.114
0.0220679 	 1.1831368 	 12.0430 	 0.961 	 35.170
0.0428618 	 1.2259445 	 22.5755 	 0.998 	 47.954
0.0625933 	 1.3035186 	 33.0624 	 1.006 	 51.559
0.0813004 	 1.3961445 	 43.4275 	 1.008 	 52.657
0.0990989 	 1.4966789 	 53.5668 	 1.009 	 53.122
0.1160553 	 1.6044703 	 63.8923 	 1.011 	 53.366
0.1322361 	 1.7188228 	 74.4360 	 1.013 	 53.469
0.1476783 	 1.8363753 	 84.4889 	 1.014 	 53.570
0.1624381 	 1.9622180 	 95.7317 	 1.017 	 53.584
0.1765542 	 2.0923269 	 106.4105 	 1.019 	 53.558
0.1900830 	 2.2268412 	 117.4779 	 1.021 	 53.536
0.2030580 	 2.3657288 	 128.3798 	 1.023 	 53.508
0.2155139 	 2.5090315 	 139.7394 	 1.025 	 53.490
0.2274868 	 2.6568860 	 149.6915 	 1.027 	 53.476
0.2390013 	 2.8094876 	 160.1723 	 1.029 	 53.458
0.2500785 	 2.9656647 	 171.0763 	 1.031 	 53.443
0.2607561 	 3.1269360 	 181.6655 	 1.033 	 53.447
0.2710457 	 3.2912985 	 192.2666 	 1.034 	 53.417
0.2809757 	 3.4602938 	 203.8045 	 1.037 	 53.402
0.2905715 	 3.6329990 	 213.1553 	 1.040 	 53.385
0.2998488 	 3.8121156 	 224.7071 	 1.041 	 53.397
0.3088143 	 3.9946322 	 235.9866 	 1.042 	 53.377
0.3174938 	 4.1794657 	 247.3666 	 1.044 	 53.344
0.3258988 	 4.3686449 	 257.8896 	 1.046 	 53.314
0.3340435 	 4.5653233 	 268.2932 	 1.049 	 53.344
0.3419370 	 4.7607172 	 276.8337 	 1.050 	 53.294
0.3495995 	 4.9637686 	 289.1730 	 1.052 	 53.293
0.3570312 	 5.1705242 	 300.0685 	 1.054 	 53.283
0.3642412 	 5.3818340 	 309.2933 	 1.056 	 53.284
0.3712532 	 5.5960194 	 320.0954 	 1.057 	 53.274
0.3780688 	 5.8138956 	 329.3395 	 1.060 	 53.261
0.3846954 	 6.0368367 	 334.9592 	 1.063 	 53.260
0.3911380 	 6.2598464 	 346.2418 	 1.063 	 53.201
0.3974129 	 6.4911526 	 356.2614 	 1.064 	 53.202
0.4035168 	 6.7241639 	 369.1053 	 1.067 	 53.200
0.4094659 	 6.9621499 	 379.9820 	 1.068 	 53.169
0.4152586 	 7.2018857 	 389.9417 	 1.070 	 53.144
0.4209105 	 7.4503482 	 400.9359 	 1.071 	 53.152
0.4264139 	 7.7006051 	 412.6610 	 1.072 	 53.140
0.4317921 	 7.9525926 	 424.8713 	 1.074 	 53.118
0.4370331 	 8.2104894 	 433.5932 	 1.076 	 53.119
0.4421561 	 8.4696569 	 443.2817 	 1.077 	 53.099
0.4471591 	 8.7325029 	 452.5108 	 1.077 	 53.078
0.4520468 	 9.0084368 	 460.1687 	 1.078 	 53.116
0.4568205 	 9.2813488 	 471.2606 	 1.079 	 53.075
0.4614899 	 9.5507169 	 482.3078 	 1.080 	 53.043
0.4660533 	 9.8313676 	 487.4714 	 1.082 	 53.043
0.4705194 	 10.1175155 	 499.4795 	 1.084 	 53.030
0.4748803 	 10.4036610 	 505.6506 	 1.084 	 53.046
0.4791524 	 10.6935178 	 517.5010 	 1.085 	 53.039
0.4833341 	 10.9896178 	 526.2601 	 1.087 	 53.003
0.4874253 	 11.2849181 	 537.5433 	 1.088 	 52.976
0.4914348 	 11.5867469 	 543.6913 	 1.088 	 52.954
0.4953606 	 11.8915810 	 555.3111 	 1.089 	 52.949
0.4992100 	 12.2064461 	 571.3677 	 1.089 	 52.964
0.5029831 	 12.5156102 	 579.8929 	 1.089 	 52.935
0.5066788 	 12.8321925 	 591.4917 	 1.090 	 52.921
0.5103012 	 13.1568759 	 601.1612 	 1.091 	 52.937
0.5138546 	 13.4835586 	 613.0183 	 1.091 	 52.920
0.5173426 	 13.8101525 	 622.9595 	 1.091 	 52.917
0.5207613 	 14.1436488 	 634.9681 	 1.092 	 52.918
0.5241176 	 14.4790334 	 651.0101 	 1.092 	 52.882
0.5274107 	 14.8198008 	 660.8352 	 1.092 	 52.885
0.5306412 	 15.1662807 	 674.5535 	 1.092 	 52.887
0.5338158 	 15.5022645 	 688.0000 	 1.092 	 52.843
0.5369341 	 15.8583221 	 709.5524 	 1.091 	 52.846
0.5399930 	 16.2121073 	 731.5235 	 1.090 	 52.846
0.5429993 	 16.5809890 	 755.1732 	 1.089 	 52.847
0.5459517 	 16.9441207 	 784.5008 	 1.089 	 52.828
0.5488538 	 17.3066970 	 825.0026 	 1.088 	 52.811
0.5517039 	 17.6794908 	 879.5760 	 1.087 	 52.827
0.5545071 	 18.0514656 	 956.8022 	 1.086 	 52.797
0.5572615 	 18.4415446 	 1077.1412 	 1.085 	 52.811
0.5599674 	 18.8218246 	 1257.8564 	 1.083 	 52.802
0.5626341 	 19.2148951 	 1567.7750 	 1.083 	 52.791
0.5652510 	 19.6096131 	 2018.6433 	 1.081 	 52.800
0.5678268 	 20.0129189 	 2807.2735 	 1.079 	 52.801
0.5703606 	 20.4114135 	 4108.3352 	 1.078 	 52.805
0.5728501 	 20.8221888 	 6308.4427 	 1.076 	 52.813
0.5753013 	 21.2334002 	 9882.7496 	 1.074 	 52.785
0.5777137 	 21.6745671 	 14888.9689 	 1.072 	 52.813
0.5800825 	 22.1213590 	 22271.1298 	 1.071 	 52.809
0.5824093 	 22.5987835 	 31936.2037 	 1.070 	 52.816
0.5846933 	 23.0947669 	 44870.5813 	 1.069 	 52.820
0.5869322 	 23.6218151 	 60263.5261 	 1.068 	 52.839
0.5891257 	 24.1895354 	 77026.8638 	 1.069 	 52.877
0.5912744 	 24.7940655 	 94410.7271 	 1.070 	 52.896
0.5933746 	 25.4353381 	 111863.8435 	 1.073 	 52.898
0.5954257 	 26.1033583 	 127818.0024 	 1.075 	 52.889
0.5974258 	 26.8249044 	 146135.8880 	 1.080 	 52.915
0.5993798 	 27.5654724 	 163772.1862 	 1.085 	 52.916
0.6012850 	 28.3401603 	 183677.2416 	 1.091 	 52.931
0.6031419 	 29.1501625 	 203568.1932 	 1.096 	 52.938
0.6049497 	 29.9770455 	 227417.8706 	 1.102 	 52.943
0.6067097 	 30.8546846 	 253190.9954 	 1.109 	 52.948
0.6084257 	 31.7680860 	 282585.9586 	 1.114 	 52.969
0.6100947 	 32.6793033 	 315142.5493 	 1.121 	 52.925
0.6117190 	 33.6560714 	 346979.5978 	 1.128 	 52.934
0.6132984 	 34.6681486 	 379941.3388 	 1.135 	 52.943
0.6148341 	 35.7116227 	 415685.8990 	 1.140 	 52.909
0.6163250 	 36.8230229 	 445581.2719 	 1.147 	 52.915
0.6177739 	 37.9592193 	 477650.8072 	 1.154 	 52.886
0.6191824 	 39.1677973 	 507621.1670 	 1.160 	 52.859
0.6205492 	 40.4180215 	 530376.8941 	 1.166 	 52.834
0.6218737 	 41.7245330 	 544991.5178 	 1.172 	 52.807
0.6231600 	 43.0816714 	 556946.8568 	 1.178 	 52.799
0.6244066 	 44.5035000 	 561448.9930 	 1.184 	 52.790
0.6256164 	 45.9323034 	 559911.7527 	 1.190 	 52.736
0.6267875 	 47.4740739 	 549156.6540 	 1.197 	 52.745
0.6279235 	 49.0096069 	 530777.7541 	 1.203 	 52.722
0.6290237 	 50.5818953 	 502631.1268 	 1.209 	 52.676
