N=60 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0002271 	 1.0008576 	 1.1026 	 0.986 	 7.113
0.0220552 	 1.1833023 	 11.9643 	 0.960 	 35.121
0.0428472 	 1.2259384 	 22.5395 	 0.999 	 47.963
0.0625603 	 1.3033480 	 33.0889 	 1.007 	 51.542
0.0812810 	 1.3959705 	 43.3844 	 1.009 	 52.618
0.0990864 	 1.4967151 	 54.1385 	 1.010 	 53.139
0.1160414 	 1.6043092 	 64.7134 	 1.011 	 53.350
0.1322128 	 1.7184395 	 75.4069 	 1.014 	 53.473
0.1476365 	 1.8361828 	 85.3700 	 1.015 	 53.585
0.1623857 	 1.9615310 	 96.5218 	 1.017 	 53.558
0.1765180 	 2.0918382 	 106.7012 	 1.019 	 53.558
0.1900453 	 2.2267070 	 117.2645 	 1.021 	 53.535
0.2030284 	 2.3651567 	 127.5746 	 1.023 	 53.509
0.2154786 	 2.5081321 	 137.6079 	 1.025 	 53.481
0.2274515 	 2.6567754 	 148.0496 	 1.027 	 53.483
0.2389660 	 2.8089397 	 157.2982 	 1.029 	 53.468
0.2500498 	 2.9650049 	 168.1574 	 1.030 	 53.442
0.2607330 	 3.1258950 	 176.9613 	 1.033 	 53.427
0.2710274 	 3.2913064 	 187.1348 	 1.035 	 53.418
0.2809646 	 3.4603551 	 198.4400 	 1.037 	 53.402
0.2905721 	 3.6342850 	 210.3540 	 1.038 	 53.392
0.2998414 	 3.8121218 	 220.6397 	 1.041 	 53.387
0.3088094 	 3.9932677 	 231.7905 	 1.043 	 53.373
0.3174840 	 4.1793396 	 243.3156 	 1.045 	 53.347
0.3258890 	 4.3691592 	 253.0459 	 1.046 	 53.357
0.3340223 	 4.5633906 	 262.0273 	 1.048 	 53.321
0.3419157 	 4.7613410 	 273.4648 	 1.051 	 53.309
0.3495684 	 4.9638470 	 284.7014 	 1.052 	 53.312
0.3569988 	 5.1698165 	 295.2847 	 1.055 	 53.274
0.3642125 	 5.3783982 	 307.0174 	 1.056 	 53.268
0.3712196 	 5.5927414 	 316.7259 	 1.058 	 53.263
0.3780338 	 5.8100786 	 325.9193 	 1.060 	 53.231
0.3846589 	 6.0336502 	 334.9109 	 1.061 	 53.243
0.3911097 	 6.2614241 	 343.5175 	 1.063 	 53.220
0.3973819 	 6.4888983 	 356.7319 	 1.065 	 53.199
0.4034922 	 6.7231274 	 369.4402 	 1.067 	 53.200
0.4094416 	 6.9629450 	 379.3796 	 1.068 	 53.178
0.4152370 	 7.2025190 	 387.8834 	 1.070 	 53.165
0.4208876 	 7.4489903 	 397.0171 	 1.072 	 53.155
0.4263971 	 7.6934459 	 407.4643 	 1.074 	 53.131
0.4317696 	 7.9531897 	 421.2279 	 1.074 	 53.123
0.4370156 	 8.2073007 	 428.9245 	 1.076 	 53.108
0.4421379 	 8.4690232 	 440.2108 	 1.077 	 53.111
0.4471386 	 8.7343830 	 452.1398 	 1.078 	 53.097
0.4520267 	 9.0030180 	 461.1409 	 1.080 	 53.086
0.4568028 	 9.2704799 	 473.0376 	 1.081 	 53.038
0.4614729 	 9.5483584 	 482.8629 	 1.083 	 53.060
0.4660390 	 9.8318996 	 491.6656 	 1.083 	 53.031
0.4704971 	 10.1105545 	 502.0870 	 1.085 	 53.025
0.4748630 	 10.4012015 	 511.5668 	 1.086 	 53.025
0.4791358 	 10.6927866 	 524.7865 	 1.086 	 53.015
0.4833178 	 10.9846007 	 536.6983 	 1.086 	 52.996
