N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001334 	 1.0005095 	 1.1027 	 1.003 	 10.124
0.0132533 	 1.1625468 	 12.2140 	 0.951 	 46.783
0.0260786 	 1.1528130 	 22.9954 	 1.004 	 78.897
0.0384922 	 1.1917348 	 33.4128 	 1.013 	 88.234
0.0505057 	 1.2395025 	 43.8402 	 1.016 	 92.025
0.0621511 	 1.2920823 	 54.1854 	 1.018 	 93.819
0.0734558 	 1.3482616 	 64.5949 	 1.018 	 94.795
0.0844181 	 1.4076611 	 75.3286 	 1.020 	 95.294
0.0950666 	 1.4695077 	 85.5535 	 1.021 	 95.527
0.1054050 	 1.5338344 	 95.3949 	 1.022 	 95.683
0.1154512 	 1.5999958 	 106.1092 	 1.024 	 95.738
0.1252119 	 1.6684168 	 116.7475 	 1.024 	 95.811
0.1347095 	 1.7384499 	 126.9036 	 1.026 	 95.813
0.1439405 	 1.8101812 	 138.5158 	 1.027 	 95.897
0.1529260 	 1.8839808 	 149.2739 	 1.028 	 95.876
0.1616875 	 1.9597679 	 159.5773 	 1.030 	 95.840
0.1702219 	 2.0368041 	 171.3758 	 1.032 	 95.807
0.1785415 	 2.1157038 	 182.3680 	 1.032 	 95.795
0.1866483 	 2.1961718 	 192.6653 	 1.034 	 95.745
0.1945541 	 2.2785990 	 203.3414 	 1.035 	 95.783
0.2022635 	 2.3621049 	 211.9891 	 1.036 	 95.724
0.2097928 	 2.4477246 	 220.9953 	 1.037 	 95.722
0.2171399 	 2.5341703 	 231.7097 	 1.039 	 95.694
0.2243157 	 2.6226494 	 243.4120 	 1.040 	 95.663
0.2313189 	 2.7124201 	 252.8540 	 1.040 	 95.664
0.2381694 	 2.8044628 	 263.1469 	 1.042 	 95.662
0.2448602 	 2.8974317 	 273.2323 	 1.043 	 95.641
0.2514080 	 2.9923015 	 284.0702 	 1.044 	 95.636
0.2578061 	 3.0883613 	 295.3992 	 1.046 	 95.617
0.2640681 	 3.1857184 	 308.2986 	 1.047 	 95.578
0.2702004 	 3.2854973 	 319.0148 	 1.048 	 95.573
0.2762000 	 3.3856414 	 330.8908 	 1.049 	 95.560
0.2820759 	 3.4884749 	 345.7715 	 1.050 	 95.554
0.2878273 	 3.5920535 	 356.3485 	 1.051 	 95.544
0.2934645 	 3.6979958 	 364.9553 	 1.051 	 95.538
0.2989885 	 3.8051710 	 375.1638 	 1.053 	 95.530
0.3043983 	 3.9126406 	 386.3849 	 1.054 	 95.490
0.3097013 	 4.0228478 	 398.6560 	 1.055 	 95.496
0.3149022 	 4.1338056 	 407.5951 	 1.055 	 95.501
0.3200050 	 4.2479010 	 414.3353 	 1.056 	 95.493
0.3250129 	 4.3618198 	 424.5523 	 1.057 	 95.459
0.3299271 	 4.4780955 	 437.7392 	 1.059 	 95.462
0.3347465 	 4.5944598 	 451.0726 	 1.059 	 95.411
0.3394812 	 4.7132223 	 457.9758 	 1.060 	 95.415
0.3441249 	 4.8339554 	 472.2018 	 1.062 	 95.425
0.3486870 	 4.9561026 	 481.0395 	 1.063 	 95.426
0.3531695 	 5.0776892 	 487.4125 	 1.063 	 95.388
0.3575734 	 5.2037014 	 495.1409 	 1.064 	 95.376
0.3618996 	 5.3288920 	 504.2570 	 1.065 	 95.354
0.3661511 	 5.4576549 	 518.4584 	 1.065 	 95.379
0.3703282 	 5.5869493 	 529.3433 	 1.066 	 95.353
0.3744375 	 5.7169991 	 537.3172 	 1.067 	 95.327
0.3784740 	 5.8480696 	 549.6094 	 1.068 	 95.335
0.3824459 	 5.9805931 	 560.4179 	 1.069 	 95.311
0.3863520 	 6.1175997 	 571.1524 	 1.070 	 95.317
0.3901934 	 6.2514060 	 583.6469 	 1.071 	 95.264
0.3939695 	 6.3890822 	 595.3763 	 1.071 	 95.257
0.3976888 	 6.5279628 	 604.9591 	 1.072 	 95.271
0.4013475 	 6.6693080 	 607.0908 	 1.073 	 95.260
0.4049492 	 6.8107409 	 620.7350 	 1.073 	 95.265
0.4084992 	 6.9541403 	 638.4084 	 1.074 	 95.247
0.4119916 	 7.0990943 	 647.9190 	 1.075 	 95.249
0.4154299 	 7.2448752 	 656.0578 	 1.075 	 95.252
0.4188164 	 7.3931221 	 661.6682 	 1.076 	 95.236
0.4221508 	 7.5413660 	 673.5129 	 1.076 	 95.228
0.4254372 	 7.6915184 	 690.7840 	 1.077 	 95.243
0.4286770 	 7.8433622 	 704.6032 	 1.078 	 95.243
0.4318669 	 7.9948927 	 709.6104 	 1.078 	 95.194
0.4350067 	 8.1493648 	 716.6890 	 1.079 	 95.192
0.4381061 	 8.3039202 	 723.3260 	 1.078 	 95.178
0.4411571 	 8.4625351 	 731.4822 	 1.079 	 95.172
0.4441682 	 8.6190393 	 745.1793 	 1.079 	 95.170
0.4471351 	 8.7785900 	 760.7183 	 1.080 	 95.166
0.4500643 	 8.9396231 	 772.1360 	 1.081 	 95.162
0.4529536 	 9.1020484 	 783.1895 	 1.082 	 95.141
0.4558001 	 9.2682374 	 804.8964 	 1.083 	 95.163
0.4586091 	 9.4300602 	 812.9657 	 1.082 	 95.154
0.4613809 	 9.5994811 	 821.4582 	 1.083 	 95.149
0.4641148 	 9.7648445 	 829.4654 	 1.084 	 95.132
0.4668131 	 9.9344318 	 838.9671 	 1.084 	 95.129
0.4694764 	 10.1035868 	 849.8323 	 1.084 	 95.088
0.4721041 	 10.2777507 	 855.3701 	 1.084 	 95.136
0.4746981 	 10.4499780 	 860.6994 	 1.085 	 95.099
0.4772566 	 10.6267747 	 864.3707 	 1.085 	 95.123
0.4797832 	 10.8007711 	 878.0923 	 1.084 	 95.092
0.4822788 	 10.9794180 	 892.8249 	 1.085 	 95.082
0.4847424 	 11.1578639 	 895.0402 	 1.085 	 95.107
0.4871759 	 11.3359898 	 908.1119 	 1.085 	 95.066
0.4895788 	 11.5172580 	 917.5398 	 1.086 	 95.091
0.4919512 	 11.7000144 	 927.2652 	 1.085 	 95.048
