N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001353 	 1.0005152 	 1.1026 	 1.008 	 10.125
0.0132541 	 1.1626089 	 12.2271 	 0.950 	 46.793
0.0260799 	 1.1528136 	 22.8751 	 1.004 	 78.897
0.0384951 	 1.1918160 	 33.4210 	 1.013 	 88.213
0.0505079 	 1.2394602 	 43.9176 	 1.016 	 92.002
0.0621564 	 1.2920926 	 54.5119 	 1.018 	 93.781
0.0734553 	 1.3480859 	 64.9536 	 1.019 	 94.733
0.0844237 	 1.4074772 	 75.1141 	 1.019 	 95.223
0.0950636 	 1.4694659 	 85.4620 	 1.021 	 95.499
0.1054031 	 1.5336797 	 95.3207 	 1.022 	 95.631
0.1154460 	 1.6001759 	 106.1590 	 1.023 	 95.764
0.1252081 	 1.6682946 	 116.7306 	 1.025 	 95.791
0.1347069 	 1.7386258 	 127.4219 	 1.026 	 95.831
0.1439483 	 1.8099457 	 137.3482 	 1.027 	 95.843
0.1529391 	 1.8841940 	 148.3519 	 1.028 	 95.849
0.1616937 	 1.9595683 	 157.5076 	 1.030 	 95.837
0.1702295 	 2.0368609 	 168.1034 	 1.031 	 95.807
0.1785381 	 2.1159748 	 179.6551 	 1.033 	 95.787
0.1866453 	 2.1961092 	 189.4400 	 1.034 	 95.771
0.1945504 	 2.2784210 	 198.4576 	 1.035 	 95.745
0.2022573 	 2.3619675 	 206.6339 	 1.036 	 95.738
0.2097791 	 2.4472672 	 218.4380 	 1.038 	 95.708
0.2171241 	 2.5342943 	 227.8424 	 1.039 	 95.687
0.2242966 	 2.6226406 	 237.3297 	 1.040 	 95.680
0.2313074 	 2.7125228 	 246.7918 	 1.041 	 95.664
0.2381542 	 2.8037515 	 257.4885 	 1.042 	 95.642
0.2448470 	 2.8975537 	 268.3274 	 1.043 	 95.634
0.2513901 	 2.9918701 	 278.3613 	 1.044 	 95.609
0.2577921 	 3.0884461 	 289.6503 	 1.045 	 95.639
0.2640555 	 3.1855937 	 301.3921 	 1.047 	 95.587
0.2701862 	 3.2853894 	 311.8402 	 1.048 	 95.583
0.2761916 	 3.3865909 	 321.6498 	 1.048 	 95.577
0.2820652 	 3.4887579 	 332.9303 	 1.050 	 95.596
0.2878167 	 3.5920386 	 344.3939 	 1.051 	 95.532
0.2934493 	 3.6975005 	 357.1174 	 1.052 	 95.519
0.2989728 	 3.8047015 	 367.5490 	 1.053 	 95.536
0.3043850 	 3.9125405 	 380.0517 	 1.053 	 95.485
0.3096946 	 4.0222593 	 390.9035 	 1.054 	 95.481
0.3148957 	 4.1344774 	 401.8084 	 1.055 	 95.467
0.3199957 	 4.2471124 	 412.2039 	 1.057 	 95.489
0.3250013 	 4.3615046 	 424.9437 	 1.057 	 95.471
0.3299110 	 4.4766723 	 436.2246 	 1.059 	 95.428
0.3347306 	 4.5940229 	 450.8573 	 1.060 	 95.420
0.3394617 	 4.7129564 	 461.1157 	 1.060 	 95.426
0.3441074 	 4.8335658 	 472.9453 	 1.061 	 95.393
0.3486720 	 4.9553163 	 483.0752 	 1.063 	 95.418
0.3531538 	 5.0787181 	 491.6236 	 1.063 	 95.424
0.3575544 	 5.2034855 	 500.0745 	 1.064 	 95.384
0.3618797 	 5.3296439 	 509.2660 	 1.064 	 95.379
0.3661284 	 5.4561390 	 516.6927 	 1.066 	 95.333
0.3703069 	 5.5855317 	 527.5709 	 1.067 	 95.346
0.3744148 	 5.7167969 	 536.3475 	 1.068 	 95.343
0.3784543 	 5.8477724 	 546.8362 	 1.068 	 95.337
0.3824253 	 5.9809838 	 553.7342 	 1.070 	 95.334
0.3863325 	 6.1157781 	 569.3233 	 1.069 	 95.305
0.3901730 	 6.2515829 	 579.7484 	 1.071 	 95.286
0.3939516 	 6.3881656 	 585.2880 	 1.070 	 95.255
0.3976687 	 6.5301243 	 598.6279 	 1.072 	 95.304
0.4013286 	 6.6687612 	 609.7670 	 1.072 	 95.272
0.4049334 	 6.8102489 	 623.9338 	 1.073 	 95.265
0.4084806 	 6.9543524 	 632.1456 	 1.074 	 95.270
0.4119737 	 7.0973961 	 639.1189 	 1.075 	 95.248
0.4154131 	 7.2445889 	 649.9491 	 1.075 	 95.233
0.4187993 	 7.3906605 	 662.7979 	 1.076 	 95.233
0.4221341 	 7.5403220 	 677.1299 	 1.076 	 95.252
0.4254217 	 7.6907705 	 685.9338 	 1.077 	 95.216
0.4286575 	 7.8422944 	 693.8466 	 1.077 	 95.222
0.4318490 	 7.9947310 	 703.9613 	 1.078 	 95.203
0.4349933 	 8.1491760 	 709.5649 	 1.079 	 95.212
0.4380932 	 8.3037962 	 719.6395 	 1.079 	 95.191
0.4411462 	 8.4617417 	 723.5847 	 1.080 	 95.199
0.4441566 	 8.6197528 	 732.2688 	 1.080 	 95.180
0.4471233 	 8.7796020 	 741.3653 	 1.080 	 95.191
0.4500503 	 8.9403553 	 757.4707 	 1.081 	 95.179
