N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001344 	 1.0005128 	 1.1026 	 1.010 	 10.125
0.0132615 	 1.1625051 	 12.2355 	 0.951 	 46.835
0.0260821 	 1.1527781 	 22.7840 	 1.004 	 78.930
0.0384940 	 1.1917945 	 33.4759 	 1.013 	 88.260
0.0505078 	 1.2394374 	 43.9419 	 1.016 	 91.954
0.0621546 	 1.2921790 	 54.3330 	 1.018 	 93.806
0.0734546 	 1.3481270 	 64.9505 	 1.019 	 94.754
0.0844133 	 1.4074843 	 75.3369 	 1.020 	 95.230
0.0950545 	 1.4694975 	 85.1655 	 1.021 	 95.523
0.1053971 	 1.5336416 	 95.4472 	 1.022 	 95.654
0.1154378 	 1.6001641 	 105.8460 	 1.024 	 95.784
0.1252015 	 1.6685646 	 116.8801 	 1.025 	 95.790
0.1346979 	 1.7385840 	 127.3307 	 1.026 	 95.818
0.1439367 	 1.8099937 	 136.3680 	 1.027 	 95.851
0.1529364 	 1.8839286 	 147.1709 	 1.028 	 95.838
0.1616946 	 1.9598267 	 158.1736 	 1.030 	 95.840
0.1702290 	 2.0370642 	 168.4541 	 1.031 	 95.819
0.1785427 	 2.1157570 	 180.1536 	 1.032 	 95.808
0.1866531 	 2.1962493 	 189.3360 	 1.034 	 95.736
0.1945614 	 2.2786590 	 200.3235 	 1.035 	 95.762
0.2022722 	 2.3620441 	 209.0275 	 1.036 	 95.708
0.2097954 	 2.4474562 	 219.2378 	 1.037 	 95.715
0.2171416 	 2.5340834 	 229.4222 	 1.038 	 95.670
0.2243170 	 2.6226249 	 237.8728 	 1.040 	 95.678
0.2313229 	 2.7125651 	 247.1105 	 1.041 	 95.688
0.2381738 	 2.8043939 	 259.4471 	 1.042 	 95.671
0.2448691 	 2.8972096 	 269.2989 	 1.042 	 95.648
0.2514145 	 2.9925885 	 280.5850 	 1.044 	 95.648
0.2578171 	 3.0884541 	 291.0754 	 1.045 	 95.623
0.2640811 	 3.1858343 	 301.9037 	 1.046 	 95.597
0.2702084 	 3.2857602 	 312.0943 	 1.048 	 95.603
0.2762077 	 3.3863551 	 322.9882 	 1.049 	 95.559
0.2820831 	 3.4885286 	 332.4079 	 1.049 	 95.535
0.2878352 	 3.5931474 	 342.5360 	 1.050 	 95.534
0.2934718 	 3.6976269 	 353.8239 	 1.052 	 95.537
0.2989990 	 3.8047908 	 366.1904 	 1.053 	 95.506
0.3044069 	 3.9134569 	 373.7817 	 1.054 	 95.505
