N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001355 	 1.0005155 	 1.1025 	 1.005 	 10.125
0.0132402 	 1.1628103 	 12.2328 	 0.950 	 46.740
0.0260673 	 1.1527518 	 22.8712 	 1.005 	 78.910
0.0384846 	 1.1917219 	 33.5315 	 1.013 	 88.200
0.0504961 	 1.2394297 	 43.9850 	 1.016 	 92.003
0.0621424 	 1.2920241 	 54.5179 	 1.018 	 93.796
0.0734417 	 1.3481079 	 64.8838 	 1.019 	 94.784
0.0844084 	 1.4074359 	 75.4882 	 1.020 	 95.238
0.0950464 	 1.4694195 	 86.4144 	 1.021 	 95.523
0.1053858 	 1.5335461 	 96.3915 	 1.022 	 95.656
0.1154346 	 1.5999368 	 106.6994 	 1.023 	 95.741
0.1252023 	 1.6684837 	 116.4284 	 1.024 	 95.803
0.1346922 	 1.7385736 	 127.2489 	 1.026 	 95.832
0.1439374 	 1.8099636 	 136.9363 	 1.027 	 95.862
0.1529270 	 1.8839842 	 147.3415 	 1.029 	 95.846
0.1616853 	 1.9595901 	 157.3352 	 1.029 	 95.810
0.1702173 	 2.0367729 	 167.8097 	 1.031 	 95.811
0.1785315 	 2.1156398 	 178.4949 	 1.032 	 95.798
0.1866356 	 2.1963824 	 189.7308 	 1.033 	 95.764
0.1945412 	 2.2785566 	 199.6428 	 1.034 	 95.734
0.2022537 	 2.3617071 	 211.2689 	 1.036 	 95.706
0.2097778 	 2.4471181 	 220.3728 	 1.037 	 95.705
0.2171260 	 2.5340490 	 229.2418 	 1.039 	 95.712
0.2243044 	 2.6229512 	 239.4151 	 1.040 	 95.697
0.2313084 	 2.7127318 	 249.2775 	 1.041 	 95.711
0.2381585 	 2.8039817 	 257.9089 	 1.042 	 95.654
0.2448540 	 2.8971436 	 268.5110 	 1.043 	 95.628
0.2514045 	 2.9923300 	 279.0310 	 1.044 	 95.633
0.2578084 	 3.0887816 	 287.6268 	 1.045 	 95.615
0.2640693 	 3.1859717 	 298.1836 	 1.047 	 95.591
0.2701963 	 3.2851877 	 309.1857 	 1.047 	 95.560
0.2761972 	 3.3865935 	 321.1238 	 1.049 	 95.570
0.2820744 	 3.4887966 	 332.7881 	 1.050 	 95.545
0.2878273 	 3.5929401 	 343.0695 	 1.051 	 95.540
0.2934639 	 3.6984457 	 352.2473 	 1.052 	 95.527
0.2989800 	 3.8047275 	 365.7034 	 1.053 	 95.522
0.3043939 	 3.9128769 	 375.6324 	 1.054 	 95.490
0.3096990 	 4.0227266 	 390.2672 	 1.055 	 95.463
0.3149004 	 4.1339690 	 401.1261 	 1.056 	 95.456
0.3200064 	 4.2468212 	 410.5766 	 1.057 	 95.469
0.3250143 	 4.3624264 	 421.4099 	 1.058 	 95.478
0.3299270 	 4.4779198 	 428.8226 	 1.059 	 95.446
0.3347482 	 4.5950616 	 437.7734 	 1.060 	 95.445
0.3394798 	 4.7135995 	 447.4565 	 1.061 	 95.439
0.3441257 	 4.8343507 	 455.7728 	 1.061 	 95.387
0.3486905 	 4.9556898 	 463.9317 	 1.062 	 95.421
0.3531698 	 5.0786186 	 472.4187 	 1.063 	 95.389
0.3575712 	 5.2041349 	 481.3396 	 1.064 	 95.390
0.3618950 	 5.3295911 	 489.1515 	 1.065 	 95.374
0.3661464 	 5.4579943 	 495.5437 	 1.065 	 95.364
0.3703271 	 5.5868473 	 510.2701 	 1.066 	 95.368
0.3744320 	 5.7167456 	 522.9029 	 1.067 	 95.343
0.3784698 	 5.8492765 	 535.4382 	 1.067 	 95.342
0.3824428 	 5.9822298 	 545.3782 	 1.069 	 95.333
0.3863477 	 6.1157089 	 558.0688 	 1.069 	 95.317
0.3901899 	 6.2526892 	 566.1496 	 1.070 	 95.327
0.3939667 	 6.3908071 	 574.8154 	 1.071 	 95.315
0.3976867 	 6.5278682 	 585.9016 	 1.071 	 95.246
0.4013473 	 6.6701626 	 601.4981 	 1.073 	 95.272
0.4049505 	 6.8106931 	 612.3734 	 1.073 	 95.281
0.4084979 	 6.9552750 	 620.5548 	 1.074 	 95.270
0.4119913 	 7.0976490 	 632.7779 	 1.075 	 95.242
0.4154306 	 7.2446420 	 638.1896 	 1.075 	 95.227
0.4188187 	 7.3927793 	 648.5747 	 1.075 	 95.242
0.4221521 	 7.5413827 	 653.5619 	 1.077 	 95.245
0.4254411 	 7.6912114 	 659.6211 	 1.077 	 95.222
0.4286798 	 7.8438304 	 675.5602 	 1.077 	 95.217
0.4318657 	 7.9954213 	 686.7188 	 1.078 	 95.202
0.4350094 	 8.1499253 	 698.1658 	 1.079 	 95.178
0.4381067 	 8.3050154 	 710.9831 	 1.078 	 95.220
0.4411601 	 8.4625240 	 721.7947 	 1.079 	 95.171
0.4441712 	 8.6211360 	 734.5456 	 1.080 	 95.182
0.4471416 	 8.7799171 	 750.9161 	 1.080 	 95.170
0.4500657 	 8.9399802 	 763.9694 	 1.080 	 95.143
0.4529554 	 9.1027511 	 781.1164 	 1.081 	 95.137
0.4558024 	 9.2664165 	 791.2528 	 1.082 	 95.139
0.4586086 	 9.4309799 	 803.0841 	 1.082 	 95.111
0.4613792 	 9.5974261 	 808.0888 	 1.082 	 95.157
0.4641119 	 9.7666072 	 817.3321 	 1.083 	 95.153
0.4668089 	 9.9331715 	 830.9496 	 1.082 	 95.132
0.4694703 	 10.1032082 	 838.7027 	 1.083 	 95.089
0.4720976 	 10.2777659 	 848.8716 	 1.083 	 95.115
0.4746916 	 10.4507683 	 856.1570 	 1.083 	 95.081
0.4772515 	 10.6297786 	 864.9187 	 1.084 	 95.126
0.4797799 	 10.8020341 	 871.5765 	 1.085 	 95.103
