N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001349 	 1.0005133 	 1.1026 	 1.009 	 10.125
0.0132556 	 1.1625267 	 12.2408 	 0.950 	 46.798
0.0260761 	 1.1527741 	 22.8696 	 1.004 	 78.920
0.0385052 	 1.1918152 	 33.5827 	 1.013 	 88.256
0.0505217 	 1.2396147 	 44.2091 	 1.016 	 92.035
0.0621645 	 1.2921011 	 54.9205 	 1.018 	 93.802
0.0734644 	 1.3481979 	 65.5616 	 1.019 	 94.780
0.0844214 	 1.4075359 	 76.0273 	 1.020 	 95.235
0.0950663 	 1.4695205 	 86.8915 	 1.021 	 95.506
0.1054035 	 1.5337415 	 96.6431 	 1.023 	 95.636
0.1154525 	 1.6001785 	 106.8316 	 1.023 	 95.760
0.1252155 	 1.6686790 	 117.1707 	 1.024 	 95.840
0.1347076 	 1.7388229 	 128.0498 	 1.026 	 95.820
0.1439459 	 1.8099054 	 137.6506 	 1.027 	 95.866
0.1529367 	 1.8841633 	 148.2999 	 1.028 	 95.858
0.1616942 	 1.9597904 	 160.2265 	 1.030 	 95.864
0.1702242 	 2.0369008 	 170.3851 	 1.031 	 95.827
0.1785394 	 2.1159233 	 179.3427 	 1.032 	 95.779
0.1866387 	 2.1963384 	 190.0122 	 1.034 	 95.777
0.1945442 	 2.2783786 	 199.6547 	 1.035 	 95.738
0.2022566 	 2.3620663 	 210.3002 	 1.036 	 95.712
0.2097903 	 2.4471577 	 219.9882 	 1.037 	 95.692
0.2171402 	 2.5342718 	 231.5120 	 1.039 	 95.719
0.2243157 	 2.6225709 	 241.1540 	 1.039 	 95.678
0.2313237 	 2.7126545 	 249.3266 	 1.041 	 95.671
0.2381779 	 2.8044375 	 259.0913 	 1.042 	 95.636
0.2448742 	 2.8973461 	 271.5063 	 1.043 	 95.618
0.2514122 	 2.9922495 	 282.0898 	 1.044 	 95.634
0.2578188 	 3.0889230 	 292.3228 	 1.045 	 95.627
0.2640796 	 3.1859669 	 304.2297 	 1.046 	 95.588
0.2702070 	 3.2854828 	 313.6785 	 1.048 	 95.581
0.2762092 	 3.3865735 	 322.9465 	 1.049 	 95.568
0.2820813 	 3.4882202 	 328.8133 	 1.049 	 95.541
0.2878364 	 3.5917371 	 338.9668 	 1.051 	 95.528
0.2934768 	 3.6979939 	 351.3647 	 1.052 	 95.554
0.2989977 	 3.8051537 	 360.4698 	 1.053 	 95.527
0.3044052 	 3.9130268 	 371.4556 	 1.054 	 95.504
0.3097133 	 4.0224904 	 379.8008 	 1.054 	 95.460
0.3149187 	 4.1351005 	 390.9234 	 1.056 	 95.492
0.3200210 	 4.2476692 	 403.0229 	 1.057 	 95.478
0.3250316 	 4.3625145 	 414.1355 	 1.058 	 95.465
0.3299417 	 4.4778778 	 424.9541 	 1.059 	 95.441
0.3347643 	 4.5956591 	 432.5778 	 1.059 	 95.431
0.3394940 	 4.7140261 	 441.7530 	 1.061 	 95.397
0.3441400 	 4.8345337 	 451.4333 	 1.061 	 95.411
0.3487026 	 4.9555638 	 460.3879 	 1.062 	 95.377
0.3531848 	 5.0789866 	 469.3580 	 1.064 	 95.351
0.3575829 	 5.2048936 	 479.2038 	 1.064 	 95.400
0.3619086 	 5.3303614 	 489.9853 	 1.065 	 95.366
0.3661596 	 5.4586208 	 497.5000 	 1.066 	 95.379
0.3703343 	 5.5863830 	 508.6866 	 1.067 	 95.338
0.3744415 	 5.7165110 	 515.8706 	 1.067 	 95.314
0.3784801 	 5.8492469 	 526.4299 	 1.068 	 95.345
0.3824494 	 5.9823108 	 534.7199 	 1.069 	 95.322
0.3863544 	 6.1166659 	 547.5637 	 1.070 	 95.315
0.3901981 	 6.2526823 	 559.1570 	 1.070 	 95.287
0.3939798 	 6.3907076 	 566.5721 	 1.070 	 95.307
0.3976989 	 6.5286491 	 578.1530 	 1.071 	 95.285
0.4013584 	 6.6706646 	 591.6542 	 1.072 	 95.288
