N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001338 	 1.0005119 	 1.1026 	 1.009 	 10.125
0.0132487 	 1.1627454 	 12.1576 	 0.951 	 46.754
0.0260829 	 1.1528441 	 22.9442 	 1.004 	 78.927
0.0384983 	 1.1917784 	 33.7459 	 1.013 	 88.245
0.0505155 	 1.2395068 	 44.6294 	 1.016 	 92.024
0.0621609 	 1.2921004 	 54.8293 	 1.018 	 93.785
0.0734650 	 1.3482803 	 65.1399 	 1.019 	 94.785
0.0844288 	 1.4076001 	 75.5871 	 1.020 	 95.225
0.0950671 	 1.4694043 	 86.3988 	 1.021 	 95.491
0.1054008 	 1.5337330 	 96.6104 	 1.022 	 95.681
0.1154487 	 1.6000640 	 107.1753 	 1.024 	 95.762
0.1252151 	 1.6684063 	 117.3317 	 1.025 	 95.766
0.1347147 	 1.7386571 	 126.9436 	 1.025 	 95.838
0.1439572 	 1.8100828 	 138.5719 	 1.027 	 95.856
0.1529568 	 1.8841438 	 149.5075 	 1.029 	 95.845
0.1617133 	 1.9599236 	 160.5380 	 1.030 	 95.823
0.1702479 	 2.0368520 	 170.0866 	 1.031 	 95.801
0.1785622 	 2.1161527 	 180.4143 	 1.032 	 95.808
0.1866682 	 2.1966195 	 190.1365 	 1.034 	 95.795
0.1945709 	 2.2783375 	 200.3379 	 1.034 	 95.750
0.2022794 	 2.3619822 	 210.6253 	 1.037 	 95.699
0.2098059 	 2.4478412 	 220.2869 	 1.037 	 95.728
0.2171490 	 2.5342236 	 228.6866 	 1.038 	 95.700
0.2243226 	 2.6231548 	 238.9306 	 1.040 	 95.709
0.2313341 	 2.7127905 	 250.3707 	 1.041 	 95.666
0.2381839 	 2.8049596 	 261.4591 	 1.042 	 95.650
0.2448759 	 2.8975825 	 272.1640 	 1.043 	 95.627
0.2514155 	 2.9920150 	 284.3211 	 1.044 	 95.632
0.2578170 	 3.0879354 	 294.5709 	 1.046 	 95.599
0.2640827 	 3.1868911 	 306.1799 	 1.047 	 95.615
0.2702146 	 3.2854989 	 316.5139 	 1.048 	 95.585
0.2762112 	 3.3869741 	 328.1212 	 1.049 	 95.599
0.2820861 	 3.4885296 	 338.8407 	 1.050 	 95.567
0.2878410 	 3.5931870 	 351.8013 	 1.051 	 95.554
0.2934764 	 3.6985700 	 361.4231 	 1.052 	 95.546
0.2989976 	 3.8053196 	 370.5708 	 1.053 	 95.525
0.3044115 	 3.9130634 	 378.7049 	 1.053 	 95.489
0.3097202 	 4.0231574 	 389.3431 	 1.055 	 95.479
0.3149237 	 4.1347529 	 400.1143 	 1.056 	 95.492
0.3200328 	 4.2467620 	 412.2022 	 1.057 	 95.456
0.3250346 	 4.3628298 	 423.5180 	 1.058 	 95.473
0.3299475 	 4.4779476 	 434.8197 	 1.059 	 95.440
0.3347673 	 4.5949957 	 445.7013 	 1.060 	 95.453
0.3394996 	 4.7138023 	 452.5239 	 1.061 	 95.401
0.3441448 	 4.8338749 	 463.0390 	 1.061 	 95.392
0.3487054 	 4.9563153 	 472.4335 	 1.062 	 95.397
0.3531880 	 5.0796333 	 480.4226 	 1.064 	 95.407
0.3575873 	 5.2028395 	 489.2002 	 1.064 	 95.375
0.3619129 	 5.3304298 	 499.7416 	 1.065 	 95.374
0.3661632 	 5.4583686 	 510.0576 	 1.065 	 95.356
0.3703418 	 5.5861248 	 516.7146 	 1.067 	 95.346
0.3744479 	 5.7177955 	 528.9658 	 1.067 	 95.331
