N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001351 	 1.0005153 	 1.1027 	 0.996 	 10.125
0.0132483 	 1.1627333 	 12.2279 	 0.950 	 46.770
0.0260738 	 1.1528120 	 22.9749 	 1.004 	 78.923
0.0384917 	 1.1917800 	 33.4632 	 1.014 	 88.223
0.0505013 	 1.2394802 	 43.5724 	 1.016 	 92.016
0.0621555 	 1.2920489 	 53.8934 	 1.018 	 93.805
0.0734557 	 1.3481941 	 64.1649 	 1.019 	 94.796
0.0844221 	 1.4076311 	 74.8440 	 1.020 	 95.254
0.0950605 	 1.4694745 	 84.6719 	 1.021 	 95.497
0.1053935 	 1.5337314 	 95.3116 	 1.022 	 95.683
0.1154416 	 1.5999813 	 105.7074 	 1.024 	 95.741
0.1252134 	 1.6685646 	 115.3512 	 1.025 	 95.827
0.1347069 	 1.7386706 	 125.9975 	 1.026 	 95.830
0.1439511 	 1.8101566 	 136.1370 	 1.027 	 95.852
0.1529425 	 1.8842494 	 146.8288 	 1.028 	 95.862
0.1616950 	 1.9596573 	 157.9334 	 1.030 	 95.834
0.1702184 	 2.0368843 	 168.2419 	 1.031 	 95.818
0.1785293 	 2.1157790 	 178.8298 	 1.032 	 95.803
0.1866350 	 2.1962984 	 189.7676 	 1.034 	 95.803
0.1945343 	 2.2781237 	 199.7173 	 1.035 	 95.756
0.2022518 	 2.3616775 	 211.5149 	 1.036 	 95.730
0.2097802 	 2.4473945 	 222.3150 	 1.037 	 95.733
0.2171278 	 2.5338161 	 232.2657 	 1.038 	 95.664
0.2243044 	 2.6226494 	 245.4412 	 1.040 	 95.689
0.2313073 	 2.7127744 	 255.4463 	 1.041 	 95.685
0.2381528 	 2.8039442 	 264.2393 	 1.042 	 95.652
0.2448552 	 2.8971559 	 275.7027 	 1.043 	 95.631
0.2514000 	 2.9921174 	 286.1085 	 1.044 	 95.625
0.2577999 	 3.0881776 	 295.1950 	 1.045 	 95.617
0.2640657 	 3.1856378 	 305.6197 	 1.047 	 95.585
0.2701959 	 3.2852243 	 317.0077 	 1.048 	 95.581
0.2761968 	 3.3861614 	 323.5864 	 1.049 	 95.570
0.2820700 	 3.4888767 	 335.1382 	 1.050 	 95.557
0.2878263 	 3.5922647 	 345.3203 	 1.050 	 95.524
0.2934664 	 3.6975161 	 355.8842 	 1.052 	 95.505
0.2989860 	 3.8047779 	 367.5501 	 1.053 	 95.523
0.3044000 	 3.9128795 	 379.7271 	 1.054 	 95.497
0.3097048 	 4.0233246 	 388.3319 	 1.055 	 95.510
0.3149076 	 4.1346774 	 397.2464 	 1.056 	 95.502
0.3200112 	 4.2472709 	 405.5797 	 1.057 	 95.459
0.3250165 	 4.3621288 	 412.6751 	 1.057 	 95.468
0.3299257 	 4.4784946 	 421.7433 	 1.059 	 95.448
0.3347495 	 4.5959064 	 433.2858 	 1.060 	 95.431
0.3394804 	 4.7140550 	 442.6749 	 1.061 	 95.430
0.3441241 	 4.8332270 	 451.6360 	 1.061 	 95.383
0.3486909 	 4.9554626 	 462.0433 	 1.062 	 95.379
0.3531710 	 5.0782525 	 472.6399 	 1.064 	 95.385
0.3575726 	 5.2039297 	 480.2050 	 1.064 	 95.376
0.3618946 	 5.3293075 	 486.4068 	 1.065 	 95.358
0.3661496 	 5.4565054 	 500.7840 	 1.065 	 95.350
0.3703261 	 5.5851133 	 511.6846 	 1.067 	 95.338
0.3744289 	 5.7173429 	 518.1118 	 1.067 	 95.340
0.3784681 	 5.8484317 	 529.5980 	 1.068 	 95.332
0.3824365 	 5.9832823 	 535.6738 	 1.069 	 95.333
0.3863425 	 6.1164235 	 549.2990 	 1.069 	 95.282
0.3901841 	 6.2525746 	 557.2381 	 1.071 	 95.306
0.3939642 	 6.3897268 	 565.7305 	 1.071 	 95.286
0.3976827 	 6.5301481 	 578.3792 	 1.072 	 95.318
0.4013404 	 6.6696454 	 591.5969 	 1.072 	 95.289
0.4049432 	 6.8090778 	 601.4148 	 1.073 	 95.231
