N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001349 	 1.0005135 	 1.1026 	 1.014 	 10.125
0.0132590 	 1.1625532 	 12.1807 	 0.951 	 46.857
0.0260843 	 1.1528078 	 22.9002 	 1.005 	 78.955
0.0384980 	 1.1917528 	 33.3927 	 1.013 	 88.234
0.0505137 	 1.2395825 	 43.8846 	 1.016 	 92.020
0.0621622 	 1.2921674 	 54.2232 	 1.018 	 93.792
0.0734603 	 1.3481723 	 64.4359 	 1.019 	 94.753
0.0844211 	 1.4075594 	 74.6822 	 1.020 	 95.226
0.0950622 	 1.4694898 	 85.0341 	 1.021 	 95.495
0.1054039 	 1.5337790 	 95.6190 	 1.023 	 95.683
0.1154522 	 1.6001022 	 105.9619 	 1.023 	 95.740
0.1252196 	 1.6683662 	 116.6227 	 1.024 	 95.809
0.1347153 	 1.7385761 	 127.6876 	 1.026 	 95.793
0.1439529 	 1.8099047 	 137.4684 	 1.027 	 95.848
0.1529450 	 1.8841032 	 147.8151 	 1.029 	 95.856
0.1617076 	 1.9596530 	 157.3193 	 1.029 	 95.828
0.1702400 	 2.0371628 	 169.3731 	 1.031 	 95.830
0.1785445 	 2.1156275 	 180.1120 	 1.032 	 95.799
0.1866457 	 2.1962281 	 190.2494 	 1.034 	 95.774
0.1945557 	 2.2784060 	 199.4993 	 1.035 	 95.754
0.2022667 	 2.3621070 	 206.6367 	 1.036 	 95.727
0.2097880 	 2.4476814 	 216.3781 	 1.037 	 95.724
0.2171374 	 2.5341208 	 227.4642 	 1.039 	 95.702
0.2243157 	 2.6226773 	 236.5486 	 1.040 	 95.703
0.2313240 	 2.7131744 	 247.5629 	 1.041 	 95.707
0.2381732 	 2.8042892 	 257.6912 	 1.042 	 95.642
0.2448670 	 2.8978096 	 268.1663 	 1.043 	 95.636
0.2514088 	 2.9921254 	 278.3156 	 1.044 	 95.621
0.2578094 	 3.0882907 	 288.7892 	 1.045 	 95.605
0.2640764 	 3.1858977 	 299.4968 	 1.046 	 95.593
0.2702095 	 3.2851097 	 309.2831 	 1.047 	 95.582
0.2762087 	 3.3871248 	 318.7847 	 1.049 	 95.585
0.2820838 	 3.4894100 	 329.8404 	 1.050 	 95.582
0.2878385 	 3.5923969 	 343.5088 	 1.051 	 95.531
0.2934784 	 3.6977695 	 354.8230 	 1.052 	 95.517
0.2990045 	 3.8045968 	 367.6879 	 1.053 	 95.482
0.3044173 	 3.9137756 	 375.1991 	 1.054 	 95.503
0.3097218 	 4.0235095 	 384.4201 	 1.055 	 95.494
0.3149265 	 4.1351483 	 400.9572 	 1.056 	 95.466
0.3200295 	 4.2477262 	 410.3569 	 1.057 	 95.450
0.3250354 	 4.3621344 	 421.7744 	 1.058 	 95.452
0.3299501 	 4.4778009 	 432.3495 	 1.059 	 95.458
0.3347710 	 4.5956274 	 445.3000 	 1.059 	 95.418
0.3395017 	 4.7144176 	 455.0713 	 1.061 	 95.426
0.3441528 	 4.8345869 	 467.1117 	 1.061 	 95.396
0.3487127 	 4.9574141 	 476.7192 	 1.062 	 95.429
0.3531950 	 5.0793625 	 486.8570 	 1.063 	 95.389
0.3575907 	 5.2049233 	 497.7136 	 1.064 	 95.382
0.3619173 	 5.3299807 	 510.8053 	 1.065 	 95.369
0.3661685 	 5.4576634 	 524.0037 	 1.066 	 95.352
0.3703445 	 5.5873744 	 535.2310 	 1.066 	 95.355
0.3744499 	 5.7162598 	 543.9488 	 1.068 	 95.307
0.3784894 	 5.8492398 	 552.0688 	 1.068 	 95.316
0.3824603 	 5.9832013 	 563.0584 	 1.069 	 95.329
0.3863624 	 6.1171659 	 571.4965 	 1.069 	 95.319
0.3902051 	 6.2529117 	 579.7068 	 1.070 	 95.307
0.3939847 	 6.3888713 	 592.2809 	 1.071 	 95.264
0.3977026 	 6.5293155 	 606.6421 	 1.073 	 95.282
0.4013605 	 6.6707342 	 617.2060 	 1.073 	 95.291
0.4049643 	 6.8130059 	 627.3484 	 1.073 	 95.285
0.4085122 	 6.9557052 	 639.9999 	 1.074 	 95.283
0.4120060 	 7.0997666 	 651.8709 	 1.074 	 95.239
0.4154456 	 7.2451606 	 660.1422 	 1.075 	 95.243
0.4188324 	 7.3916747 	 667.4281 	 1.075 	 95.221
0.4221674 	 7.5412540 	 673.4898 	 1.076 	 95.218
0.4254528 	 7.6935233 	 684.5319 	 1.076 	 95.242
0.4286917 	 7.8436387 	 691.0465 	 1.077 	 95.218
0.4318820 	 7.9969150 	 698.7801 	 1.077 	 95.195
0.4350285 	 8.1493707 	 719.9075 	 1.078 	 95.151
0.4381243 	 8.3064098 	 726.2496 	 1.079 	 95.181
0.4411769 	 8.4620534 	 737.4394 	 1.079 	 95.176
0.4441866 	 8.6201906 	 746.6109 	 1.080 	 95.158
0.4471558 	 8.7824380 	 755.9648 	 1.080 	 95.184
0.4500827 	 8.9403165 	 761.5013 	 1.081 	 95.153
0.4529701 	 9.1055159 	 771.1161 	 1.081 	 95.162
0.4558168 	 9.2674091 	 778.1340 	 1.081 	 95.121
0.4586255 	 9.4343068 	 787.1310 	 1.082 	 95.157
0.4613981 	 9.5986127 	 804.0439 	 1.082 	 95.124
0.4641310 	 9.7685072 	 816.1998 	 1.082 	 95.143
0.4668278 	 9.9345178 	 825.8987 	 1.083 	 95.111
0.4694903 	 10.1073905 	 835.8396 	 1.083 	 95.139
0.4721185 	 10.2776994 	 840.4966 	 1.083 	 95.104
0.4747113 	 10.4508463 	 849.6609 	 1.083 	 95.124
0.4772696 	 10.6248987 	 861.0204 	 1.084 	 95.096
0.4797950 	 10.8021293 	 869.1292 	 1.084 	 95.107
0.4822878 	 10.9786277 	 870.7357 	 1.084 	 95.077
0.4847516 	 11.1561342 	 882.2924 	 1.085 	 95.083
0.4871845 	 11.3364841 	 893.3296 	 1.085 	 95.065
0.4895896 	 11.5206579 	 904.7473 	 1.085 	 95.078
0.4919628 	 11.6980981 	 919.2909 	 1.085 	 95.056
0.4943074 	 11.8823953 	 936.7189 	 1.086 	 95.044
0.4966237 	 12.0709995 	 950.0584 	 1.086 	 95.059
0.4989111 	 12.2552258 	 959.0246 	 1.086 	 95.056
0.5011705 	 12.4430555 	 976.2988 	 1.087 	 95.040
0.5034040 	 12.6328107 	 994.9507 	 1.086 	 95.041
0.5056076 	 12.8244286 	 1009.9222 	 1.087 	 95.018
0.5077884 	 13.0160437 	 1022.8669 	 1.087 	 95.039
0.5099434 	 13.2104907 	 1026.7098 	 1.087 	 94.999
0.5120725 	 13.4079868 	 1044.8191 	 1.087 	 95.047
0.5141780 	 13.6020979 	 1054.2845 	 1.087 	 95.023
0.5162579 	 13.8000978 	 1070.1562 	 1.087 	 94.997
0.5183143 	 14.0027139 	 1081.9919 	 1.087 	 94.998
0.5203488 	 14.2021252 	 1093.4373 	 1.088 	 95.007
0.5223603 	 14.4031248 	 1108.0967 	 1.088 	 94.996
0.5243479 	 14.6063988 	 1121.7830 	 1.088 	 95.001
