N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001361 	 1.0005193 	 1.1026 	 1.012 	 10.126
0.0132519 	 1.1626339 	 12.2087 	 0.950 	 46.780
0.0260764 	 1.1527790 	 22.7824 	 1.004 	 78.920
0.0384995 	 1.1918066 	 33.3457 	 1.013 	 88.245
0.0505117 	 1.2394958 	 43.6150 	 1.016 	 91.997
0.0621539 	 1.2920553 	 54.4067 	 1.017 	 93.806
0.0734549 	 1.3482058 	 65.3638 	 1.019 	 94.767
0.0844156 	 1.4075737 	 75.8986 	 1.020 	 95.245
0.0950539 	 1.4693450 	 86.2904 	 1.021 	 95.477
0.1053848 	 1.5336649 	 95.7870 	 1.022 	 95.663
0.1154239 	 1.5998540 	 106.3499 	 1.024 	 95.737
0.1251860 	 1.6681493 	 115.7089 	 1.025 	 95.776
0.1346744 	 1.7383845 	 126.2565 	 1.026 	 95.821
0.1439127 	 1.8099199 	 136.2845 	 1.027 	 95.902
0.1528998 	 1.8835852 	 147.2048 	 1.029 	 95.835
0.1616624 	 1.9592699 	 158.0232 	 1.029 	 95.830
0.1701957 	 2.0364505 	 168.5043 	 1.032 	 95.783
0.1785087 	 2.1156235 	 179.0267 	 1.032 	 95.780
0.1866096 	 2.1957578 	 189.0729 	 1.034 	 95.737
0.1945144 	 2.2781296 	 198.5487 	 1.035 	 95.770
0.2022284 	 2.3617366 	 208.3441 	 1.037 	 95.736
0.2097601 	 2.4473278 	 218.8580 	 1.038 	 95.740
0.2171091 	 2.5340021 	 230.8828 	 1.038 	 95.701
0.2242862 	 2.6222432 	 240.6944 	 1.039 	 95.657
0.2312962 	 2.7121173 	 252.6548 	 1.040 	 95.678
0.2381496 	 2.8043395 	 264.3498 	 1.042 	 95.683
0.2448458 	 2.8971056 	 274.1614 	 1.043 	 95.638
0.2513957 	 2.9920135 	 283.2993 	 1.044 	 95.631
0.2578044 	 3.0882606 	 295.7887 	 1.045 	 95.605
0.2640682 	 3.1858295 	 304.1115 	 1.047 	 95.569
0.2701977 	 3.2848869 	 316.1122 	 1.047 	 95.581
0.2762016 	 3.3866063 	 326.2818 	 1.048 	 95.560
0.2820760 	 3.4880706 	 333.9428 	 1.050 	 95.535
0.2878327 	 3.5924722 	 343.8725 	 1.050 	 95.561
0.2934742 	 3.6985952 	 352.1782 	 1.051 	 95.545
0.2989993 	 3.8046321 	 364.4986 	 1.053 	 95.498
0.3044128 	 3.9124381 	 373.8493 	 1.054 	 95.476
0.3097198 	 4.0229616 	 385.3056 	 1.055 	 95.489
0.3149237 	 4.1350442 	 393.8206 	 1.056 	 95.482
0.3200292 	 4.2473249 	 404.0085 	 1.057 	 95.435
0.3250373 	 4.3621034 	 416.7016 	 1.058 	 95.440
0.3299519 	 4.4775712 	 425.4775 	 1.058 	 95.445
0.3347720 	 4.5950031 	 436.1119 	 1.059 	 95.429
0.3395021 	 4.7140282 	 445.8854 	 1.061 	 95.411
0.3441472 	 4.8346582 	 455.4416 	 1.062 	 95.391
0.3487073 	 4.9574647 	 465.7658 	 1.062 	 95.393
0.3531861 	 5.0800415 	 478.5599 	 1.063 	 95.406
0.3575881 	 5.2045239 	 489.6570 	 1.064 	 95.379
0.3619129 	 5.3302880 	 502.2033 	 1.065 	 95.364
0.3661612 	 5.4583984 	 510.8550 	 1.066 	 95.367
0.3703368 	 5.5859326 	 522.5615 	 1.066 	 95.339
0.3744442 	 5.7161122 	 531.9083 	 1.068 	 95.306
0.3784824 	 5.8481519 	 544.1519 	 1.068 	 95.322
0.3824539 	 5.9819812 	 555.0421 	 1.069 	 95.297
0.3863615 	 6.1165889 	 566.2769 	 1.070 	 95.299
0.3902042 	 6.2516130 	 575.5026 	 1.070 	 95.286
0.3939876 	 6.3908174 	 582.6188 	 1.071 	 95.285
0.3977069 	 6.5297269 	 589.7937 	 1.072 	 95.266
0.4013663 	 6.6696994 	 597.0813 	 1.072 	 95.266
0.4049659 	 6.8108228 	 607.3209 	 1.073 	 95.263
0.4085133 	 6.9559838 	 616.2166 	 1.073 	 95.268
0.4120060 	 7.0992661 	 629.3439 	 1.074 	 95.245
