N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001345 	 1.0005115 	 1.1026 	 1.018 	 10.125
0.0132610 	 1.1625105 	 12.2493 	 0.951 	 46.832
0.0260805 	 1.1528173 	 22.9507 	 1.004 	 78.909
0.0384975 	 1.1918776 	 33.4528 	 1.014 	 88.240
0.0505097 	 1.2395098 	 43.9660 	 1.016 	 91.989
0.0621602 	 1.2921275 	 54.7398 	 1.018 	 93.824
0.0734651 	 1.3481838 	 65.1630 	 1.018 	 94.764
0.0844265 	 1.4076616 	 75.1997 	 1.020 	 95.244
0.0950639 	 1.4695263 	 85.6159 	 1.021 	 95.506
0.1053951 	 1.5336000 	 95.5539 	 1.022 	 95.678
0.1154434 	 1.6001910 	 105.4352 	 1.023 	 95.756
0.1252021 	 1.6684572 	 115.5053 	 1.025 	 95.815
0.1346997 	 1.7384919 	 125.6596 	 1.026 	 95.802
0.1439419 	 1.8098562 	 135.4245 	 1.026 	 95.862
0.1529339 	 1.8843097 	 145.1800 	 1.029 	 95.881
0.1616946 	 1.9596587 	 156.2245 	 1.030 	 95.816
0.1702267 	 2.0367691 	 166.7121 	 1.031 	 95.797
0.1785342 	 2.1158112 	 177.0854 	 1.033 	 95.790
0.1866433 	 2.1964879 	 186.4836 	 1.033 	 95.809
0.1945449 	 2.2780242 	 197.5903 	 1.035 	 95.729
0.2022573 	 2.3620631 	 208.0310 	 1.036 	 95.732
0.2097886 	 2.4474407 	 217.8797 	 1.037 	 95.725
0.2171337 	 2.5340343 	 229.7021 	 1.038 	 95.698
0.2243091 	 2.6227078 	 239.7488 	 1.040 	 95.675
0.2313220 	 2.7131997 	 250.6136 	 1.041 	 95.685
0.2381723 	 2.8044346 	 260.9234 	 1.042 	 95.635
0.2448658 	 2.8979758 	 269.8514 	 1.043 	 95.661
0.2514109 	 2.9923731 	 279.9937 	 1.045 	 95.648
0.2578154 	 3.0883518 	 290.9604 	 1.046 	 95.595
0.2640779 	 3.1862224 	 299.9733 	 1.046 	 95.608
0.2702087 	 3.2857655 	 312.3121 	 1.048 	 95.583
0.2762049 	 3.3863906 	 322.7684 	 1.048 	 95.574
0.2820816 	 3.4882124 	 333.6738 	 1.050 	 95.549
0.2878338 	 3.5931075 	 345.9491 	 1.051 	 95.544
0.2934763 	 3.6971896 	 358.2277 	 1.052 	 95.503
0.2989985 	 3.8051305 	 368.3692 	 1.053 	 95.518
0.3044087 	 3.9131153 	 379.2577 	 1.054 	 95.506
0.3097172 	 4.0229794 	 391.4867 	 1.054 	 95.501
0.3149221 	 4.1341754 	 400.2004 	 1.056 	 95.466
0.3200305 	 4.2482096 	 409.8746 	 1.057 	 95.504
0.3250401 	 4.3632162 	 420.8935 	 1.058 	 95.485
0.3299518 	 4.4780019 	 429.0243 	 1.059 	 95.455
0.3347700 	 4.5956355 	 438.2915 	 1.060 	 95.448
0.3395016 	 4.7149603 	 445.1583 	 1.061 	 95.454
0.3441465 	 4.8348578 	 454.7034 	 1.062 	 95.426
0.3487096 	 4.9558106 	 464.4253 	 1.063 	 95.387
0.3531883 	 5.0788417 	 472.2686 	 1.063 	 95.386
0.3575922 	 5.2040208 	 484.1227 	 1.063 	 95.380
0.3619162 	 5.3302959 	 492.5004 	 1.065 	 95.347
0.3661673 	 5.4580764 	 498.5238 	 1.066 	 95.364
0.3703431 	 5.5862601 	 510.3208 	 1.067 	 95.354
0.3744489 	 5.7169824 	 520.1423 	 1.067 	 95.327
0.3784889 	 5.8484510 	 530.9867 	 1.068 	 95.323
0.3824581 	 5.9816620 	 538.1338 	 1.068 	 95.307
0.3863629 	 6.1173573 	 541.5015 	 1.070 	 95.304
0.3902034 	 6.2523505 	 551.0168 	 1.070 	 95.294
