N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001348 	 1.0005126 	 1.1027 	 1.011 	 10.125
0.0132592 	 1.1625507 	 12.2891 	 0.950 	 46.814
0.0260870 	 1.1528290 	 22.9649 	 1.004 	 78.941
0.0385137 	 1.1918510 	 33.4660 	 1.012 	 88.267
0.0505382 	 1.2397301 	 43.5560 	 1.016 	 92.044
0.0621867 	 1.2923417 	 53.9608 	 1.018 	 93.818
0.0734770 	 1.3481878 	 64.2663 	 1.019 	 94.731
0.0844337 	 1.4075640 	 74.7556 	 1.020 	 95.232
0.0950736 	 1.4695019 	 85.6603 	 1.021 	 95.503
0.1053960 	 1.5335743 	 96.1724 	 1.023 	 95.619
0.1154391 	 1.6001678 	 106.3258 	 1.023 	 95.769
0.1251961 	 1.6681599 	 116.2260 	 1.024 	 95.774
0.1346941 	 1.7384680 	 126.3949 	 1.026 	 95.808
0.1439354 	 1.8098471 	 137.5973 	 1.027 	 95.858
0.1529307 	 1.8841490 	 148.1395 	 1.028 	 95.873
0.1616909 	 1.9596055 	 157.5661 	 1.030 	 95.831
0.1702220 	 2.0369423 	 167.7249 	 1.031 	 95.820
0.1785327 	 2.1158105 	 178.2228 	 1.032 	 95.801
0.1866393 	 2.1963865 	 186.8104 	 1.034 	 95.763
0.1945413 	 2.2785571 	 197.1990 	 1.035 	 95.771
0.2022578 	 2.3622243 	 208.6759 	 1.036 	 95.752
0.2097825 	 2.4474023 	 220.4085 	 1.037 	 95.724
0.2171273 	 2.5340498 	 232.0243 	 1.038 	 95.693
0.2242985 	 2.6223572 	 242.6125 	 1.039 	 95.675
0.2313073 	 2.7127670 	 252.1889 	 1.041 	 95.653
0.2381550 	 2.8034813 	 266.5377 	 1.042 	 95.626
0.2448553 	 2.8972726 	 278.6005 	 1.044 	 95.629
0.2514056 	 2.9922771 	 286.7088 	 1.044 	 95.634
0.2578132 	 3.0883425 	 296.0752 	 1.046 	 95.606
0.2640724 	 3.1857693 	 304.5816 	 1.047 	 95.570
0.2702017 	 3.2847697 	 313.5477 	 1.048 	 95.568
0.2762005 	 3.3862605 	 324.5205 	 1.048 	 95.586
0.2820782 	 3.4884776 	 337.8358 	 1.050 	 95.543
0.2878324 	 3.5923787 	 350.5502 	 1.051 	 95.531
0.2934682 	 3.6983699 	 362.0100 	 1.052 	 95.563
0.2989957 	 3.8054764 	 371.1878 	 1.054 	 95.532
0.3044102 	 3.9133627 	 385.2543 	 1.054 	 95.493
0.3097138 	 4.0227291 	 395.3337 	 1.054 	 95.483
0.3149184 	 4.1343835 	 404.5199 	 1.055 	 95.475
0.3200246 	 4.2473797 	 415.8318 	 1.057 	 95.455
0.3250305 	 4.3612826 	 426.6790 	 1.058 	 95.446
0.3299449 	 4.4786026 	 435.9899 	 1.059 	 95.457
0.3347656 	 4.5952382 	 444.7971 	 1.060 	 95.463
0.3394975 	 4.7134021 	 455.1107 	 1.060 	 95.422
0.3441450 	 4.8344991 	 463.5308 	 1.062 	 95.413
0.3487069 	 4.9563036 	 474.2892 	 1.062 	 95.391
0.3531893 	 5.0790068 	 487.5549 	 1.063 	 95.390
0.3575916 	 5.2047789 	 496.5995 	 1.064 	 95.391
0.3619161 	 5.3301982 	 512.3567 	 1.065 	 95.348
0.3661637 	 5.4558877 	 525.6719 	 1.066 	 95.315
0.3703417 	 5.5861118 	 537.0330 	 1.067 	 95.335
0.3744465 	 5.7170442 	 549.6368 	 1.068 	 95.350
0.3784861 	 5.8496334 	 561.1805 	 1.068 	 95.341
0.3824596 	 5.9827552 	 570.3742 	 1.069 	 95.325
0.3863654 	 6.1172630 	 583.3933 	 1.070 	 95.317
0.3902054 	 6.2530277 	 591.1550 	 1.071 	 95.282
0.3939880 	 6.3909804 	 600.3862 	 1.071 	 95.322
0.3977097 	 6.5298590 	 604.0382 	 1.072 	 95.288
0.4013685 	 6.6698477 	 610.9242 	 1.072 	 95.280
0.4049700 	 6.8126778 	 626.5474 	 1.073 	 95.270
0.4085171 	 6.9557143 	 635.1403 	 1.074 	 95.252
0.4120095 	 7.1006392 	 646.9561 	 1.074 	 95.275
0.4154501 	 7.2459460 	 665.8523 	 1.075 	 95.219
0.4188355 	 7.3928692 	 667.5352 	 1.075 	 95.232
0.4221700 	 7.5416832 	 675.2043 	 1.076 	 95.209
0.4254543 	 7.6914576 	 688.1643 	 1.077 	 95.219
0.4286901 	 7.8421879 	 703.9981 	 1.077 	 95.207
0.4318778 	 7.9956042 	 716.1354 	 1.078 	 95.192
0.4350229 	 8.1485675 	 732.2193 	 1.078 	 95.180
0.4381198 	 8.3042356 	 748.0226 	 1.078 	 95.190
0.4411741 	 8.4627507 	 761.9410 	 1.079 	 95.191
0.4441835 	 8.6226113 	 777.2348 	 1.079 	 95.188
0.4471521 	 8.7821036 	 788.9127 	 1.080 	 95.185
0.4500791 	 8.9413417 	 798.6849 	 1.081 	 95.156
0.4529674 	 9.1051391 	 812.8699 	 1.081 	 95.177
0.4558158 	 9.2687787 	 823.4553 	 1.082 	 95.160
0.4586228 	 9.4343390 	 831.1720 	 1.082 	 95.133
0.4613952 	 9.5988623 	 837.8457 	 1.083 	 95.135
0.4641265 	 9.7677850 	 847.3516 	 1.083 	 95.124
0.4668227 	 9.9355149 	 863.1971 	 1.083 	 95.102
0.4694852 	 10.1059677 	 874.0995 	 1.084 	 95.121
0.4721136 	 10.2795680 	 880.7361 	 1.084 	 95.126
0.4747074 	 10.4502467 	 896.9271 	 1.085 	 95.114
0.4772640 	 10.6241663 	 902.2609 	 1.085 	 95.098
0.4797901 	 10.8029160 	 913.3728 	 1.085 	 95.099
0.4822843 	 10.9754481 	 930.9750 	 1.086 	 95.073
0.4847479 	 11.1549470 	 943.2857 	 1.085 	 95.056
0.4871801 	 11.3363197 	 953.5171 	 1.086 	 95.073
0.4895835 	 11.5149226 	 967.3322 	 1.086 	 95.038
0.4919550 	 11.7009605 	 987.9027 	 1.085 	 95.055
0.4942997 	 11.8781542 	 1010.2283 	 1.086 	 95.037
0.4966147 	 12.0684308 	 1016.1049 	 1.086 	 95.045
0.4989026 	 12.2542717 	 1019.0507 	 1.086 	 95.050
0.5011614 	 12.4425426 	 1033.3475 	 1.086 	 95.055
0.5033949 	 12.6306861 	 1040.5412 	 1.087 	 95.029
0.5056002 	 12.8236365 	 1053.0208 	 1.088 	 95.039
0.5077786 	 13.0188845 	 1058.5716 	 1.087 	 95.031
0.5099335 	 13.2113263 	 1068.1023 	 1.088 	 95.040
0.5120648 	 13.4020976 	 1079.3200 	 1.086 	 95.015
0.5141697 	 13.5957089 	 1093.5226 	 1.086 	 94.983
0.5162512 	 13.8006020 	 1106.8842 	 1.087 	 95.014
0.5183063 	 13.9964884 	 1122.6526 	 1.087 	 94.999
0.5203396 	 14.1967272 	 1134.8687 	 1.087 	 94.985
0.5223504 	 14.4022556 	 1149.2595 	 1.087 	 94.992
0.5243383 	 14.6040357 	 1165.0531 	 1.087 	 94.996
0.5263047 	 14.8116288 	 1182.3348 	 1.087 	 94.992
0.5282497 	 15.0157904 	 1191.4958 	 1.087 	 94.984
0.5301733 	 15.2255404 	 1192.3223 	 1.088 	 95.002
0.5320745 	 15.4342255 	 1208.4876 	 1.087 	 94.992
0.5339547 	 15.6422751 	 1212.2065 	 1.087 	 94.968
0.5358131 	 15.8529022 	 1232.2950 	 1.087 	 94.971
0.5376536 	 16.0676695 	 1242.5285 	 1.087 	 94.961
0.5394744 	 16.2823490 	 1253.9966 	 1.086 	 94.959
0.5412760 	 16.5007673 	 1274.0762 	 1.085 	 94.966
0.5430587 	 16.7111925 	 1296.4847 	 1.085 	 94.945
0.5448221 	 16.9340060 	 1321.0852 	 1.085 	 94.919
0.5465674 	 17.1534726 	 1331.2358 	 1.086 	 94.936
0.5482939 	 17.3816917 	 1373.4165 	 1.085 	 94.944
0.5500027 	 17.6013856 	 1400.0548 	 1.085 	 94.916
0.5516926 	 17.8313743 	 1423.7492 	 1.085 	 94.903
0.5533649 	 18.0647324 	 1460.1386 	 1.085 	 94.907
0.5550202 	 18.2907262 	 1510.5316 	 1.085 	 94.898
0.5566566 	 18.5255295 	 1589.8175 	 1.085 	 94.905
0.5582776 	 18.7542042 	 1677.3738 	 1.085 	 94.889
0.5598823 	 18.9906090 	 1747.9349 	 1.085 	 94.873
0.5614685 	 19.2322766 	 1871.2873 	 1.085 	 94.876
0.5630392 	 19.4740230 	 2040.3463 	 1.084 	 94.852
0.5645935 	 19.7223314 	 2218.5090 	 1.084 	 94.846
0.5661323 	 19.9690473 	 2516.7914 	 1.084 	 94.826
0.5676552 	 20.2244698 	 2902.9188 	 1.085 	 94.827
0.5691616 	 20.4819324 	 3374.4763 	 1.085 	 94.839
0.5706532 	 20.7441447 	 4015.4454 	 1.085 	 94.846
0.5721284 	 21.0007457 	 4854.4285 	 1.084 	 94.823
0.5735867 	 21.2748685 	 5766.0199 	 1.084 	 94.829
0.5750296 	 21.5557341 	 6972.4124 	 1.086 	 94.832
0.5764569 	 21.8433995 	 8511.7176 	 1.087 	 94.830
0.5778667 	 22.1204814 	 10269.1158 	 1.086 	 94.777
0.5792620 	 22.4218712 	 12096.3098 	 1.087 	 94.814
0.5806396 	 22.7346007 	 13985.3991 	 1.087 	 94.818
0.5820007 	 23.0603066 	 16076.7983 	 1.087 	 94.836
0.5833459 	 23.3768917 	 18453.5877 	 1.088 	 94.796
0.5846735 	 23.7184029 	 20822.7708 	 1.088 	 94.800
0.5859856 	 24.0690853 	 23326.3844 	 1.088 	 94.833
0.5872813 	 24.4234793 	 26366.7764 	 1.090 	 94.800
0.5885596 	 24.7937726 	 29275.5681 	 1.091 	 94.796
0.5898196 	 25.1765304 	 32523.6028 	 1.092 	 94.820
0.5910627 	 25.5679543 	 36277.8220 	 1.093 	 94.795
0.5922886 	 25.9535137 	 40179.1209 	 1.095 	 94.781
0.5934975 	 26.3594879 	 45002.0027 	 1.098 	 94.845
0.5946894 	 26.7681167 	 50558.6862 	 1.099 	 94.831
0.5958646 	 27.1863104 	 56414.8574 	 1.101 	 94.861
0.5970238 	 27.6115426 	 63336.5697 	 1.103 	 94.874
0.5981671 	 28.0263853 	 71279.5652 	 1.105 	 94.892
0.5992935 	 28.4665042 	 80029.5448 	 1.107 	 94.902
0.6004047 	 28.8943297 	 92257.7346 	 1.109 	 94.930
0.6015011 	 29.3257284 	 107893.4539 	 1.111 	 94.962
0.6025833 	 29.7742590 	 125770.5290 	 1.113 	 94.974
0.6036505 	 30.2111255 	 149745.2734 	 1.114 	 95.034
0.6047041 	 30.6583228 	 177708.6087 	 1.115 	 95.024
0.6057428 	 31.0984835 	 211848.1709 	 1.114 	 95.044
0.6067679 	 31.5635657 	 249154.3345 	 1.115 	 95.119
