N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001349 	 1.0005129 	 1.1025 	 1.005 	 10.125
0.0132619 	 1.1624695 	 12.2022 	 0.951 	 46.846
0.0260851 	 1.1528193 	 22.8503 	 1.004 	 78.899
0.0385037 	 1.1918556 	 33.4940 	 1.013 	 88.276
0.0505267 	 1.2395976 	 43.6956 	 1.017 	 92.015
0.0621744 	 1.2922035 	 53.9295 	 1.018 	 93.802
0.0734761 	 1.3483853 	 64.7460 	 1.019 	 94.800
0.0844355 	 1.4076752 	 75.1394 	 1.020 	 95.245
0.0950676 	 1.4694808 	 85.7324 	 1.021 	 95.522
0.1054039 	 1.5338414 	 96.4301 	 1.022 	 95.683
0.1154484 	 1.6001042 	 106.9933 	 1.024 	 95.754
0.1252175 	 1.6683938 	 118.2037 	 1.025 	 95.803
0.1347169 	 1.7387005 	 128.2879 	 1.026 	 95.813
0.1439608 	 1.8101916 	 139.3464 	 1.027 	 95.875
0.1529562 	 1.8842310 	 149.8343 	 1.028 	 95.862
0.1617161 	 1.9600091 	 159.8743 	 1.030 	 95.832
0.1702515 	 2.0373776 	 169.6911 	 1.031 	 95.836
0.1785637 	 2.1156377 	 179.3525 	 1.032 	 95.762
0.1866661 	 2.1965308 	 189.1685 	 1.033 	 95.776
0.1945731 	 2.2789938 	 198.3795 	 1.035 	 95.779
0.2022833 	 2.3625713 	 207.4768 	 1.036 	 95.743
0.2098089 	 2.4474944 	 218.2275 	 1.038 	 95.707
0.2171536 	 2.5343956 	 229.4740 	 1.038 	 95.703
0.2243298 	 2.6230766 	 241.7813 	 1.040 	 95.711
0.2313387 	 2.7132967 	 251.5061 	 1.040 	 95.668
0.2381895 	 2.8042903 	 261.6592 	 1.042 	 95.639
0.2448836 	 2.8977775 	 273.0064 	 1.043 	 95.648
0.2514278 	 2.9921973 	 283.7553 	 1.044 	 95.633
0.2578353 	 3.0886959 	 294.6047 	 1.046 	 95.618
0.2640987 	 3.1867968 	 304.3926 	 1.046 	 95.593
0.2702315 	 3.2860937 	 313.7724 	 1.048 	 95.594
0.2762292 	 3.3871757 	 324.4943 	 1.049 	 95.578
0.2820982 	 3.4893700 	 333.0707 	 1.050 	 95.542
0.2878474 	 3.5928677 	 342.1827 	 1.051 	 95.524
0.2934798 	 3.6984976 	 350.7994 	 1.052 	 95.541
0.2990034 	 3.8060080 	 361.4713 	 1.053 	 95.543
0.3044164 	 3.9133706 	 370.2511 	 1.054 	 95.497
0.3097246 	 4.0241206 	 381.8994 	 1.055 	 95.495
0.3149302 	 4.1350434 	 393.6108 	 1.056 	 95.491
