N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001352 	 1.0005147 	 1.1027 	 1.004 	 10.125
0.0132473 	 1.1626664 	 12.2330 	 0.950 	 46.768
0.0260766 	 1.1528563 	 22.9555 	 1.005 	 78.920
0.0385029 	 1.1917925 	 33.5515 	 1.013 	 88.256
0.0505229 	 1.2395729 	 44.1816 	 1.016 	 92.000
0.0621696 	 1.2921970 	 54.6843 	 1.018 	 93.821
0.0734601 	 1.3481187 	 65.4775 	 1.019 	 94.766
0.0844166 	 1.4075239 	 76.1272 	 1.020 	 95.230
0.0950605 	 1.4695471 	 87.0039 	 1.021 	 95.536
0.1053962 	 1.5336529 	 97.5972 	 1.022 	 95.672
0.1154427 	 1.5999692 	 107.5754 	 1.023 	 95.758
0.1252095 	 1.6684835 	 117.9886 	 1.025 	 95.801
0.1346969 	 1.7383819 	 127.3840 	 1.026 	 95.785
0.1439415 	 1.8102044 	 137.7556 	 1.027 	 95.898
0.1529370 	 1.8841898 	 147.1718 	 1.028 	 95.864
0.1616884 	 1.9598318 	 157.2145 	 1.030 	 95.853
0.1702243 	 2.0371007 	 166.7673 	 1.031 	 95.819
0.1785400 	 2.1158285 	 178.0907 	 1.032 	 95.788
0.1866444 	 2.1965059 	 188.2945 	 1.034 	 95.777
0.1945497 	 2.2786827 	 197.1321 	 1.035 	 95.778
0.2022633 	 2.3625289 	 208.1779 	 1.036 	 95.750
0.2097874 	 2.4471728 	 218.8728 	 1.037 	 95.680
0.2171365 	 2.5339047 	 229.1101 	 1.038 	 95.680
0.2243143 	 2.6228050 	 239.7145 	 1.040 	 95.703
0.2313224 	 2.7129571 	 249.5080 	 1.041 	 95.656
0.2381616 	 2.8040962 	 261.6818 	 1.042 	 95.659
0.2448596 	 2.8968929 	 272.3684 	 1.043 	 95.635
0.2514118 	 2.9916882 	 280.4889 	 1.044 	 95.610
0.2578160 	 3.0883453 	 291.3715 	 1.046 	 95.602
0.2640793 	 3.1869515 	 300.5442 	 1.047 	 95.650
0.2702126 	 3.2855173 	 311.8059 	 1.047 	 95.558
0.2762130 	 3.3859800 	 321.8457 	 1.049 	 95.542
0.2820893 	 3.4885661 	 334.7114 	 1.050 	 95.550
0.2878406 	 3.5924718 	 347.0107 	 1.051 	 95.551
0.2934768 	 3.6984230 	 356.9349 	 1.052 	 95.557
0.2989983 	 3.8048623 	 367.7836 	 1.053 	 95.525
0.3044140 	 3.9134698 	 378.1238 	 1.054 	 95.516
0.3097228 	 4.0236964 	 391.1019 	 1.055 	 95.522
0.3149229 	 4.1348561 	 402.3598 	 1.056 	 95.482
0.3200315 	 4.2483609 	 410.6092 	 1.057 	 95.460
0.3250364 	 4.3614876 	 421.0650 	 1.058 	 95.449
0.3299495 	 4.4784440 	 431.0277 	 1.059 	 95.460
0.3347682 	 4.5951453 	 442.1317 	 1.060 	 95.448
0.3395016 	 4.7146655 	 455.3214 	 1.060 	 95.441
0.3441488 	 4.8351009 	 469.3897 	 1.062 	 95.434
0.3487137 	 4.9554759 	 478.4373 	 1.063 	 95.374
0.3531928 	 5.0805615 	 491.9134 	 1.063 	 95.433
0.3575956 	 5.2043575 	 502.8674 	 1.064 	 95.370
0.3619201 	 5.3299558 	 514.6582 	 1.065 	 95.348
0.3661705 	 5.4588871 	 522.3815 	 1.065 	 95.359
0.3703481 	 5.5871582 	 534.0435 	 1.067 	 95.325
0.3744534 	 5.7176512 	 542.8490 	 1.067 	 95.357
0.3784943 	 5.8490224 	 557.1554 	 1.068 	 95.329
0.3824667 	 5.9827468 	 564.3235 	 1.069 	 95.323
0.3863721 	 6.1166461 	 578.4771 	 1.070 	 95.293
0.3902128 	 6.2537882 	 589.5423 	 1.071 	 95.309
0.3939933 	 6.3909129 	 600.2494 	 1.071 	 95.302
0.3977108 	 6.5300044 	 610.9707 	 1.072 	 95.268
0.4013691 	 6.6705656 	 618.9231 	 1.073 	 95.276
0.4049701 	 6.8107921 	 631.7553 	 1.073 	 95.252
