N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001355 	 1.0005177 	 1.1026 	 1.014 	 10.126
0.0132506 	 1.1626548 	 12.1899 	 0.950 	 46.782
0.0260723 	 1.1528059 	 22.8973 	 1.005 	 78.948
0.0384989 	 1.1917793 	 33.4990 	 1.013 	 88.225
0.0505165 	 1.2395516 	 43.9385 	 1.016 	 92.013
0.0621558 	 1.2920614 	 54.1544 	 1.017 	 93.806
0.0734637 	 1.3483856 	 64.6147 	 1.019 	 94.819
0.0844244 	 1.4076096 	 75.2960 	 1.020 	 95.250
0.0950618 	 1.4693505 	 86.5388 	 1.022 	 95.501
0.1054090 	 1.5337514 	 96.6032 	 1.022 	 95.668
0.1154556 	 1.6001475 	 106.5360 	 1.023 	 95.776
0.1252297 	 1.6686309 	 117.1429 	 1.025 	 95.795
0.1347268 	 1.7386862 	 127.2856 	 1.026 	 95.798
0.1439657 	 1.8103751 	 136.9032 	 1.027 	 95.888
0.1529550 	 1.8842407 	 146.7568 	 1.029 	 95.872
0.1617097 	 1.9595557 	 156.2786 	 1.030 	 95.797
0.1702424 	 2.0370188 	 166.3299 	 1.031 	 95.808
0.1785532 	 2.1161062 	 175.8524 	 1.032 	 95.807
0.1866548 	 2.1963380 	 186.5615 	 1.034 	 95.776
0.1945592 	 2.2781801 	 197.4096 	 1.035 	 95.711
0.2022708 	 2.3621773 	 208.1495 	 1.036 	 95.736
0.2097968 	 2.4477273 	 218.1098 	 1.038 	 95.711
0.2171454 	 2.5347098 	 228.1283 	 1.039 	 95.718
0.2243138 	 2.6230794 	 237.8631 	 1.040 	 95.673
0.2313220 	 2.7126460 	 248.9646 	 1.041 	 95.658
0.2381745 	 2.8041685 	 260.2559 	 1.042 	 95.658
0.2448705 	 2.8976791 	 271.0638 	 1.043 	 95.631
0.2514143 	 2.9922357 	 282.7270 	 1.044 	 95.611
0.2578171 	 3.0885240 	 294.5388 	 1.046 	 95.628
0.2640814 	 3.1864889 	 303.4446 	 1.047 	 95.610
0.2702076 	 3.2850782 	 313.1324 	 1.047 	 95.560
0.2762122 	 3.3869365 	 323.2385 	 1.049 	 95.569
0.2820886 	 3.4891855 	 331.1478 	 1.050 	 95.553
0.2878453 	 3.5922993 	 343.1001 	 1.052 	 95.537
0.2934846 	 3.6981163 	 352.8876 	 1.052 	 95.512
0.2990110 	 3.8049658 	 362.4746 	 1.053 	 95.526
0.3044255 	 3.9139539 	 372.8269 	 1.054 	 95.508
0.3097327 	 4.0230744 	 384.8113 	 1.055 	 95.488
0.3149347 	 4.1350827 	 397.1589 	 1.055 	 95.478
0.3200354 	 4.2482813 	 408.7533 	 1.057 	 95.491
0.3250393 	 4.3618559 	 419.3242 	 1.058 	 95.447
0.3299565 	 4.4787891 	 426.8792 	 1.059 	 95.467
0.3347748 	 4.5959566 	 438.1303 	 1.060 	 95.463
0.3395051 	 4.7135979 	 447.2481 	 1.061 	 95.420
0.3441497 	 4.8345602 	 456.8341 	 1.061 	 95.404
0.3487116 	 4.9553130 	 468.8649 	 1.062 	 95.364
0.3531893 	 5.0798726 	 477.9239 	 1.063 	 95.417
0.3575903 	 5.2045631 	 490.5763 	 1.064 	 95.376
0.3619150 	 5.3296530 	 501.6666 	 1.065 	 95.354
0.3661632 	 5.4580205 	 506.2192 	 1.066 	 95.369
0.3703395 	 5.5868366 	 515.7365 	 1.067 	 95.352
0.3744459 	 5.7161601 	 527.8850 	 1.067 	 95.349
0.3784826 	 5.8484162 	 537.7070 	 1.068 	 95.319
0.3824532 	 5.9819301 	 545.4774 	 1.069 	 95.320
0.3863607 	 6.1156248 	 556.6582 	 1.070 	 95.298
0.3901990 	 6.2527552 	 566.1171 	 1.070 	 95.304
0.3939796 	 6.3911705 	 575.2626 	 1.072 	 95.309
0.3976998 	 6.5300884 	 585.3620 	 1.071 	 95.290
0.4013592 	 6.6684393 	 598.5278 	 1.072 	 95.257
0.4049615 	 6.8104955 	 604.5826 	 1.073 	 95.253
0.4085091 	 6.9545319 	 617.1886 	 1.074 	 95.238
0.4119982 	 7.1017852 	 627.2054 	 1.074 	 95.285
0.4154364 	 7.2459272 	 641.0107 	 1.075 	 95.259
0.4188214 	 7.3922527 	 644.6671 	 1.075 	 95.234
0.4221572 	 7.5402452 	 654.1968 	 1.075 	 95.225
0.4254441 	 7.6926457 	 660.3891 	 1.077 	 95.232
0.4286817 	 7.8414749 	 671.5240 	 1.078 	 95.186
0.4318719 	 7.9957552 	 682.3168 	 1.078 	 95.204
0.4350164 	 8.1498018 	 693.8541 	 1.078 	 95.197
0.4381137 	 8.3052443 	 705.4941 	 1.079 	 95.173
0.4411675 	 8.4615911 	 710.3201 	 1.079 	 95.204
0.4441790 	 8.6194526 	 720.2832 	 1.080 	 95.186
0.4471472 	 8.7792757 	 733.3873 	 1.081 	 95.144
0.4500729 	 8.9425924 	 747.4902 	 1.081 	 95.155
0.4529612 	 9.1049000 	 753.7579 	 1.082 	 95.159
0.4558062 	 9.2671512 	 763.8194 	 1.082 	 95.167
0.4586171 	 9.4317942 	 776.8578 	 1.082 	 95.134
0.4613888 	 9.5994812 	 789.6083 	 1.083 	 95.147
0.4641238 	 9.7647508 	 803.8074 	 1.083 	 95.115
0.4668215 	 9.9375187 	 811.1072 	 1.083 	 95.139
0.4694812 	 10.1082160 	 821.1134 	 1.083 	 95.132
0.4721104 	 10.2787639 	 831.1397 	 1.083 	 95.130
0.4747031 	 10.4497170 	 839.4090 	 1.084 	 95.114
0.4772612 	 10.6245720 	 857.5898 	 1.084 	 95.094
0.4797870 	 10.7982131 	 867.7739 	 1.085 	 95.079
0.4822806 	 10.9791072 	 880.7500 	 1.085 	 95.106
0.4847452 	 11.1559267 	 887.4356 	 1.085 	 95.095
0.4871765 	 11.3328905 	 895.4742 	 1.085 	 95.083
0.4895783 	 11.5169313 	 906.1984 	 1.085 	 95.071
0.4919505 	 11.6963917 	 921.0041 	 1.085 	 95.053
0.4942938 	 11.8831960 	 931.5336 	 1.085 	 95.082
0.4966118 	 12.0677024 	 943.2338 	 1.086 	 95.046
0.4988966 	 12.2563726 	 956.5891 	 1.087 	 95.054
0.5011567 	 12.4412429 	 960.6096 	 1.087 	 95.020
0.5033897 	 12.6387328 	 968.0437 	 1.087 	 95.087
0.5055963 	 12.8226891 	 983.2341 	 1.087 	 95.032
0.5077761 	 13.0165233 	 990.8020 	 1.087 	 95.029
0.5099313 	 13.2105247 	 1004.2157 	 1.087 	 95.017
0.5120611 	 13.4023638 	 1012.8563 	 1.087 	 94.999
0.5141650 	 13.5971995 	 1024.0877 	 1.088 	 95.014
0.5162443 	 13.7971114 	 1038.3615 	 1.088 	 94.997
0.5183015 	 13.9982891 	 1050.2739 	 1.087 	 95.020
0.5203338 	 14.2002022 	 1063.4263 	 1.088 	 95.000
0.5223458 	 14.4001663 	 1069.7432 	 1.088 	 94.998
0.5243341 	 14.6048180 	 1081.9484 	 1.088 	 94.979
0.5263002 	 14.8084902 	 1095.9348 	 1.088 	 94.993
0.5282453 	 15.0162016 	 1105.9981 	 1.088 	 94.951
0.5301680 	 15.2220874 	 1118.6624 	 1.088 	 94.984
0.5320707 	 15.4281452 	 1130.4395 	 1.088 	 94.952
0.5339510 	 15.6345727 	 1140.1694 	 1.088 	 94.938
0.5358116 	 15.8508268 	 1149.7271 	 1.088 	 94.952
0.5376524 	 16.0678634 	 1162.9578 	 1.088 	 94.960
0.5394718 	 16.2811431 	 1179.1392 	 1.087 	 94.944
0.5412726 	 16.4992722 	 1192.1829 	 1.087 	 94.984
0.5430548 	 16.7186361 	 1205.4062 	 1.086 	 94.940
0.5448176 	 16.9320603 	 1226.8702 	 1.087 	 94.917
0.5465613 	 17.1544943 	 1248.2130 	 1.087 	 94.948
0.5482874 	 17.3815470 	 1278.9939 	 1.087 	 94.923
0.5499952 	 17.6017707 	 1313.2062 	 1.086 	 94.912
0.5516867 	 17.8236390 	 1359.4374 	 1.088 	 94.924
0.5533608 	 18.0475620 	 1435.0954 	 1.088 	 94.909
0.5550172 	 18.2710416 	 1513.7913 	 1.088 	 94.895
0.5566559 	 18.5050211 	 1634.5532 	 1.088 	 94.893
0.5582806 	 18.7217022 	 1829.2661 	 1.088 	 94.895
0.5598888 	 18.9416092 	 2145.3135 	 1.088 	 94.894
0.5614820 	 19.1588275 	 2784.2657 	 1.089 	 94.905
0.5630614 	 19.3771359 	 3842.4412 	 1.091 	 94.899
0.5646270 	 19.5807590 	 5589.2723 	 1.092 	 94.911
0.5661796 	 19.7783906 	 8632.1398 	 1.093 	 94.912
0.5677194 	 19.9654556 	 13848.4263 	 1.096 	 94.924
0.5692500 	 20.1491089 	 21326.5299 	 1.098 	 94.955
0.5707697 	 20.3176505 	 33059.4463 	 1.101 	 94.934
0.5722806 	 20.4984955 	 48361.1587 	 1.103 	 94.967
0.5737812 	 20.6703111 	 67853.1542 	 1.106 	 94.988
0.5752729 	 20.8600144 	 91379.9329 	 1.109 	 94.937
0.5767530 	 21.0708664 	 116804.6296 	 1.112 	 95.029
0.5782212 	 21.2847574 	 145748.5350 	 1.115 	 94.978
