N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001348 	 1.0005110 	 1.1028 	 1.003 	 10.125
0.0132652 	 1.1624715 	 12.2525 	 0.952 	 46.858
0.0260891 	 1.1529197 	 23.0226 	 1.004 	 78.966
0.0384990 	 1.1917731 	 33.5184 	 1.013 	 88.185
0.0505259 	 1.2395920 	 43.7505 	 1.017 	 92.023
0.0621721 	 1.2921950 	 54.6726 	 1.018 	 93.795
0.0734738 	 1.3483158 	 65.3635 	 1.019 	 94.780
0.0844380 	 1.4077653 	 76.3006 	 1.020 	 95.265
0.0950807 	 1.4695930 	 86.7549 	 1.021 	 95.504
0.1054106 	 1.5337836 	 97.1956 	 1.022 	 95.634
0.1154495 	 1.6002269 	 107.4955 	 1.024 	 95.747
0.1252116 	 1.6684586 	 116.7292 	 1.025 	 95.798
0.1347100 	 1.7386281 	 126.4854 	 1.026 	 95.808
0.1439594 	 1.8102276 	 136.0243 	 1.027 	 95.864
0.1529526 	 1.8842683 	 147.1939 	 1.028 	 95.865
0.1617124 	 1.9597366 	 157.7470 	 1.030 	 95.851
0.1702388 	 2.0371685 	 168.1076 	 1.031 	 95.818
0.1785441 	 2.1159081 	 178.2973 	 1.033 	 95.803
0.1866585 	 2.1962699 	 188.5186 	 1.034 	 95.753
0.1945620 	 2.2786210 	 198.2417 	 1.035 	 95.772
0.2022759 	 2.3626698 	 209.0043 	 1.036 	 95.751
0.2097987 	 2.4474149 	 217.2699 	 1.037 	 95.741
0.2171411 	 2.5341597 	 226.9492 	 1.038 	 95.715
0.2243092 	 2.6221171 	 237.3894 	 1.039 	 95.658
0.2313159 	 2.7128303 	 248.6510 	 1.041 	 95.666
0.2381667 	 2.8043894 	 258.6144 	 1.042 	 95.658
0.2448719 	 2.8972332 	 269.2253 	 1.044 	 95.648
0.2514141 	 2.9924278 	 280.4539 	 1.044 	 95.629
0.2578187 	 3.0883756 	 290.2716 	 1.045 	 95.604
0.2640832 	 3.1864899 	 299.9741 	 1.047 	 95.595
0.2702170 	 3.2855183 	 308.6144 	 1.048 	 95.578
0.2762183 	 3.3864771 	 318.0187 	 1.048 	 95.575
0.2820897 	 3.4890155 	 330.8498 	 1.050 	 95.561
0.2878436 	 3.5917643 	 341.0759 	 1.051 	 95.501
0.2934819 	 3.6980814 	 349.5627 	 1.052 	 95.533
0.2990040 	 3.8051547 	 358.6214 	 1.053 	 95.535
0.3044173 	 3.9139983 	 371.4574 	 1.054 	 95.506
0.3097254 	 4.0234441 	 380.1974 	 1.055 	 95.485
0.3149270 	 4.1350711 	 389.5402 	 1.056 	 95.494
0.3200309 	 4.2480723 	 400.4767 	 1.057 	 95.477
0.3250389 	 4.3612777 	 407.3751 	 1.058 	 95.444
0.3299514 	 4.4788585 	 417.5304 	 1.059 	 95.432
0.3347705 	 4.5950746 	 429.3261 	 1.060 	 95.403
0.3395047 	 4.7149204 	 439.6670 	 1.060 	 95.443
0.3441510 	 4.8341316 	 451.7564 	 1.062 	 95.424
0.3487104 	 4.9562540 	 463.8646 	 1.062 	 95.378
0.3531920 	 5.0787562 	 473.5701 	 1.063 	 95.386
0.3575934 	 5.2032741 	 483.4106 	 1.064 	 95.370
0.3619176 	 5.3302021 	 494.2995 	 1.065 	 95.395
0.3661620 	 5.4571079 	 507.7565 	 1.065 	 95.350
0.3703388 	 5.5873551 	 519.8150 	 1.067 	 95.374
0.3744459 	 5.7163729 	 525.8487 	 1.067 	 95.313
0.3784843 	 5.8492816 	 541.0986 	 1.068 	 95.330
0.3824544 	 5.9815558 	 552.6366 	 1.069 	 95.283
0.3863605 	 6.1171071 	 560.9933 	 1.069 	 95.301
0.3902005 	 6.2522319 	 575.7363 	 1.071 	 95.304
0.3939783 	 6.3901731 	 586.4285 	 1.071 	 95.309
0.3976969 	 6.5295858 	 594.0111 	 1.072 	 95.266
0.4013575 	 6.6708354 	 601.9440 	 1.072 	 95.302
0.4049604 	 6.8115725 	 612.8562 	 1.073 	 95.249
0.4085058 	 6.9537274 	 620.3949 	 1.073 	 95.257
0.4120001 	 7.1008168 	 632.2898 	 1.074 	 95.255
0.4154384 	 7.2436564 	 642.6788 	 1.076 	 95.225
0.4188229 	 7.3919545 	 648.2979 	 1.076 	 95.203
0.4221589 	 7.5410555 	 661.2167 	 1.077 	 95.216
0.4254453 	 7.6913369 	 671.5966 	 1.076 	 95.223
0.4286810 	 7.8421586 	 686.4384 	 1.077 	 95.206
0.4318712 	 7.9960092 	 694.1635 	 1.078 	 95.212
0.4350122 	 8.1492957 	 708.9687 	 1.079 	 95.202
0.4381096 	 8.3031765 	 719.0068 	 1.079 	 95.170
0.4411642 	 8.4627731 	 736.1276 	 1.078 	 95.191
0.4441771 	 8.6204326 	 747.5478 	 1.079 	 95.162
0.4471472 	 8.7794640 	 760.4789 	 1.080 	 95.170
0.4500745 	 8.9403784 	 771.3706 	 1.081 	 95.175
0.4529602 	 9.1020915 	 785.5701 	 1.081 	 95.146
0.4558087 	 9.2675075 	 801.0792 	 1.081 	 95.148
0.4586171 	 9.4318255 	 810.7137 	 1.081 	 95.127
0.4613885 	 9.5986434 	 825.2630 	 1.082 	 95.141
0.4641234 	 9.7678751 	 830.6878 	 1.082 	 95.134
0.4668220 	 9.9337603 	 840.0449 	 1.083 	 95.099
0.4694848 	 10.1065023 	 854.3837 	 1.082 	 95.133
0.4721122 	 10.2786173 	 865.0163 	 1.082 	 95.118
0.4747057 	 10.4496121 	 877.2814 	 1.083 	 95.111
0.4772649 	 10.6265877 	 885.9027 	 1.084 	 95.129
0.4797935 	 10.8026659 	 901.9856 	 1.084 	 95.112
0.4822863 	 10.9804163 	 912.2426 	 1.085 	 95.115
0.4847521 	 11.1545181 	 923.3952 	 1.084 	 95.050
0.4871841 	 11.3385543 	 932.6743 	 1.085 	 95.065
0.4895879 	 11.5159359 	 936.5013 	 1.084 	 95.063
0.4919599 	 11.6999881 	 949.7493 	 1.085 	 95.058
0.4943045 	 11.8831503 	 962.1778 	 1.085 	 95.062
0.4966177 	 12.0705266 	 974.4007 	 1.086 	 95.091
0.4989034 	 12.2556042 	 983.8181 	 1.086 	 95.033
0.5011628 	 12.4452463 	 998.4916 	 1.086 	 95.045
0.5033950 	 12.6340095 	 1015.7839 	 1.086 	 95.043
0.5056015 	 12.8251428 	 1027.5748 	 1.086 	 95.056
0.5077809 	 13.0160181 	 1039.3074 	 1.086 	 95.050
0.5099361 	 13.2095643 	 1049.4956 	 1.087 	 95.038
0.5120660 	 13.4032298 	 1062.7342 	 1.087 	 95.024
0.5141719 	 13.5966695 	 1082.4380 	 1.087 	 95.004
0.5162518 	 13.7961547 	 1100.7312 	 1.087 	 95.016
0.5183088 	 13.9949816 	 1103.0171 	 1.087 	 95.018
0.5203415 	 14.1938745 	 1113.9943 	 1.087 	 95.011
0.5223513 	 14.3978222 	 1117.3989 	 1.088 	 94.996
0.5243381 	 14.6003251 	 1129.5483 	 1.088 	 94.990
0.5263061 	 14.8043299 	 1149.1442 	 1.088 	 94.984
0.5282492 	 15.0137910 	 1166.2520 	 1.089 	 95.002
0.5301742 	 15.2189585 	 1183.7519 	 1.089 	 94.958
0.5320767 	 15.4348981 	 1194.3934 	 1.088 	 94.971
0.5339571 	 15.6432252 	 1218.5066 	 1.089 	 94.964
0.5358179 	 15.8551375 	 1234.9262 	 1.088 	 94.983
0.5376587 	 16.0679494 	 1255.8257 	 1.088 	 94.951
0.5394783 	 16.2895417 	 1258.0812 	 1.088 	 94.949
0.5412796 	 16.5001807 	 1280.3585 	 1.088 	 94.961
0.5430619 	 16.7220714 	 1308.0036 	 1.087 	 94.952
0.5448258 	 16.9381363 	 1325.8510 	 1.088 	 94.908
0.5465700 	 17.1632130 	 1347.4053 	 1.088 	 94.939
0.5482940 	 17.3912276 	 1369.7062 	 1.088 	 94.955
0.5500008 	 17.6142111 	 1403.0884 	 1.087 	 94.924
0.5516896 	 17.8398058 	 1432.3695 	 1.087 	 94.906
0.5533613 	 18.0701439 	 1459.0823 	 1.087 	 94.916
0.5550151 	 18.3018317 	 1505.5682 	 1.087 	 94.947
0.5566529 	 18.5331417 	 1564.0504 	 1.087 	 94.909
0.5582720 	 18.7667901 	 1618.9222 	 1.087 	 94.885
0.5598745 	 19.0079672 	 1700.4858 	 1.086 	 94.916
0.5614616 	 19.2501908 	 1815.9164 	 1.085 	 94.888
0.5630317 	 19.4925495 	 1935.0443 	 1.085 	 94.884
0.5645850 	 19.7487732 	 2095.5795 	 1.085 	 94.872
0.5661220 	 19.9952640 	 2342.8652 	 1.086 	 94.870
0.5676439 	 20.2453769 	 2613.4520 	 1.085 	 94.897
0.5691475 	 20.4997339 	 2979.0430 	 1.086 	 94.846
0.5706350 	 20.7602668 	 3473.9398 	 1.087 	 94.864
0.5721091 	 21.0274249 	 4150.6119 	 1.088 	 94.875
0.5735666 	 21.3004470 	 4983.9603 	 1.090 	 94.871
