N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001350 	 1.0005135 	 1.1026 	 1.010 	 10.125
0.0132711 	 1.1624459 	 12.1989 	 0.951 	 46.891
0.0260838 	 1.1528259 	 22.8964 	 1.005 	 78.934
0.0385032 	 1.1918015 	 33.4927 	 1.013 	 88.232
0.0505229 	 1.2396236 	 44.0724 	 1.016 	 91.991
0.0621654 	 1.2921351 	 54.3384 	 1.018 	 93.790
0.0734588 	 1.3482325 	 65.5479 	 1.019 	 94.763
0.0844232 	 1.4075623 	 75.6095 	 1.020 	 95.250
0.0950673 	 1.4694088 	 86.2205 	 1.021 	 95.479
0.1054018 	 1.5337907 	 96.6267 	 1.022 	 95.676
0.1154426 	 1.6000617 	 107.3906 	 1.023 	 95.743
0.1252047 	 1.6683817 	 117.9615 	 1.025 	 95.803
0.1346986 	 1.7385740 	 128.1292 	 1.026 	 95.814
0.1439364 	 1.8100563 	 138.7057 	 1.027 	 95.890
0.1529324 	 1.8841611 	 149.5458 	 1.028 	 95.863
0.1616889 	 1.9594216 	 159.8665 	 1.029 	 95.805
0.1702176 	 2.0368581 	 170.0126 	 1.031 	 95.813
0.1785345 	 2.1159220 	 181.3045 	 1.033 	 95.804
0.1866423 	 2.1963136 	 191.2847 	 1.034 	 95.777
0.1945471 	 2.2782167 	 202.2965 	 1.035 	 95.736
0.2022546 	 2.3617955 	 211.9119 	 1.036 	 95.703
0.2097804 	 2.4475011 	 221.8852 	 1.037 	 95.723
0.2171241 	 2.5343038 	 233.5743 	 1.039 	 95.707
0.2242994 	 2.6223615 	 244.2892 	 1.040 	 95.683
0.2313031 	 2.7124181 	 253.4769 	 1.041 	 95.664
0.2381545 	 2.8043752 	 263.7559 	 1.042 	 95.643
0.2448451 	 2.8973973 	 275.2544 	 1.043 	 95.655
0.2513927 	 2.9921854 	 286.0335 	 1.044 	 95.637
0.2577967 	 3.0881249 	 295.0849 	 1.045 	 95.629
0.2640599 	 3.1857397 	 305.4628 	 1.046 	 95.603
0.2701880 	 3.2856659 	 313.5821 	 1.048 	 95.593
0.2761910 	 3.3862998 	 324.4793 	 1.049 	 95.587
0.2820625 	 3.4878043 	 334.5421 	 1.050 	 95.536
0.2878146 	 3.5923411 	 345.1933 	 1.051 	 95.528
0.2934529 	 3.6976784 	 355.5538 	 1.051 	 95.527
0.2989747 	 3.8046245 	 366.3431 	 1.053 	 95.524
0.3043919 	 3.9126428 	 376.3666 	 1.054 	 95.484
0.3096967 	 4.0223178 	 388.0687 	 1.054 	 95.497
0.3149030 	 4.1346749 	 397.2373 	 1.055 	 95.484
0.3200047 	 4.2470010 	 407.3541 	 1.057 	 95.457
0.3250110 	 4.3613983 	 417.9545 	 1.057 	 95.467
0.3299238 	 4.4773513 	 425.2775 	 1.058 	 95.450
0.3347466 	 4.5942473 	 438.9945 	 1.059 	 95.432
0.3394777 	 4.7134557 	 450.5496 	 1.061 	 95.423
0.3441246 	 4.8335808 	 460.7215 	 1.061 	 95.417
0.3486851 	 4.9560174 	 469.7993 	 1.062 	 95.423
0.3531656 	 5.0782205 	 477.9478 	 1.064 	 95.374
0.3575666 	 5.2034982 	 488.4906 	 1.064 	 95.364
0.3618929 	 5.3305221 	 500.2440 	 1.065 	 95.403
0.3661428 	 5.4583546 	 514.7124 	 1.066 	 95.355
0.3703177 	 5.5867270 	 525.5740 	 1.067 	 95.352
0.3744251 	 5.7159528 	 537.6943 	 1.067 	 95.309
0.3784629 	 5.8491977 	 546.8846 	 1.068 	 95.337
0.3824311 	 5.9820175 	 554.9851 	 1.069 	 95.338
0.3863351 	 6.1163862 	 560.7657 	 1.069 	 95.289
0.3901761 	 6.2514217 	 567.5819 	 1.071 	 95.286
0.3939548 	 6.3893703 	 574.6828 	 1.071 	 95.286
0.3976719 	 6.5284058 	 583.7861 	 1.072 	 95.265
0.4013333 	 6.6697369 	 596.7331 	 1.073 	 95.303
0.4049345 	 6.8104610 	 604.6232 	 1.073 	 95.260
0.4084806 	 6.9532832 	 611.1478 	 1.075 	 95.262
0.4119709 	 7.0982822 	 622.2173 	 1.073 	 95.239
0.4154112 	 7.2445681 	 636.9716 	 1.074 	 95.236
0.4187967 	 7.3914129 	 644.0476 	 1.075 	 95.237
0.4221339 	 7.5392298 	 653.1195 	 1.076 	 95.218
0.4254206 	 7.6917104 	 661.4992 	 1.077 	 95.237
0.4286576 	 7.8415409 	 673.2049 	 1.077 	 95.231
0.4318454 	 7.9941477 	 682.0015 	 1.077 	 95.184
0.4349883 	 8.1483671 	 691.6160 	 1.079 	 95.191
0.4380834 	 8.3034242 	 698.9760 	 1.079 	 95.178
0.4411400 	 8.4632867 	 705.4951 	 1.080 	 95.211
0.4441513 	 8.6183537 	 719.0044 	 1.080 	 95.205
0.4471200 	 8.7794452 	 728.6606 	 1.080 	 95.162
0.4500472 	 8.9395360 	 734.2616 	 1.080 	 95.157
0.4529335 	 9.1035728 	 750.0529 	 1.080 	 95.174
0.4557815 	 9.2652441 	 756.7054 	 1.081 	 95.160
0.4585895 	 9.4308671 	 762.2798 	 1.081 	 95.139
0.4613596 	 9.5955487 	 777.4201 	 1.081 	 95.138
0.4640926 	 9.7644668 	 788.1218 	 1.082 	 95.114
0.4667910 	 9.9326961 	 803.7682 	 1.082 	 95.122
0.4694557 	 10.1047222 	 814.1733 	 1.083 	 95.114
0.4720813 	 10.2731324 	 817.9669 	 1.084 	 95.094
0.4746743 	 10.4510056 	 830.0458 	 1.084 	 95.119
0.4772347 	 10.6223625 	 841.4087 	 1.084 	 95.103
0.4797609 	 10.7998520 	 849.0729 	 1.084 	 95.086
0.4822567 	 10.9772725 	 853.3839 	 1.085 	 95.102
0.4847211 	 11.1527146 	 861.7318 	 1.085 	 95.073
0.4871537 	 11.3309146 	 871.5520 	 1.085 	 95.068
0.4895569 	 11.5150652 	 885.9014 	 1.086 	 95.088
0.4919314 	 11.6955002 	 894.8922 	 1.085 	 95.065
0.4942776 	 11.8816137 	 909.6426 	 1.086 	 95.062
0.4965925 	 12.0687443 	 915.3420 	 1.086 	 95.078
0.4988784 	 12.2545526 	 929.9422 	 1.086 	 95.075
0.5011391 	 12.4408348 	 942.3803 	 1.086 	 95.032
0.5033716 	 12.6290623 	 958.5785 	 1.086 	 95.017
0.5055794 	 12.8211400 	 970.2180 	 1.087 	 95.073
0.5077616 	 13.0140443 	 980.7438 	 1.088 	 95.025
0.5099181 	 13.2053479 	 989.2054 	 1.088 	 95.033
0.5120483 	 13.4068997 	 995.5222 	 1.088 	 95.054
0.5141534 	 13.6013276 	 1001.6820 	 1.088 	 94.997
0.5162349 	 13.7987493 	 1006.1193 	 1.088 	 95.016
0.5182908 	 13.9966368 	 1019.8330 	 1.088 	 94.994
0.5203241 	 14.1945394 	 1034.5841 	 1.088 	 94.975
0.5223343 	 14.3984529 	 1047.0070 	 1.088 	 94.988
0.5243219 	 14.6068934 	 1057.4869 	 1.087 	 94.985
0.5262873 	 14.8040383 	 1077.5200 	 1.088 	 94.982
0.5282318 	 15.0146595 	 1086.4300 	 1.088 	 94.995
0.5301549 	 15.2193605 	 1108.5490 	 1.088 	 94.964
0.5320583 	 15.4297611 	 1123.8774 	 1.088 	 94.997
0.5339391 	 15.6420406 	 1130.5264 	 1.088 	 94.965
0.5357982 	 15.8548116 	 1147.5291 	 1.088 	 94.983
0.5376375 	 16.0688668 	 1155.0427 	 1.089 	 94.993
0.5394576 	 16.2776941 	 1174.5878 	 1.088 	 94.914
0.5412591 	 16.4954098 	 1192.5020 	 1.088 	 94.931
0.5430410 	 16.7147062 	 1212.2934 	 1.088 	 94.918
0.5448051 	 16.9325372 	 1231.1196 	 1.087 	 94.938
0.5465493 	 17.1550535 	 1263.8472 	 1.087 	 94.921
0.5482773 	 17.3828847 	 1293.1329 	 1.087 	 94.922
0.5499857 	 17.6018945 	 1324.2426 	 1.087 	 94.894
0.5516755 	 17.8312692 	 1362.8848 	 1.087 	 94.919
0.5533477 	 18.0517070 	 1405.9977 	 1.087 	 94.898
0.5550036 	 18.2878291 	 1453.6725 	 1.086 	 94.910
0.5566419 	 18.5156957 	 1538.0984 	 1.086 	 94.898
0.5582646 	 18.7538837 	 1632.1640 	 1.085 	 94.874
0.5598700 	 18.9908744 	 1751.9073 	 1.085 	 94.913
0.5614587 	 19.2279426 	 1903.0325 	 1.084 	 94.907
0.5630287 	 19.4697063 	 2100.7439 	 1.084 	 94.894
0.5645841 	 19.7013246 	 2375.3104 	 1.083 	 94.890
0.5661251 	 19.9554407 	 2764.7436 	 1.083 	 94.906
0.5676492 	 20.2107363 	 3270.8102 	 1.083 	 94.895
0.5691572 	 20.4623897 	 3966.2229 	 1.082 	 94.882
0.5706494 	 20.7262075 	 4868.3761 	 1.081 	 94.905
0.5721276 	 20.9865698 	 5995.7606 	 1.080 	 94.880
0.5735887 	 21.2590032 	 7344.3200 	 1.079 	 94.889
0.5750335 	 21.5371750 	 9017.6907 	 1.078 	 94.894
0.5764618 	 21.8196179 	 11221.4814 	 1.077 	 94.894
0.5778733 	 22.1092804 	 13930.7351 	 1.077 	 94.886
0.5792682 	 22.4029866 	 17351.8409 	 1.076 	 94.874
0.5806483 	 22.7107975 	 21168.4658 	 1.075 	 94.912
0.5820119 	 23.0247610 	 25405.7520 	 1.073 	 94.892
0.5833595 	 23.3444804 	 30371.3194 	 1.072 	 94.897
0.5846904 	 23.6689045 	 35323.2993 	 1.071 	 94.901
0.5860050 	 24.0066298 	 40023.6262 	 1.070 	 94.883
0.5873041 	 24.3527950 	 44823.1619 	 1.067 	 94.888
0.5885871 	 24.7144313 	 48506.2327 	 1.065 	 94.883
0.5898520 	 25.0819057 	 53639.6608 	 1.064 	 94.877
0.5911007 	 25.4525327 	 58580.9138 	 1.061 	 94.862
0.5923318 	 25.8243622 	 64921.5428 	 1.058 	 94.862
0.5935465 	 26.2115932 	 70229.5314 	 1.055 	 94.806
0.5947448 	 26.6124091 	 75905.1449 	 1.052 	 94.824
0.5959274 	 27.0216519 	 82312.4181 	 1.048 	 94.824
0.5970935 	 27.4411523 	 88871.4943 	 1.045 	 94.808
0.5982440 	 27.8727756 	 94449.0954 	 1.042 	 94.779
0.5993773 	 28.3152680 	 102016.2571 	 1.040 	 94.732
0.6004950 	 28.7773600 	 109817.3800 	 1.037 	 94.734
