N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001334 	 1.0005085 	 1.1025 	 1.006 	 10.124
0.0132512 	 1.1626601 	 12.2651 	 0.951 	 46.779
0.0260756 	 1.1527984 	 22.9383 	 1.005 	 78.910
0.0384969 	 1.1918207 	 33.3206 	 1.013 	 88.260
0.0505147 	 1.2396085 	 43.6183 	 1.016 	 92.019
0.0621725 	 1.2922716 	 54.4825 	 1.018 	 93.799
0.0734689 	 1.3482556 	 65.0596 	 1.019 	 94.750
0.0844300 	 1.4076347 	 75.6270 	 1.020 	 95.229
0.0950710 	 1.4696087 	 86.3922 	 1.021 	 95.526
0.1054094 	 1.5336971 	 96.2804 	 1.022 	 95.648
0.1154516 	 1.6000145 	 106.4379 	 1.023 	 95.738
0.1252169 	 1.6684352 	 116.1777 	 1.024 	 95.787
0.1347179 	 1.7386908 	 126.6976 	 1.026 	 95.815
0.1439589 	 1.8102356 	 137.2862 	 1.027 	 95.876
0.1529523 	 1.8839762 	 147.0909 	 1.028 	 95.847
0.1617156 	 1.9597602 	 158.0101 	 1.030 	 95.821
0.1702487 	 2.0368541 	 169.1054 	 1.031 	 95.785
0.1785601 	 2.1160858 	 177.7252 	 1.032 	 95.802
0.1866624 	 2.1964335 	 187.6257 	 1.033 	 95.776
0.1945680 	 2.2787531 	 199.8551 	 1.035 	 95.762
0.2022791 	 2.3621079 	 211.0180 	 1.036 	 95.730
0.2097991 	 2.4474333 	 221.1519 	 1.037 	 95.697
0.2171488 	 2.5344713 	 232.4708 	 1.038 	 95.692
0.2243246 	 2.6229900 	 242.4727 	 1.040 	 95.685
0.2313309 	 2.7128772 	 254.8364 	 1.041 	 95.666
0.2381832 	 2.8048999 	 266.3967 	 1.042 	 95.651
0.2448743 	 2.8973082 	 278.1935 	 1.044 	 95.618
0.2514153 	 2.9922140 	 288.4451 	 1.044 	 95.617
0.2578179 	 3.0886961 	 298.7970 	 1.045 	 95.607
0.2640823 	 3.1863814 	 311.9030 	 1.046 	 95.601
0.2702101 	 3.2851981 	 323.4792 	 1.047 	 95.584
0.2762165 	 3.3864483 	 332.5671 	 1.049 	 95.570
0.2820957 	 3.4885923 	 340.4565 	 1.050 	 95.540
0.2878532 	 3.5930556 	 352.2248 	 1.050 	 95.566
0.2934904 	 3.6987353 	 363.7578 	 1.051 	 95.544
0.2990152 	 3.8050614 	 374.6812 	 1.053 	 95.487
0.3044298 	 3.9141013 	 385.8195 	 1.054 	 95.515
0.3097365 	 4.0233802 	 397.1075 	 1.055 	 95.497
0.3149421 	 4.1354713 	 405.9192 	 1.056 	 95.494
0.3200461 	 4.2481721 	 414.4818 	 1.057 	 95.454
0.3250539 	 4.3620034 	 421.7869 	 1.058 	 95.453
0.3299683 	 4.4787578 	 430.3885 	 1.059 	 95.450
0.3347880 	 4.5952678 	 438.3750 	 1.059 	 95.430
0.3395224 	 4.7148350 	 449.4780 	 1.061 	 95.424
0.3441708 	 4.8352301 	 459.2522 	 1.062 	 95.436
0.3487331 	 4.9563817 	 468.4999 	 1.063 	 95.377
0.3532141 	 5.0796675 	 479.3384 	 1.064 	 95.403
0.3576162 	 5.2040594 	 492.3388 	 1.064 	 95.353
0.3619393 	 5.3305733 	 504.1966 	 1.065 	 95.360
0.3661923 	 5.4581828 	 512.7174 	 1.065 	 95.350
0.3703684 	 5.5876712 	 523.2902 	 1.067 	 95.344
0.3744698 	 5.7170189 	 532.9773 	 1.067 	 95.332
0.3785055 	 5.8488320 	 545.9876 	 1.068 	 95.320
0.3824776 	 5.9832018 	 558.3372 	 1.069 	 95.310
0.3863814 	 6.1168645 	 567.7605 	 1.069 	 95.305
0.3902222 	 6.2535300 	 579.7355 	 1.071 	 95.279
0.3940001 	 6.3914517 	 586.0011 	 1.071 	 95.276
0.3977169 	 6.5305408 	 598.9281 	 1.071 	 95.275
0.4013759 	 6.6696971 	 610.9874 	 1.072 	 95.269
0.4049803 	 6.8120773 	 622.0460 	 1.074 	 95.261
0.4085230 	 6.9545837 	 628.4912 	 1.074 	 95.251
0.4120168 	 7.0994280 	 634.5565 	 1.074 	 95.243
0.4154573 	 7.2468252 	 647.3945 	 1.075 	 95.244
0.4188417 	 7.3937877 	 658.1731 	 1.076 	 95.238
0.4221779 	 7.5427620 	 668.1991 	 1.077 	 95.218
0.4254634 	 7.6930342 	 683.4676 	 1.076 	 95.241
0.4287001 	 7.8424678 	 690.7433 	 1.076 	 95.206
0.4318886 	 7.9954375 	 703.2538 	 1.077 	 95.229
0.4350330 	 8.1506909 	 714.4473 	 1.078 	 95.186
0.4381315 	 8.3057958 	 728.0096 	 1.079 	 95.218
0.4411846 	 8.4650769 	 738.1619 	 1.079 	 95.222
0.4441934 	 8.6223690 	 753.3159 	 1.079 	 95.191
0.4471636 	 8.7816486 	 766.1566 	 1.080 	 95.152
0.4500905 	 8.9413787 	 776.2889 	 1.080 	 95.148
0.4529759 	 9.1029865 	 790.9150 	 1.081 	 95.127
0.4558243 	 9.2683361 	 802.2466 	 1.080 	 95.141
0.4586310 	 9.4338630 	 814.8387 	 1.082 	 95.153
0.4614023 	 9.5995083 	 827.7996 	 1.081 	 95.118
0.4641364 	 9.7663536 	 838.5419 	 1.082 	 95.108
0.4668346 	 9.9352295 	 841.9654 	 1.083 	 95.118
0.4694958 	 10.1075087 	 849.2925 	 1.082 	 95.121
0.4721251 	 10.2778796 	 853.7110 	 1.083 	 95.096
0.4747181 	 10.4497646 	 863.2724 	 1.084 	 95.077
0.4772794 	 10.6264565 	 872.5844 	 1.084 	 95.099
0.4798065 	 10.8018408 	 878.7552 	 1.085 	 95.116
0.4823006 	 10.9773417 	 886.9386 	 1.084 	 95.081
0.4847629 	 11.1571304 	 902.3208 	 1.085 	 95.069
0.4871949 	 11.3381616 	 912.3160 	 1.085 	 95.080
0.4895972 	 11.5232346 	 920.5119 	 1.085 	 95.078
0.4919696 	 11.7034459 	 934.5350 	 1.085 	 95.075
0.4943136 	 11.8873705 	 943.6807 	 1.085 	 95.052
0.4966285 	 12.0711333 	 949.7591 	 1.085 	 95.061
0.4989152 	 12.2584294 	 960.0580 	 1.085 	 95.045
0.5011763 	 12.4440141 	 972.2002 	 1.086 	 95.041
0.5034093 	 12.6325536 	 975.4848 	 1.086 	 95.047
0.5056151 	 12.8266162 	 985.0386 	 1.087 	 95.050
0.5077957 	 13.0162987 	 1002.1730 	 1.086 	 95.034
0.5099495 	 13.2102257 	 1009.8888 	 1.086 	 95.030
0.5120778 	 13.4048977 	 1016.5275 	 1.087 	 95.024
0.5141824 	 13.6013814 	 1027.9121 	 1.087 	 95.028
0.5162632 	 13.7955507 	 1042.7367 	 1.086 	 95.031
0.5183206 	 13.9998661 	 1057.0999 	 1.087 	 95.001
0.5203538 	 14.2010372 	 1071.6776 	 1.086 	 95.015
0.5223644 	 14.4018885 	 1076.1853 	 1.086 	 95.005
0.5243530 	 14.6038841 	 1094.3827 	 1.087 	 95.003
0.5263188 	 14.8121043 	 1109.9181 	 1.086 	 95.011
0.5282636 	 15.0182837 	 1121.5279 	 1.086 	 94.983
0.5301856 	 15.2281329 	 1126.0775 	 1.087 	 94.956
0.5320847 	 15.4357622 	 1136.8531 	 1.087 	 94.973
0.5339633 	 15.6459255 	 1153.3260 	 1.087 	 94.958
0.5358242 	 15.8583240 	 1164.7228 	 1.086 	 94.944
0.5376636 	 16.0708600 	 1177.0364 	 1.086 	 94.928
0.5394823 	 16.2862506 	 1198.1022 	 1.086 	 94.946
0.5412830 	 16.5007845 	 1225.9317 	 1.085 	 94.915
0.5430638 	 16.7213943 	 1246.1068 	 1.085 	 94.945
0.5448257 	 16.9407201 	 1267.0416 	 1.085 	 94.936
0.5465703 	 17.1590385 	 1303.8201 	 1.084 	 94.940
0.5482955 	 17.3815754 	 1324.3147 	 1.084 	 94.932
0.5500033 	 17.6074996 	 1363.4205 	 1.084 	 94.930
0.5516935 	 17.8341560 	 1405.5280 	 1.084 	 94.913
0.5533654 	 18.0628912 	 1453.4791 	 1.083 	 94.908
0.5550214 	 18.2838411 	 1509.0225 	 1.082 	 94.908
0.5566608 	 18.5151081 	 1591.2712 	 1.082 	 94.894
0.5582829 	 18.7498051 	 1711.2227 	 1.081 	 94.909
0.5598885 	 18.9802607 	 1892.5429 	 1.080 	 94.903
0.5614787 	 19.2145214 	 2210.0574 	 1.080 	 94.910
0.5630522 	 19.4425039 	 2880.8430 	 1.079 	 94.884
0.5646101 	 19.6693830 	 4119.5319 	 1.079 	 94.890
0.5661523 	 19.8966723 	 6344.4877 	 1.078 	 94.893
0.5676841 	 20.1142239 	 10418.4961 	 1.078 	 94.902
0.5691998 	 20.3327136 	 17803.1559 	 1.078 	 94.901
0.5707036 	 20.5464814 	 30317.6636 	 1.079 	 94.897
0.5721946 	 20.7544192 	 50910.2634 	 1.079 	 94.885
0.5736738 	 20.9662658 	 79913.8063 	 1.081 	 94.898
0.5751414 	 21.1844725 	 122715.8379 	 1.084 	 94.946
0.5765970 	 21.4020195 	 175126.3118 	 1.087 	 94.943
0.5780382 	 21.6378555 	 236298.2215 	 1.089 	 94.921
0.5794684 	 21.8985970 	 304444.3086 	 1.093 	 94.923
0.5808814 	 22.1644554 	 375620.1146 	 1.095 	 94.907
0.5822807 	 22.4700567 	 436998.6332 	 1.099 	 94.924
0.5836623 	 22.8025512 	 495816.2302 	 1.102 	 94.895
0.5850261 	 23.1457710 	 548167.7699 	 1.104 	 94.884
0.5863721 	 23.5224280 	 591812.9259 	 1.107 	 94.880
0.5876975 	 23.9083752 	 628521.7665 	 1.109 	 94.891
0.5890021 	 24.3184897 	 657064.6392 	 1.112 	 94.882
0.5902874 	 24.7307677 	 679203.4040 	 1.113 	 94.851
0.5915529 	 25.1707914 	 691166.2342 	 1.114 	 94.823
0.5927992 	 25.6181254 	 701212.5068 	 1.116 	 94.794
0.5940246 	 26.0887871 	 706771.9073 	 1.117 	 94.823
0.5952292 	 26.5611948 	 708546.5652 	 1.117 	 94.769
0.5964131 	 27.0466849 	 704467.4782 	 1.118 	 94.775
0.5975774 	 27.5496902 	 695203.3077 	 1.118 	 94.750
0.5987228 	 28.0439125 	 685395.3482 	 1.118 	 94.708
0.5998478 	 28.5636145 	 670890.6278 	 1.118 	 94.689
0.6009535 	 29.0956322 	 650915.1380 	 1.116 	 94.712
0.6020410 	 29.6381154 	 630177.4849 	 1.115 	 94.679
0.6031110 	 30.1943836 	 603021.1967 	 1.113 	 94.702
0.6041615 	 30.7438267 	 577565.9531 	 1.111 	 94.639
0.6051941 	 31.3043298 	 544277.3964 	 1.108 	 94.614
0.6062092 	 31.8735643 	 508598.7875 	 1.104 	 94.634
0.6072079 	 32.4616151 	 475101.4015 	 1.102 	 94.650
0.6081890 	 33.0570738 	 440309.9438 	 1.098 	 94.674
0.6091547 	 33.6369683 	 403320.1838 	 1.092 	 94.642
0.6101041 	 34.2483347 	 367717.4013 	 1.087 	 94.676
0.6110371 	 34.8509587 	 336683.2022 	 1.083 	 94.670
0.6119553 	 35.4628165 	 304954.0807 	 1.078 	 94.701
0.6128587 	 36.0770822 	 278590.3397 	 1.072 	 94.705
0.6137475 	 36.7019197 	 257400.3688 	 1.067 	 94.693
0.6146223 	 37.3358935 	 243331.3222 	 1.062 	 94.721
0.6154829 	 37.9751289 	 236330.7908 	 1.057 	 94.688
0.6163303 	 38.6297195 	 234031.6571 	 1.053 	 94.748
0.6171638 	 39.2989385 	 236760.4392 	 1.050 	 94.738
0.6179833 	 39.9849861 	 245834.5468 	 1.048 	 94.736
