N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001343 	 1.0005094 	 1.1028 	 1.008 	 10.124
0.0132534 	 1.1626356 	 12.1760 	 0.950 	 46.790
0.0260873 	 1.1528006 	 22.7488 	 1.004 	 78.911
0.0384962 	 1.1918303 	 33.2655 	 1.013 	 88.241
0.0505117 	 1.2395588 	 43.9346 	 1.016 	 92.016
0.0621633 	 1.2922352 	 54.2455 	 1.018 	 93.827
0.0734694 	 1.3481763 	 64.6101 	 1.019 	 94.754
0.0844300 	 1.4076072 	 75.2482 	 1.020 	 95.232
0.0950761 	 1.4695605 	 85.4084 	 1.021 	 95.490
0.1054092 	 1.5336214 	 96.2151 	 1.022 	 95.667
0.1154534 	 1.6002100 	 106.4797 	 1.024 	 95.771
0.1252109 	 1.6683073 	 116.3804 	 1.024 	 95.791
0.1347081 	 1.7384861 	 127.1067 	 1.026 	 95.795
0.1439565 	 1.8102792 	 136.5955 	 1.027 	 95.884
0.1529515 	 1.8841504 	 147.3177 	 1.029 	 95.833
0.1617100 	 1.9597520 	 158.3449 	 1.030 	 95.830
0.1702396 	 2.0368301 	 169.1522 	 1.030 	 95.775
0.1785522 	 2.1158905 	 180.9767 	 1.033 	 95.792
0.1866605 	 2.1962078 	 192.3673 	 1.033 	 95.757
0.1945584 	 2.2778127 	 202.6910 	 1.035 	 95.725
0.2022657 	 2.3625738 	 213.2494 	 1.036 	 95.761
0.2097855 	 2.4473150 	 223.3669 	 1.037 	 95.722
0.2171346 	 2.5341844 	 232.8114 	 1.038 	 95.697
0.2243117 	 2.6222687 	 241.9806 	 1.040 	 95.678
0.2313225 	 2.7125925 	 252.2921 	 1.041 	 95.664
0.2381707 	 2.8040469 	 263.7207 	 1.042 	 95.651
0.2448641 	 2.8974899 	 274.7314 	 1.043 	 95.623
0.2514093 	 2.9923828 	 284.2524 	 1.045 	 95.605
0.2578142 	 3.0885914 	 295.0255 	 1.045 	 95.609
0.2640764 	 3.1859411 	 306.1217 	 1.046 	 95.608
