N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001340 	 1.0005109 	 1.1027 	 1.010 	 10.124
0.0132579 	 1.1625265 	 12.2186 	 0.950 	 46.785
0.0260850 	 1.1527762 	 22.9328 	 1.005 	 78.941
0.0385083 	 1.1919094 	 33.4429 	 1.013 	 88.268
0.0505247 	 1.2395772 	 43.8200 	 1.016 	 91.996
0.0621846 	 1.2922170 	 54.3809 	 1.018 	 93.791
0.0734841 	 1.3482752 	 64.9932 	 1.019 	 94.744
0.0844419 	 1.4077194 	 75.3041 	 1.019 	 95.252
0.0950918 	 1.4696022 	 86.3672 	 1.021 	 95.509
0.1054323 	 1.5339367 	 96.8050 	 1.022 	 95.691
0.1154720 	 1.6001443 	 107.0474 	 1.024 	 95.754
0.1252386 	 1.6685500 	 117.3091 	 1.025 	 95.802
0.1347356 	 1.7388076 	 127.5272 	 1.026 	 95.819
0.1439615 	 1.8101996 	 138.2377 	 1.027 	 95.872
0.1529543 	 1.8844203 	 149.2465 	 1.028 	 95.855
0.1617142 	 1.9600249 	 159.5155 	 1.030 	 95.844
0.1702445 	 2.0371265 	 170.6835 	 1.031 	 95.803
0.1785530 	 2.1158821 	 181.8357 	 1.032 	 95.778
0.1866499 	 2.1963504 	 194.9081 	 1.033 	 95.772
0.1945542 	 2.2784122 	 204.3498 	 1.035 	 95.742
0.2022621 	 2.3622073 	 213.4408 	 1.036 	 95.729
0.2097826 	 2.4475334 	 224.4952 	 1.037 	 95.731
0.2171264 	 2.5342014 	 235.9664 	 1.038 	 95.727
0.2243066 	 2.6225682 	 246.5442 	 1.040 	 95.665
0.2313099 	 2.7121798 	 254.6950 	 1.040 	 95.654
0.2381597 	 2.8039018 	 262.6230 	 1.042 	 95.639
0.2448566 	 2.8973498 	 272.0302 	 1.043 	 95.631
0.2514011 	 2.9920540 	 283.3346 	 1.044 	 95.625
0.2578030 	 3.0885240 	 294.5582 	 1.046 	 95.625
0.2640692 	 3.1863064 	 306.9175 	 1.047 	 95.610
0.2702007 	 3.2854653 	 315.4622 	 1.047 	 95.590
0.2761997 	 3.3860627 	 325.8870 	 1.049 	 95.569
0.2820733 	 3.4886278 	 335.8224 	 1.049 	 95.565
0.2878298 	 3.5929145 	 343.3249 	 1.051 	 95.543
0.2934617 	 3.6976848 	 355.3042 	 1.052 	 95.519
0.2989830 	 3.8048206 	 367.2417 	 1.053 	 95.513
0.3043945 	 3.9120874 	 375.4792 	 1.053 	 95.492
0.3097030 	 4.0227862 	 386.5217 	 1.054 	 95.483
0.3149056 	 4.1341311 	 396.9236 	 1.056 	 95.481
0.3200088 	 4.2477028 	 409.9090 	 1.057 	 95.469
0.3250174 	 4.3618132 	 420.0536 	 1.058 	 95.507
0.3299339 	 4.4782559 	 427.5301 	 1.058 	 95.464
0.3347516 	 4.5949703 	 435.6015 	 1.060 	 95.441
0.3394868 	 4.7138987 	 447.4272 	 1.061 	 95.420
0.3441368 	 4.8343347 	 455.1259 	 1.061 	 95.381
0.3486994 	 4.9564131 	 464.6031 	 1.062 	 95.418
0.3531775 	 5.0796651 	 472.2632 	 1.063 	 95.396
0.3575776 	 5.2028320 	 484.8798 	 1.064 	 95.360
0.3619015 	 5.3299376 	 495.1426 	 1.065 	 95.364
0.3661533 	 5.4579259 	 501.8331 	 1.066 	 95.376
0.3703294 	 5.5866382 	 512.6134 	 1.067 	 95.365
0.3744357 	 5.7177457 	 521.1883 	 1.067 	 95.347
0.3784748 	 5.8493370 	 526.3656 	 1.068 	 95.324
0.3824452 	 5.9828746 	 536.8145 	 1.069 	 95.323
0.3863528 	 6.1169130 	 546.1247 	 1.070 	 95.307
0.3901968 	 6.2529267 	 555.3276 	 1.070 	 95.317
0.3939761 	 6.3909428 	 570.0116 	 1.072 	 95.293
0.3976930 	 6.5290472 	 581.9930 	 1.072 	 95.268
0.4013544 	 6.6692782 	 594.1457 	 1.073 	 95.265
0.4049576 	 6.8112562 	 609.4417 	 1.073 	 95.262
0.4085058 	 6.9544202 	 622.5099 	 1.074 	 95.241
0.4119948 	 7.0981282 	 630.2044 	 1.075 	 95.248
0.4154326 	 7.2450985 	 640.6711 	 1.074 	 95.245
0.4188184 	 7.3916468 	 648.3796 	 1.075 	 95.233
0.4221547 	 7.5413604 	 659.9757 	 1.076 	 95.226
0.4254417 	 7.6919289 	 670.9308 	 1.077 	 95.208
0.4286765 	 7.8429770 	 679.2744 	 1.077 	 95.218
0.4318670 	 7.9948770 	 692.2695 	 1.078 	 95.201
0.4350111 	 8.1487590 	 703.8341 	 1.079 	 95.162
0.4381108 	 8.3062027 	 713.3905 	 1.079 	 95.196
0.4411656 	 8.4604073 	 726.6280 	 1.080 	 95.190
0.4441750 	 8.6208112 	 740.6452 	 1.080 	 95.192
0.4471454 	 8.7814748 	 747.3313 	 1.080 	 95.176
0.4500727 	 8.9423959 	 759.0838 	 1.080 	 95.171
0.4529598 	 9.1041648 	 767.2200 	 1.081 	 95.174
0.4558070 	 9.2664812 	 779.9981 	 1.082 	 95.149
0.4586164 	 9.4336493 	 788.3442 	 1.081 	 95.141
