N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001348 	 1.0005116 	 1.1026 	 1.003 	 10.124
0.0132704 	 1.1624762 	 12.1671 	 0.950 	 46.839
0.0260887 	 1.1528483 	 22.8163 	 1.005 	 78.958
0.0385134 	 1.1918759 	 33.1307 	 1.013 	 88.263
0.0505423 	 1.2397051 	 43.4244 	 1.016 	 92.024
0.0621944 	 1.2923311 	 53.6806 	 1.017 	 93.798
0.0734953 	 1.3483910 	 64.1118 	 1.018 	 94.764
0.0844540 	 1.4078056 	 74.7997 	 1.020 	 95.259
0.0950919 	 1.4698070 	 85.0987 	 1.021 	 95.543
0.1054242 	 1.5338542 	 94.5853 	 1.022 	 95.676
0.1154677 	 1.6001800 	 105.1511 	 1.023 	 95.754
0.1252239 	 1.6684762 	 116.0660 	 1.025 	 95.817
0.1347221 	 1.7387974 	 125.7106 	 1.027 	 95.807
0.1439690 	 1.8101750 	 136.2242 	 1.027 	 95.872
0.1529647 	 1.8844277 	 146.2034 	 1.028 	 95.879
0.1617236 	 1.9597773 	 157.8657 	 1.030 	 95.811
0.1702510 	 2.0372860 	 169.1325 	 1.031 	 95.811
0.1785634 	 2.1162401 	 179.2319 	 1.032 	 95.822
0.1866683 	 2.1967074 	 189.2550 	 1.034 	 95.771
0.1945829 	 2.2785910 	 198.8347 	 1.035 	 95.753
0.2023023 	 2.3626204 	 210.0508 	 1.036 	 95.734
0.2098290 	 2.4479283 	 221.0160 	 1.037 	 95.703
0.2171765 	 2.5353369 	 230.9692 	 1.039 	 95.738
0.2243497 	 2.6233714 	 241.4078 	 1.039 	 95.713
0.2313611 	 2.7132809 	 251.4842 	 1.041 	 95.684
0.2382081 	 2.8048372 	 261.9745 	 1.042 	 95.635
0.2449011 	 2.8979177 	 273.1846 	 1.043 	 95.658
0.2514456 	 2.9925855 	 285.5265 	 1.045 	 95.604
0.2578458 	 3.0890768 	 295.8558 	 1.045 	 95.614
0.2641082 	 3.1867035 	 305.4170 	 1.046 	 95.595
0.2702365 	 3.2862644 	 316.1181 	 1.047 	 95.582
0.2762382 	 3.3869106 	 328.5687 	 1.049 	 95.559
0.2821188 	 3.4894511 	 338.6954 	 1.050 	 95.535
0.2878754 	 3.5932684 	 349.4674 	 1.052 	 95.546
0.2935121 	 3.6989079 	 361.8201 	 1.052 	 95.526
0.2990316 	 3.8057891 	 373.3648 	 1.053 	 95.519
0.3044404 	 3.9146393 	 383.6011 	 1.054 	 95.534
0.3097478 	 4.0244421 	 392.1152 	 1.055 	 95.499
0.3149468 	 4.1352047 	 401.9354 	 1.056 	 95.474
0.3200490 	 4.2488642 	 413.0366 	 1.057 	 95.468
0.3250529 	 4.3619638 	 422.4397 	 1.058 	 95.446
0.3299638 	 4.4776032 	 434.1969 	 1.059 	 95.442
0.3347859 	 4.5951913 	 443.7974 	 1.059 	 95.436
0.3395193 	 4.7144237 	 456.4371 	 1.060 	 95.437
0.3441648 	 4.8353075 	 466.6442 	 1.062 	 95.410
0.3487289 	 4.9564554 	 476.7080 	 1.063 	 95.393
0.3532095 	 5.0793359 	 486.2661 	 1.063 	 95.386
0.3576078 	 5.2042865 	 497.6120 	 1.064 	 95.382
0.3619317 	 5.3301840 	 507.3468 	 1.065 	 95.357
0.3661826 	 5.4583605 	 517.9845 	 1.066 	 95.347
0.3703622 	 5.5872704 	 528.8856 	 1.066 	 95.372
0.3744712 	 5.7175736 	 537.0525 	 1.068 	 95.332
0.3785071 	 5.8495342 	 550.4339 	 1.068 	 95.348
0.3824756 	 5.9826244 	 556.9753 	 1.068 	 95.322
0.3863818 	 6.1173129 	 566.3060 	 1.070 	 95.328
0.3902209 	 6.2536673 	 575.8720 	 1.070 	 95.278
0.3940000 	 6.3920347 	 583.8442 	 1.071 	 95.299
0.3977164 	 6.5300754 	 598.1747 	 1.072 	 95.270
0.4013719 	 6.6711316 	 609.0965 	 1.072 	 95.284
0.4049729 	 6.8134510 	 617.6436 	 1.073 	 95.280
0.4085193 	 6.9544184 	 631.3960 	 1.074 	 95.233
0.4120109 	 7.1012224 	 636.6235 	 1.074 	 95.263
0.4154467 	 7.2461133 	 645.8817 	 1.075 	 95.223
0.4188307 	 7.3934362 	 653.0402 	 1.076 	 95.233
0.4221662 	 7.5414440 	 667.7540 	 1.076 	 95.210
0.4254523 	 7.6902374 	 674.9260 	 1.077 	 95.213
0.4286900 	 7.8433551 	 680.8490 	 1.078 	 95.189
0.4318787 	 7.9958342 	 691.6477 	 1.078 	 95.192
0.4350226 	 8.1503826 	 697.5482 	 1.079 	 95.188
0.4381207 	 8.3057936 	 706.6992 	 1.080 	 95.180
0.4411749 	 8.4625862 	 717.4558 	 1.079 	 95.187
0.4441856 	 8.6190813 	 721.6348 	 1.081 	 95.140
0.4471537 	 8.7823633 	 733.6483 	 1.081 	 95.184
0.4500850 	 8.9417350 	 744.1168 	 1.081 	 95.143
0.4529746 	 9.1036969 	 750.3186 	 1.081 	 95.158
0.4558225 	 9.2673664 	 759.1654 	 1.082 	 95.158
0.4586326 	 9.4309272 	 770.1508 	 1.082 	 95.130
0.4614033 	 9.5974507 	 772.1082 	 1.082 	 95.132
0.4641370 	 9.7675463 	 785.8431 	 1.083 	 95.133
0.4668356 	 9.9373278 	 798.3981 	 1.083 	 95.101
0.4694964 	 10.1051302 	 806.0543 	 1.084 	 95.106
0.4721239 	 10.2776208 	 820.3531 	 1.083 	 95.102
0.4747175 	 10.4519677 	 833.4465 	 1.084 	 95.111
0.4772763 	 10.6276415 	 847.4856 	 1.083 	 95.115
0.4798035 	 10.8021297 	 858.6291 	 1.083 	 95.073
0.4822991 	 10.9771387 	 872.8428 	 1.084 	 95.069
0.4847611 	 11.1613782 	 878.9404 	 1.085 	 95.104
0.4871937 	 11.3380232 	 889.9514 	 1.086 	 95.062
0.4895955 	 11.5199993 	 903.0827 	 1.085 	 95.074
0.4919673 	 11.7000770 	 915.7233 	 1.086 	 95.082
0.4943129 	 11.8833700 	 926.4840 	 1.086 	 95.077
0.4966272 	 12.0685177 	 944.9124 	 1.087 	 95.026
0.4989136 	 12.2579638 	 954.9002 	 1.086 	 95.057
0.5011731 	 12.4471416 	 966.3745 	 1.087 	 95.055
0.5034076 	 12.6337753 	 978.1638 	 1.086 	 95.039
0.5056130 	 12.8264151 	 996.8155 	 1.086 	 95.031
0.5077919 	 13.0165883 	 1005.0376 	 1.087 	 95.048
0.5099469 	 13.2112488 	 1015.4928 	 1.086 	 95.045
0.5120755 	 13.4050933 	 1031.4944 	 1.087 	 95.038
0.5141795 	 13.6055612 	 1040.4198 	 1.087 	 95.024
0.5162614 	 13.7976417 	 1057.7903 	 1.087 	 95.003
0.5183176 	 13.9962445 	 1063.5885 	 1.088 	 94.993
0.5203524 	 14.1967319 	 1071.6789 	 1.087 	 94.996
0.5223631 	 14.3988121 	 1086.0896 	 1.087 	 94.984
0.5243510 	 14.6051223 	 1096.5824 	 1.088 	 94.986
0.5263169 	 14.8101949 	 1104.2440 	 1.087 	 95.004
0.5282603 	 15.0148942 	 1115.6039 	 1.087 	 94.960
0.5301830 	 15.2236654 	 1140.5799 	 1.086 	 94.985
0.5320833 	 15.4365898 	 1152.4142 	 1.087 	 94.989
0.5339642 	 15.6455936 	 1168.1497 	 1.087 	 94.981
0.5358254 	 15.8554212 	 1183.2767 	 1.087 	 94.943
0.5376644 	 16.0690312 	 1204.2991 	 1.087 	 94.961
0.5394856 	 16.2811572 	 1222.8997 	 1.087 	 94.941
0.5412877 	 16.4962681 	 1240.7429 	 1.087 	 94.940
0.5430695 	 16.7173416 	 1264.0031 	 1.087 	 94.956
0.5448325 	 16.9359747 	 1288.7399 	 1.088 	 94.943
0.5465787 	 17.1565577 	 1318.7002 	 1.087 	 94.936
0.5483046 	 17.3750908 	 1341.1526 	 1.086 	 94.906
0.5500104 	 17.6089030 	 1372.3127 	 1.086 	 94.938
0.5517012 	 17.8289158 	 1409.7935 	 1.087 	 94.925
0.5533740 	 18.0563792 	 1462.5789 	 1.086 	 94.926
0.5550297 	 18.2924644 	 1516.7324 	 1.086 	 94.903
0.5566674 	 18.5167829 	 1599.0312 	 1.085 	 94.884
0.5582896 	 18.7564868 	 1700.7681 	 1.084 	 94.916
0.5598935 	 18.9897379 	 1822.6975 	 1.083 	 94.874
0.5614820 	 19.2339069 	 1961.9550 	 1.083 	 94.891
0.5630544 	 19.4758708 	 2152.9877 	 1.083 	 94.905
0.5646093 	 19.7224681 	 2378.3988 	 1.081 	 94.876
0.5661486 	 19.9635195 	 2715.2450 	 1.081 	 94.897
0.5676731 	 20.2189694 	 3128.4214 	 1.080 	 94.892
0.5691802 	 20.4635593 	 3653.2144 	 1.080 	 94.873
0.5706733 	 20.7258738 	 4285.7226 	 1.080 	 94.887
0.5721496 	 20.9835427 	 5168.9465 	 1.080 	 94.850
0.5736100 	 21.2568903 	 6282.6159 	 1.079 	 94.906
0.5750541 	 21.5263034 	 7648.4728 	 1.080 	 94.882
0.5764839 	 21.8026460 	 9382.0867 	 1.079 	 94.862
0.5778969 	 22.0882284 	 11758.0470 	 1.079 	 94.862
0.5792966 	 22.3657535 	 15013.3371 	 1.080 	 94.841
0.5806810 	 22.6456511 	 19440.9001 	 1.081 	 94.829
0.5820500 	 22.9359450 	 25932.8207 	 1.084 	 94.830
0.5834039 	 23.2350343 	 34995.8218 	 1.087 	 94.852
0.5847426 	 23.5375701 	 46967.7890 	 1.092 	 94.828
0.5860651 	 23.8401299 	 63978.1782 	 1.097 	 94.844
0.5873739 	 24.1378014 	 88076.8702 	 1.104 	 94.799
0.5886683 	 24.4539347 	 119251.9251 	 1.112 	 94.807
0.5899490 	 24.7858017 	 155393.8133 	 1.119 	 94.816
0.5912138 	 25.1252269 	 197884.6798 	 1.128 	 94.779
0.5924624 	 25.4838032 	 242667.5795 	 1.137 	 94.789
0.5936943 	 25.8647872 	 292433.8943 	 1.146 	 94.817
0.5949109 	 26.2572382 	 342400.5584 	 1.155 	 94.806
0.5961102 	 26.6776930 	 381400.4169 	 1.162 	 94.785
0.5972925 	 27.1164767 	 418744.3156 	 1.168 	 94.778
0.5984566 	 27.5672120 	 454105.6132 	 1.173 	 94.749
0.5996034 	 28.0271708 	 483742.6585 	 1.178 	 94.720
0.6007318 	 28.5180772 	 509296.4279 	 1.183 	 94.738
0.6018430 	 29.0087552 	 533840.2423 	 1.186 	 94.720
0.6029361 	 29.5267238 	 546284.0827 	 1.189 	 94.747
0.6040117 	 30.0441093 	 552510.4916 	 1.191 	 94.674
0.6050700 	 30.5830680 	 553755.7672 	 1.192 	 94.694
0.6061105 	 31.1245814 	 550976.0306 	 1.192 	 94.689
0.6071339 	 31.6844142 	 542357.0086 	 1.193 	 94.681
0.6081408 	 32.2335324 	 523852.7184 	 1.191 	 94.634
