N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001351 	 1.0005148 	 1.1027 	 1.007 	 10.125
0.0132555 	 1.1625551 	 12.2160 	 0.951 	 46.828
0.0260769 	 1.1528151 	 22.8443 	 1.004 	 78.927
0.0385021 	 1.1918061 	 33.4026 	 1.013 	 88.216
0.0505132 	 1.2395978 	 43.7995 	 1.016 	 92.024
0.0621638 	 1.2921607 	 54.0762 	 1.017 	 93.806
0.0734601 	 1.3482115 	 64.7342 	 1.019 	 94.760
0.0844197 	 1.4077197 	 75.4723 	 1.020 	 95.278
0.0950588 	 1.4694322 	 85.4211 	 1.021 	 95.499
0.1053966 	 1.5337033 	 95.7610 	 1.022 	 95.666
0.1154464 	 1.5999788 	 105.3977 	 1.024 	 95.750
0.1252154 	 1.6683360 	 115.5075 	 1.025 	 95.814
0.1347144 	 1.7386535 	 126.5050 	 1.027 	 95.813
0.1439491 	 1.8100404 	 136.2480 	 1.027 	 95.884
0.1529412 	 1.8839117 	 147.0969 	 1.029 	 95.862
0.1616962 	 1.9595733 	 157.7369 	 1.030 	 95.818
0.1702333 	 2.0370482 	 168.5602 	 1.031 	 95.801
0.1785454 	 2.1159840 	 178.2635 	 1.032 	 95.785
0.1866513 	 2.1965139 	 188.7536 	 1.034 	 95.791
0.1945554 	 2.2784307 	 199.1576 	 1.035 	 95.761
0.2022624 	 2.3621357 	 208.1134 	 1.036 	 95.734
0.2097912 	 2.4474044 	 218.1823 	 1.037 	 95.724
0.2171385 	 2.5347512 	 229.1421 	 1.039 	 95.713
0.2243079 	 2.6227496 	 239.2031 	 1.039 	 95.699
0.2313148 	 2.7129025 	 247.5380 	 1.041 	 95.675
0.2381690 	 2.8041649 	 257.4714 	 1.042 	 95.638
0.2448634 	 2.8975837 	 267.6743 	 1.043 	 95.662
0.2514079 	 2.9917641 	 276.5471 	 1.044 	 95.610
0.2578074 	 3.0879569 	 285.7050 	 1.045 	 95.618
0.2640677 	 3.1860443 	 295.9633 	 1.047 	 95.577
0.2701962 	 3.2853439 	 304.8623 	 1.048 	 95.592
0.2761987 	 3.3867130 	 316.9322 	 1.049 	 95.567
0.2820728 	 3.4883928 	 328.9138 	 1.049 	 95.560
0.2878277 	 3.5921276 	 342.4914 	 1.050 	 95.512
0.2934615 	 3.6977137 	 352.6592 	 1.051 	 95.537
0.2989855 	 3.8048900 	 362.7820 	 1.053 	 95.543
0.3044006 	 3.9130166 	 371.0934 	 1.054 	 95.523
0.3097078 	 4.0234613 	 378.6192 	 1.055 	 95.508
0.3149163 	 4.1346283 	 391.1913 	 1.056 	 95.472
0.3200186 	 4.2470076 	 402.6339 	 1.057 	 95.457
0.3250237 	 4.3616150 	 408.5977 	 1.058 	 95.446
0.3299384 	 4.4768422 	 420.5399 	 1.059 	 95.443
0.3347600 	 4.5942238 	 430.5616 	 1.059 	 95.412
0.3394920 	 4.7137400 	 438.3158 	 1.060 	 95.422
0.3441390 	 4.8341141 	 448.3551 	 1.062 	 95.388
0.3487016 	 4.9556938 	 458.5641 	 1.063 	 95.390
0.3531814 	 5.0788683 	 469.4927 	 1.063 	 95.379
0.3575849 	 5.2035294 	 478.0387 	 1.064 	 95.363
0.3619097 	 5.3299782 	 490.1444 	 1.065 	 95.351
0.3661576 	 5.4567795 	 500.6532 	 1.065 	 95.324
0.3703361 	 5.5854762 	 512.2848 	 1.067 	 95.328
0.3744469 	 5.7171659 	 524.9173 	 1.067 	 95.355
0.3784860 	 5.8492717 	 535.3203 	 1.068 	 95.333
