N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001345 	 1.0005093 	 1.1026 	 0.997 	 10.124
0.0132631 	 1.1624710 	 12.1745 	 0.951 	 46.837
0.0260832 	 1.1528913 	 22.8240 	 1.004 	 78.953
0.0384982 	 1.1917775 	 33.4372 	 1.013 	 88.244
0.0505163 	 1.2395718 	 44.0647 	 1.016 	 92.010
0.0621684 	 1.2922318 	 54.5502 	 1.018 	 93.815
0.0734647 	 1.3481339 	 65.0593 	 1.018 	 94.753
0.0844153 	 1.4074744 	 75.4207 	 1.020 	 95.220
0.0950663 	 1.4695705 	 85.6479 	 1.021 	 95.517
0.1054105 	 1.5337054 	 95.8623 	 1.022 	 95.661
0.1154513 	 1.6000688 	 106.3603 	 1.023 	 95.768
0.1252113 	 1.6684723 	 116.9822 	 1.025 	 95.799
0.1347089 	 1.7387317 	 127.4128 	 1.025 	 95.817
0.1439481 	 1.8100302 	 137.4048 	 1.028 	 95.869
0.1529426 	 1.8843376 	 147.6766 	 1.028 	 95.847
0.1617015 	 1.9598420 	 156.7941 	 1.030 	 95.837
0.1702389 	 2.0368886 	 167.7271 	 1.031 	 95.795
0.1785518 	 2.1160991 	 178.0796 	 1.032 	 95.775
0.1866507 	 2.1965357 	 188.5765 	 1.033 	 95.793
0.1945636 	 2.2785793 	 200.2715 	 1.035 	 95.735
0.2022682 	 2.3622690 	 209.8944 	 1.036 	 95.738
0.2097873 	 2.4472012 	 220.8307 	 1.037 	 95.706
0.2171328 	 2.5344525 	 230.8132 	 1.038 	 95.711
0.2243099 	 2.6226805 	 241.7065 	 1.039 	 95.677
0.2313211 	 2.7128833 	 252.0553 	 1.041 	 95.673
0.2381707 	 2.8042119 	 261.2369 	 1.042 	 95.654
0.2448670 	 2.8978606 	 273.3124 	 1.043 	 95.647
0.2514111 	 2.9917092 	 283.0767 	 1.044 	 95.630
0.2578100 	 3.0882131 	 293.5991 	 1.046 	 95.624
0.2640743 	 3.1858047 	 301.5173 	 1.047 	 95.592
0.2702011 	 3.2854095 	 312.5411 	 1.047 	 95.596
0.2762026 	 3.3862231 	 321.5490 	 1.048 	 95.564
0.2820776 	 3.4882926 	 333.5183 	 1.050 	 95.529
0.2878309 	 3.5918694 	 346.2752 	 1.051 	 95.520
0.2934674 	 3.6982164 	 360.6621 	 1.052 	 95.532
0.2989930 	 3.8049138 	 371.5202 	 1.053 	 95.507
0.3044044 	 3.9138756 	 381.2435 	 1.054 	 95.535
0.3097139 	 4.0227321 	 389.4579 	 1.055 	 95.477
0.3149165 	 4.1338787 	 398.2703 	 1.056 	 95.456
0.3200235 	 4.2482195 	 408.6157 	 1.056 	 95.470
0.3250295 	 4.3617854 	 420.3339 	 1.057 	 95.474
0.3299425 	 4.4774466 	 433.5207 	 1.058 	 95.451
0.3347626 	 4.5954761 	 444.3914 	 1.060 	 95.429
0.3394949 	 4.7138344 	 454.4981 	 1.061 	 95.427
0.3441384 	 4.8341199 	 463.8850 	 1.061 	 95.403
0.3487019 	 4.9566934 	 471.3064 	 1.062 	 95.422
0.3531807 	 5.0796552 	 480.4219 	 1.063 	 95.398
0.3575814 	 5.2036119 	 491.8335 	 1.064 	 95.372
0.3619061 	 5.3290924 	 502.8938 	 1.065 	 95.356
0.3661541 	 5.4565738 	 510.6533 	 1.065 	 95.339
0.3703306 	 5.5861094 	 523.8494 	 1.067 	 95.331
0.3744357 	 5.7161477 	 531.4752 	 1.067 	 95.324
0.3784740 	 5.8492311 	 541.0546 	 1.068 	 95.360
0.3824466 	 5.9817194 	 552.4233 	 1.069 	 95.307
0.3863485 	 6.1167168 	 560.3420 	 1.070 	 95.301
0.3901890 	 6.2529625 	 569.9040 	 1.070 	 95.295
0.3939702 	 6.3900834 	 581.6575 	 1.071 	 95.301
0.3976895 	 6.5288475 	 589.3843 	 1.072 	 95.258
0.4013518 	 6.6703631 	 606.9018 	 1.072 	 95.281
0.4049526 	 6.8109462 	 616.5792 	 1.072 	 95.269
