N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001345 	 1.0005090 	 1.1025 	 1.018 	 10.124
0.0132486 	 1.1625819 	 12.2165 	 0.950 	 46.775
0.0260673 	 1.1527878 	 22.9264 	 1.004 	 78.908
0.0384769 	 1.1917890 	 33.4558 	 1.013 	 88.233
0.0504955 	 1.2394460 	 43.9891 	 1.017 	 92.005
0.0621396 	 1.2921589 	 54.2978 	 1.018 	 93.844
0.0734408 	 1.3480801 	 65.0039 	 1.019 	 94.766
0.0844050 	 1.4074981 	 75.2893 	 1.019 	 95.252
0.0950449 	 1.4693603 	 86.1714 	 1.021 	 95.505
0.1053729 	 1.5336571 	 96.4237 	 1.022 	 95.682
0.1154229 	 1.6000384 	 106.2440 	 1.023 	 95.775
0.1251921 	 1.6683655 	 117.0773 	 1.025 	 95.817
0.1346878 	 1.7384828 	 126.9582 	 1.026 	 95.819
0.1439373 	 1.8099177 	 138.0967 	 1.027 	 95.865
0.1529332 	 1.8840479 	 149.6126 	 1.029 	 95.859
0.1616879 	 1.9596041 	 159.7941 	 1.030 	 95.829
0.1702187 	 2.0369343 	 170.3914 	 1.031 	 95.809
0.1785424 	 2.1159796 	 181.5072 	 1.032 	 95.814
0.1866459 	 2.1961753 	 190.3050 	 1.034 	 95.746
0.1945561 	 2.2781645 	 199.7899 	 1.035 	 95.743
0.2022689 	 2.3620372 	 210.6901 	 1.036 	 95.745
0.2097923 	 2.4475725 	 222.6660 	 1.037 	 95.717
0.2171344 	 2.5341143 	 233.7710 	 1.039 	 95.675
0.2243103 	 2.6229296 	 245.3136 	 1.040 	 95.708
0.2313167 	 2.7129118 	 255.0944 	 1.041 	 95.687
0.2381684 	 2.8040648 	 264.9920 	 1.042 	 95.644
0.2448724 	 2.8973138 	 275.5801 	 1.043 	 95.651
0.2514209 	 2.9920972 	 285.6785 	 1.044 	 95.609
0.2578184 	 3.0877757 	 296.0417 	 1.045 	 95.591
0.2640862 	 3.1861874 	 305.9305 	 1.046 	 95.594
0.2702188 	 3.2856105 	 315.0568 	 1.048 	 95.584
0.2762178 	 3.3865973 	 326.6565 	 1.048 	 95.574
0.2820896 	 3.4886352 	 337.7684 	 1.050 	 95.554
0.2878421 	 3.5926050 	 349.5289 	 1.050 	 95.547
0.2934757 	 3.6986081 	 358.5860 	 1.051 	 95.539
0.2990009 	 3.8044572 	 369.0401 	 1.053 	 95.502
0.3044163 	 3.9134490 	 379.7864 	 1.054 	 95.485
0.3097243 	 4.0234980 	 392.9734 	 1.055 	 95.503
0.3149302 	 4.1351436 	 404.3922 	 1.056 	 95.476
0.3200345 	 4.2476049 	 415.8489 	 1.057 	 95.473
0.3250427 	 4.3617892 	 427.7000 	 1.058 	 95.439
0.3299513 	 4.4772850 	 437.5703 	 1.058 	 95.458
0.3347707 	 4.5947115 	 448.5434 	 1.059 	 95.412
