N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001344 	 1.0005116 	 1.1026 	 0.998 	 10.125
0.0132482 	 1.1627053 	 12.2302 	 0.950 	 46.760
0.0260677 	 1.1527681 	 22.8141 	 1.005 	 78.885
0.0384839 	 1.1917426 	 33.4372 	 1.013 	 88.230
0.0504961 	 1.2394583 	 44.0693 	 1.016 	 91.999
0.0621492 	 1.2920973 	 54.8456 	 1.018 	 93.787
0.0734500 	 1.3481221 	 65.3200 	 1.019 	 94.781
0.0844139 	 1.4075598 	 76.3585 	 1.020 	 95.235
0.0950634 	 1.4693534 	 87.1042 	 1.021 	 95.523
0.1054047 	 1.5336516 	 97.2434 	 1.023 	 95.652
0.1154511 	 1.6000834 	 108.1087 	 1.024 	 95.754
0.1252128 	 1.6684114 	 118.7443 	 1.025 	 95.804
0.1347093 	 1.7385101 	 129.1216 	 1.026 	 95.778
0.1439476 	 1.8101327 	 138.8911 	 1.027 	 95.866
0.1529303 	 1.8838297 	 149.9699 	 1.028 	 95.826
0.1616919 	 1.9597900 	 160.3448 	 1.030 	 95.831
0.1702202 	 2.0367665 	 170.5948 	 1.031 	 95.810
0.1785383 	 2.1156629 	 179.3164 	 1.032 	 95.765
0.1866377 	 2.1960945 	 189.8588 	 1.033 	 95.749
0.1945429 	 2.2782759 	 201.3256 	 1.035 	 95.758
0.2022497 	 2.3620638 	 210.6456 	 1.036 	 95.754
0.2097728 	 2.4477898 	 221.0012 	 1.038 	 95.741
0.2171207 	 2.5341885 	 230.6057 	 1.039 	 95.714
0.2242940 	 2.6224761 	 242.9544 	 1.040 	 95.666
0.2313066 	 2.7126249 	 251.9309 	 1.041 	 95.675
0.2381597 	 2.8046485 	 261.8190 	 1.042 	 95.660
0.2448543 	 2.8966915 	 273.5219 	 1.043 	 95.635
0.2514017 	 2.9917587 	 283.0288 	 1.044 	 95.629
0.2578084 	 3.0881500 	 290.9938 	 1.045 	 95.610
0.2640705 	 3.1861587 	 301.8080 	 1.047 	 95.625
0.2702043 	 3.2855960 	 313.2215 	 1.048 	 95.589
0.2762054 	 3.3861950 	 324.2936 	 1.048 	 95.555
0.2820815 	 3.4888451 	 333.4355 	 1.049 	 95.563
0.2878341 	 3.5924307 	 346.0874 	 1.051 	 95.539
0.2934703 	 3.6975952 	 358.7582 	 1.051 	 95.521
0.2989955 	 3.8046215 	 371.1161 	 1.053 	 95.493
0.3044068 	 3.9133219 	 380.7345 	 1.055 	 95.511
0.3097126 	 4.0226299 	 392.7502 	 1.055 	 95.479
0.3149183 	 4.1338975 	 401.6254 	 1.056 	 95.475
0.3200240 	 4.2470628 	 413.6180 	 1.057 	 95.443
0.3250290 	 4.3618375 	 422.3803 	 1.058 	 95.465
0.3299431 	 4.4778241 	 432.4007 	 1.058 	 95.448
0.3347669 	 4.5960812 	 441.7560 	 1.060 	 95.441
0.3394983 	 4.7142404 	 454.5746 	 1.060 	 95.423
0.3441453 	 4.8341371 	 464.5512 	 1.062 	 95.403
0.3487066 	 4.9556158 	 477.9890 	 1.062 	 95.397
0.3531868 	 5.0791925 	 488.6039 	 1.063 	 95.368
0.3575893 	 5.2042996 	 497.5555 	 1.064 	 95.397
0.3619155 	 5.3308950 	 505.9131 	 1.065 	 95.405
0.3661636 	 5.4574984 	 516.4365 	 1.065 	 95.357
0.3703433 	 5.5869094 	 522.3990 	 1.066 	 95.356
0.3744513 	 5.7166094 	 531.5654 	 1.067 	 95.329
0.3784912 	 5.8501406 	 542.2656 	 1.068 	 95.346
0.3824588 	 5.9808137 	 546.3340 	 1.069 	 95.308
0.3863619 	 6.1174778 	 558.3650 	 1.070 	 95.313
0.3902026 	 6.2531538 	 566.1916 	 1.071 	 95.298
0.3939836 	 6.3911512 	 571.2827 	 1.072 	 95.307
0.3976994 	 6.5295483 	 583.7935 	 1.072 	 95.314
0.4013603 	 6.6691480 	 592.3785 	 1.073 	 95.263
0.4049620 	 6.8133855 	 600.5510 	 1.074 	 95.283
0.4085077 	 6.9543213 	 610.0740 	 1.074 	 95.262
0.4119985 	 7.1011405 	 620.8099 	 1.075 	 95.262
0.4154338 	 7.2440979 	 633.4482 	 1.075 	 95.239
0.4188207 	 7.3917735 	 644.5952 	 1.076 	 95.221
0.4221548 	 7.5413762 	 654.4987 	 1.077 	 95.210
0.4254392 	 7.6914253 	 666.5814 	 1.077 	 95.211
0.4286739 	 7.8416249 	 676.4934 	 1.077 	 95.215
0.4318651 	 7.9970636 	 684.4929 	 1.077 	 95.221
0.4350091 	 8.1484818 	 694.0657 	 1.079 	 95.190
0.4381093 	 8.3065803 	 708.0566 	 1.079 	 95.215
0.4411644 	 8.4616338 	 717.7853 	 1.080 	 95.188
0.4441753 	 8.6195394 	 731.8115 	 1.080 	 95.180
0.4471429 	 8.7804131 	 744.3553 	 1.080 	 95.164
0.4500713 	 8.9423384 	 760.6617 	 1.080 	 95.174
0.4529584 	 9.1042230 	 770.9975 	 1.081 	 95.141
0.4558033 	 9.2668377 	 779.6067 	 1.081 	 95.165
0.4586137 	 9.4315523 	 785.1712 	 1.081 	 95.134
0.4613855 	 9.5992553 	 800.1179 	 1.082 	 95.125
0.4641223 	 9.7681106 	 810.4327 	 1.081 	 95.140
0.4668195 	 9.9369701 	 821.6530 	 1.083 	 95.118
0.4694812 	 10.1056845 	 829.7949 	 1.083 	 95.107
0.4721103 	 10.2788084 	 836.7971 	 1.084 	 95.116
0.4747021 	 10.4510116 	 849.5143 	 1.084 	 95.112
0.4772620 	 10.6261612 	 852.3978 	 1.085 	 95.108
0.4797883 	 10.8011870 	 862.1086 	 1.085 	 95.092
0.4822825 	 10.9786988 	 870.9583 	 1.086 	 95.136
0.4847482 	 11.1540288 	 885.4972 	 1.085 	 95.043
0.4871816 	 11.3337941 	 897.8857 	 1.086 	 95.056
0.4895832 	 11.5166511 	 904.9459 	 1.086 	 95.078
0.4919551 	 11.6997682 	 901.2107 	 1.086 	 95.060
0.4943003 	 11.8821549 	 917.5069 	 1.087 	 95.055
0.4966175 	 12.0687081 	 940.1007 	 1.087 	 95.042
0.4989049 	 12.2571595 	 948.7830 	 1.087 	 95.074
0.5011648 	 12.4443810 	 958.4121 	 1.087 	 95.057
0.5033988 	 12.6321968 	 973.1871 	 1.087 	 95.043
0.5056048 	 12.8276660 	 979.5050 	 1.087 	 95.025
0.5077842 	 13.0190810 	 987.6063 	 1.087 	 95.051
0.5099390 	 13.2063380 	 999.0104 	 1.087 	 95.000
0.5120680 	 13.4073551 	 1000.3154 	 1.088 	 95.047
0.5141730 	 13.6007186 	 1015.7723 	 1.088 	 95.011
0.5162544 	 13.7974952 	 1022.7653 	 1.087 	 94.996
0.5183108 	 14.0020123 	 1041.9485 	 1.089 	 95.037
0.5203444 	 14.1991993 	 1052.7328 	 1.087 	 95.015
0.5223558 	 14.3996927 	 1059.7099 	 1.088 	 94.993
0.5243428 	 14.6023790 	 1067.8360 	 1.088 	 94.996
0.5263087 	 14.8096362 	 1085.9937 	 1.088 	 95.010
0.5282542 	 15.0133283 	 1103.3449 	 1.088 	 94.979
0.5301766 	 15.2235548 	 1114.4080 	 1.089 	 94.989
0.5320788 	 15.4302680 	 1138.5295 	 1.088 	 94.962
0.5339600 	 15.6473271 	 1156.7207 	 1.088 	 94.983
0.5358210 	 15.8581088 	 1172.3175 	 1.088 	 94.981
0.5376609 	 16.0674530 	 1190.0470 	 1.088 	 94.943
0.5394816 	 16.2842843 	 1219.6018 	 1.088 	 94.939
0.5412836 	 16.4989130 	 1231.2107 	 1.088 	 94.911
0.5430664 	 16.7233604 	 1242.1227 	 1.088 	 94.958
0.5448288 	 16.9392246 	 1261.2263 	 1.088 	 94.927
0.5465720 	 17.1613155 	 1274.2059 	 1.087 	 94.921
0.5482963 	 17.3900569 	 1296.5300 	 1.087 	 94.936
0.5500033 	 17.6110735 	 1321.3956 	 1.087 	 94.929
0.5516924 	 17.8352514 	 1349.1877 	 1.086 	 94.923
0.5533659 	 18.0654647 	 1388.1310 	 1.086 	 94.899
0.5550204 	 18.2932262 	 1444.4803 	 1.086 	 94.900
0.5566571 	 18.5194729 	 1502.5790 	 1.086 	 94.884
0.5582772 	 18.7609206 	 1579.8426 	 1.086 	 94.907
