N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001336 	 1.0005069 	 1.1026 	 1.002 	 10.123
0.0132655 	 1.1626051 	 12.1965 	 0.952 	 46.843
0.0260877 	 1.1528117 	 22.8115 	 1.004 	 78.945
0.0385129 	 1.1919102 	 33.1007 	 1.013 	 88.262
0.0505220 	 1.2395730 	 43.7450 	 1.016 	 92.040
0.0621720 	 1.2922175 	 54.6370 	 1.018 	 93.829
0.0734706 	 1.3482765 	 65.2854 	 1.019 	 94.786
0.0844297 	 1.4076269 	 75.4924 	 1.020 	 95.224
0.0950783 	 1.4694857 	 86.4974 	 1.021 	 95.496
0.1054125 	 1.5337679 	 97.5500 	 1.022 	 95.666
0.1154536 	 1.6001553 	 108.0948 	 1.023 	 95.763
0.1252124 	 1.6683865 	 119.4755 	 1.025 	 95.770
0.1347110 	 1.7385457 	 129.0528 	 1.026 	 95.817
0.1439487 	 1.8100754 	 138.7293 	 1.027 	 95.855
0.1529432 	 1.8842522 	 148.9742 	 1.028 	 95.864
0.1617030 	 1.9597414 	 158.2484 	 1.030 	 95.818
0.1702323 	 2.0371228 	 168.1606 	 1.031 	 95.819
0.1785428 	 2.1160058 	 178.0641 	 1.032 	 95.815
0.1866479 	 2.1964624 	 188.0705 	 1.034 	 95.756
0.1945522 	 2.2785494 	 198.7670 	 1.035 	 95.745
0.2022624 	 2.3622723 	 209.2793 	 1.036 	 95.737
0.2097901 	 2.4474530 	 221.2379 	 1.038 	 95.725
0.2171379 	 2.5340791 	 232.3460 	 1.038 	 95.681
0.2243134 	 2.6229922 	 242.7609 	 1.040 	 95.689
0.2313200 	 2.7129955 	 253.8310 	 1.041 	 95.688
0.2381674 	 2.8039029 	 263.5041 	 1.042 	 95.664
0.2448663 	 2.8975758 	 274.1713 	 1.044 	 95.647
0.2514124 	 2.9922194 	 283.0780 	 1.044 	 95.613
0.2578144 	 3.0878625 	 293.8346 	 1.046 	 95.589
0.2640733 	 3.1863113 	 300.8004 	 1.047 	 95.607
0.2702048 	 3.2860422 	 308.5163 	 1.048 	 95.591
0.2762045 	 3.3862065 	 318.2493 	 1.048 	 95.569
0.2820813 	 3.4886971 	 329.3934 	 1.049 	 95.549
0.2878366 	 3.5930971 	 338.9054 	 1.051 	 95.543
0.2934732 	 3.6978765 	 349.4061 	 1.052 	 95.537
0.2989948 	 3.8051494 	 359.9052 	 1.053 	 95.521
0.3044042 	 3.9130990 	 369.2501 	 1.054 	 95.513
0.3097069 	 4.0232931 	 380.2548 	 1.055 	 95.495
0.3149142 	 4.1351438 	 390.7733 	 1.056 	 95.494
0.3200235 	 4.2476342 	 400.2111 	 1.056 	 95.481
0.3250291 	 4.3629076 	 412.7051 	 1.058 	 95.470
0.3299404 	 4.4775869 	 423.7155 	 1.059 	 95.445
0.3347594 	 4.5950259 	 434.3654 	 1.060 	 95.430
0.3394937 	 4.7143766 	 445.8342 	 1.061 	 95.414
0.3441426 	 4.8345123 	 454.7333 	 1.061 	 95.411
0.3487040 	 4.9561158 	 466.1953 	 1.062 	 95.411
0.3531839 	 5.0801330 	 476.1892 	 1.064 	 95.393
0.3575854 	 5.2037140 	 490.2208 	 1.064 	 95.400
0.3619085 	 5.3294913 	 501.2841 	 1.064 	 95.381
0.3661558 	 5.4567359 	 512.6994 	 1.065 	 95.306
0.3703341 	 5.5873217 	 521.2877 	 1.067 	 95.375
0.3744409 	 5.7168293 	 533.8507 	 1.068 	 95.323
0.3784810 	 5.8498268 	 540.7888 	 1.068 	 95.347
0.3824493 	 5.9820214 	 552.0372 	 1.069 	 95.328
0.3863547 	 6.1168535 	 564.2432 	 1.070 	 95.300
0.3901956 	 6.2529035 	 577.8533 	 1.071 	 95.313
0.3939746 	 6.3916095 	 589.7866 	 1.072 	 95.328
0.3976937 	 6.5307946 	 602.6609 	 1.072 	 95.296
0.4013522 	 6.6682166 	 606.4371 	 1.073 	 95.257
0.4049550 	 6.8104536 	 616.7167 	 1.073 	 95.253
0.4084995 	 6.9545258 	 624.1208 	 1.074 	 95.273
0.4119927 	 7.0993764 	 636.3952 	 1.075 	 95.261
0.4154311 	 7.2441564 	 643.4189 	 1.075 	 95.246
0.4188179 	 7.3908666 	 646.8021 	 1.075 	 95.221
0.4221525 	 7.5416307 	 660.2772 	 1.076 	 95.229
0.4254385 	 7.6913654 	 674.6090 	 1.076 	 95.219
0.4286764 	 7.8410914 	 683.6004 	 1.077 	 95.189
0.4318665 	 7.9946023 	 692.0219 	 1.078 	 95.182
0.4350101 	 8.1497212 	 701.9962 	 1.078 	 95.194
0.4381105 	 8.3048503 	 709.1447 	 1.079 	 95.205
0.4411651 	 8.4592141 	 722.3115 	 1.079 	 95.157
0.4441782 	 8.6214163 	 733.8245 	 1.079 	 95.181
0.4471472 	 8.7816896 	 753.2269 	 1.081 	 95.174
0.4500743 	 8.9410115 	 766.1144 	 1.081 	 95.153
0.4529625 	 9.1035004 	 773.5892 	 1.081 	 95.168
0.4558107 	 9.2669389 	 783.9576 	 1.082 	 95.147
0.4586183 	 9.4365078 	 788.9867 	 1.082 	 95.172
0.4613885 	 9.6004081 	 797.2312 	 1.082 	 95.175
0.4641238 	 9.7658298 	 808.9512 	 1.082 	 95.139
0.4668215 	 9.9365789 	 814.4186 	 1.083 	 95.119
0.4694857 	 10.1076048 	 825.4772 	 1.083 	 95.146
0.4721117 	 10.2785793 	 834.0377 	 1.084 	 95.118
0.4747041 	 10.4503457 	 848.0007 	 1.083 	 95.107
0.4772639 	 10.6272216 	 857.6779 	 1.085 	 95.121
0.4797928 	 10.8006847 	 864.9891 	 1.085 	 95.090
0.4822870 	 10.9792179 	 878.3072 	 1.085 	 95.083
0.4847513 	 11.1579235 	 889.5096 	 1.085 	 95.091
0.4871848 	 11.3364685 	 904.5818 	 1.085 	 95.073
0.4895865 	 11.5156528 	 919.3887 	 1.085 	 95.070
0.4919611 	 11.7047991 	 925.3078 	 1.086 	 95.083
0.4943046 	 11.8816980 	 935.8979 	 1.086 	 95.025
0.4966188 	 12.0702053 	 937.5877 	 1.086 	 95.049
0.4989051 	 12.2541983 	 945.4853 	 1.087 	 95.051
0.5011650 	 12.4464436 	 964.4782 	 1.087 	 95.055
0.5033968 	 12.6343060 	 969.8458 	 1.088 	 95.043
0.5056030 	 12.8284771 	 987.7148 	 1.088 	 95.056
0.5077828 	 13.0204661 	 1000.2961 	 1.087 	 95.051
0.5099392 	 13.2142563 	 1008.1939 	 1.088 	 95.026
0.5120676 	 13.4078836 	 1030.8228 	 1.088 	 95.039
0.5141718 	 13.6023608 	 1039.3692 	 1.088 	 95.013
0.5162539 	 13.7996047 	 1048.7942 	 1.088 	 95.016
0.5183104 	 14.0006351 	 1066.3178 	 1.088 	 95.004
0.5203455 	 14.1983754 	 1073.0850 	 1.088 	 94.978
0.5223544 	 14.4020499 	 1085.1055 	 1.088 	 94.972
0.5243427 	 14.6016880 	 1095.8222 	 1.088 	 94.987
0.5263080 	 14.8074840 	 1111.1417 	 1.090 	 94.979
0.5282521 	 15.0132007 	 1112.1955 	 1.089 	 94.998
0.5301750 	 15.2187270 	 1126.0595 	 1.089 	 94.977
0.5320772 	 15.4262474 	 1141.4391 	 1.089 	 94.967
0.5339580 	 15.6413666 	 1152.7399 	 1.089 	 94.966
0.5358191 	 15.8553506 	 1172.3290 	 1.090 	 94.952
0.5376599 	 16.0671611 	 1191.8982 	 1.089 	 94.956
0.5394793 	 16.2814618 	 1206.6980 	 1.089 	 94.947
0.5412806 	 16.4960480 	 1220.0178 	 1.090 	 94.954
0.5430619 	 16.7162572 	 1229.0764 	 1.088 	 94.951
0.5448248 	 16.9358877 	 1239.5734 	 1.089 	 94.937
0.5465682 	 17.1651640 	 1261.9321 	 1.090 	 94.925
0.5482941 	 17.3870661 	 1285.6381 	 1.089 	 94.933
0.5499997 	 17.6087217 	 1329.7652 	 1.089 	 94.934
0.5516897 	 17.8312372 	 1377.4079 	 1.090 	 94.922
0.5533630 	 18.0582900 	 1416.8774 	 1.090 	 94.895
0.5550175 	 18.2953395 	 1477.7676 	 1.091 	 94.905
0.5566556 	 18.5146595 	 1524.4264 	 1.090 	 94.893
0.5582774 	 18.7521390 	 1601.4717 	 1.090 	 94.898
0.5598837 	 18.9847710 	 1710.5110 	 1.091 	 94.887
0.5614732 	 19.2214613 	 1825.9217 	 1.090 	 94.883
0.5630459 	 19.4661765 	 1964.5593 	 1.089 	 94.889
0.5646027 	 19.7082708 	 2178.4884 	 1.089 	 94.864
0.5661435 	 19.9575548 	 2418.0755 	 1.088 	 94.873
0.5676679 	 20.2077401 	 2758.6051 	 1.089 	 94.858
0.5691758 	 20.4645929 	 3201.2262 	 1.088 	 94.886
0.5706679 	 20.7195344 	 3739.9556 	 1.088 	 94.844
0.5721432 	 20.9872209 	 4422.8836 	 1.089 	 94.851
0.5736039 	 21.2627071 	 5163.8954 	 1.088 	 94.854
0.5750479 	 21.5367718 	 6250.5960 	 1.088 	 94.828
0.5764762 	 21.8294473 	 7409.4094 	 1.088 	 94.837
0.5778877 	 22.1160093 	 8711.4143 	 1.089 	 94.822
0.5792834 	 22.4170820 	 10337.8318 	 1.089 	 94.807
0.5806613 	 22.7281404 	 12186.7488 	 1.088 	 94.812
