N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001348 	 1.0005156 	 1.1027 	 1.020 	 10.125
0.0132514 	 1.1626523 	 12.1754 	 0.951 	 46.768
0.0260856 	 1.1528389 	 22.8452 	 1.004 	 78.938
0.0385143 	 1.1919044 	 33.3476 	 1.013 	 88.264
0.0505389 	 1.2397431 	 43.6917 	 1.016 	 92.048
0.0621896 	 1.2922603 	 53.8461 	 1.018 	 93.783
0.0734867 	 1.3483057 	 64.2210 	 1.019 	 94.767
0.0844570 	 1.4078343 	 74.6710 	 1.020 	 95.256
0.0950996 	 1.4696069 	 85.4124 	 1.021 	 95.491
0.1054351 	 1.5338265 	 96.3037 	 1.022 	 95.679
0.1154782 	 1.6001889 	 106.6487 	 1.023 	 95.751
0.1252426 	 1.6685166 	 117.3405 	 1.024 	 95.780
0.1347441 	 1.7389976 	 127.4364 	 1.026 	 95.824
0.1439801 	 1.8105350 	 138.7214 	 1.027 	 95.892
0.1529703 	 1.8846228 	 149.0942 	 1.028 	 95.859
0.1617260 	 1.9599363 	 160.2111 	 1.030 	 95.829
0.1702585 	 2.0371966 	 170.5013 	 1.031 	 95.802
0.1785751 	 2.1160772 	 182.3913 	 1.032 	 95.779
0.1866783 	 2.1970402 	 191.7077 	 1.033 	 95.787
0.1945783 	 2.2784302 	 202.2399 	 1.034 	 95.761
0.2022897 	 2.3623714 	 212.8795 	 1.036 	 95.715
0.2098160 	 2.4477494 	 221.6372 	 1.037 	 95.731
0.2171611 	 2.5341905 	 230.8082 	 1.038 	 95.699
0.2243373 	 2.6232436 	 240.4360 	 1.040 	 95.693
0.2313451 	 2.7124288 	 248.9438 	 1.041 	 95.648
0.2381934 	 2.8046611 	 259.2621 	 1.042 	 95.649
0.2448877 	 2.8977069 	 271.8114 	 1.043 	 95.633
0.2514343 	 2.9927736 	 283.7399 	 1.044 	 95.634
0.2578337 	 3.0887999 	 295.2685 	 1.045 	 95.612
0.2641004 	 3.1861701 	 305.8840 	 1.046 	 95.608
0.2702293 	 3.2855780 	 317.3791 	 1.048 	 95.551
0.2762339 	 3.3874601 	 327.2445 	 1.049 	 95.599
0.2821056 	 3.4892071 	 336.1466 	 1.050 	 95.541
0.2878584 	 3.5926981 	 345.4929 	 1.051 	 95.528
0.2934965 	 3.6983682 	 354.7450 	 1.052 	 95.530
0.2990145 	 3.8056087 	 366.2958 	 1.053 	 95.518
0.3044270 	 3.9135945 	 376.6525 	 1.054 	 95.479
0.3097334 	 4.0234891 	 388.0626 	 1.055 	 95.476
0.3149333 	 4.1347338 	 398.2259 	 1.056 	 95.479
0.3200415 	 4.2475477 	 407.9996 	 1.056 	 95.470
0.3250441 	 4.3624882 	 416.4814 	 1.058 	 95.457
0.3299602 	 4.4786245 	 427.8771 	 1.059 	 95.451
0.3347795 	 4.5951773 	 439.6328 	 1.059 	 95.432
0.3395087 	 4.7136050 	 448.7141 	 1.061 	 95.418
0.3441563 	 4.8344139 	 459.9030 	 1.061 	 95.410
0.3487160 	 4.9567656 	 468.0430 	 1.062 	 95.394
0.3531955 	 5.0795175 	 477.4195 	 1.063 	 95.384
0.3575957 	 5.2047329 	 488.1171 	 1.064 	 95.387
0.3619195 	 5.3310413 	 495.9386 	 1.065 	 95.367
0.3661687 	 5.4575182 	 506.6660 	 1.066 	 95.369
0.3703430 	 5.5873388 	 516.9792 	 1.067 	 95.348
0.3744483 	 5.7173463 	 526.4744 	 1.068 	 95.354
0.3784861 	 5.8480572 	 536.4484 	 1.068 	 95.308
0.3824562 	 5.9816613 	 551.9318 	 1.069 	 95.323
0.3863633 	 6.1164340 	 565.4737 	 1.069 	 95.331
0.3902027 	 6.2533484 	 571.2864 	 1.070 	 95.278
0.3939831 	 6.3915841 	 579.6301 	 1.071 	 95.295
0.3976994 	 6.5281298 	 588.7983 	 1.071 	 95.269
0.4013602 	 6.6694288 	 601.2334 	 1.072 	 95.259
0.4049614 	 6.8113122 	 616.9971 	 1.073 	 95.262
0.4085081 	 6.9547446 	 628.4888 	 1.074 	 95.262
0.4120008 	 7.0992538 	 636.9843 	 1.074 	 95.258
0.4154370 	 7.2453657 	 648.0592 	 1.075 	 95.260
0.4188254 	 7.3930502 	 659.8777 	 1.076 	 95.224
0.4221612 	 7.5400744 	 667.7530 	 1.076 	 95.207
0.4254485 	 7.6912942 	 682.7442 	 1.077 	 95.217
0.4286855 	 7.8438501 	 699.7026 	 1.078 	 95.214
0.4318755 	 7.9958898 	 705.5997 	 1.079 	 95.189
0.4350183 	 8.1515637 	 714.6297 	 1.078 	 95.224
0.4381133 	 8.3059788 	 724.7680 	 1.080 	 95.201
0.4411670 	 8.4630918 	 734.0257 	 1.080 	 95.199
0.4441767 	 8.6216961 	 742.9722 	 1.079 	 95.199
0.4471451 	 8.7806510 	 758.3856 	 1.080 	 95.192
0.4500729 	 8.9397371 	 765.9275 	 1.081 	 95.168
0.4529618 	 9.1036546 	 778.0661 	 1.081 	 95.157
0.4558092 	 9.2673159 	 790.1281 	 1.082 	 95.144
0.4586164 	 9.4346540 	 801.9507 	 1.082 	 95.158
0.4613866 	 9.5986349 	 814.6217 	 1.082 	 95.142
0.4641203 	 9.7664862 	 827.1663 	 1.082 	 95.124
0.4668171 	 9.9353850 	 839.4780 	 1.083 	 95.122
0.4694800 	 10.1054814 	 847.7030 	 1.083 	 95.123
0.4721069 	 10.2761711 	 861.7650 	 1.084 	 95.109
0.4746982 	 10.4504809 	 873.4354 	 1.084 	 95.063
0.4772593 	 10.6250973 	 880.6512 	 1.084 	 95.088
0.4797872 	 10.8005631 	 883.1472 	 1.085 	 95.095
0.4822836 	 10.9773730 	 892.8576 	 1.085 	 95.082
0.4847499 	 11.1572036 	 910.4905 	 1.085 	 95.084
0.4871835 	 11.3375359 	 917.0405 	 1.085 	 95.091
0.4895871 	 11.5168735 	 928.6264 	 1.086 	 95.075
0.4919593 	 11.7023842 	 939.3091 	 1.086 	 95.095
0.4943041 	 11.8809338 	 951.4972 	 1.086 	 95.037
0.4966187 	 12.0719883 	 960.2496 	 1.087 	 95.071
0.4989076 	 12.2565516 	 973.6204 	 1.088 	 95.028
0.5011661 	 12.4429210 	 983.9671 	 1.087 	 95.038
0.5034002 	 12.6346093 	 995.4583 	 1.088 	 95.019
0.5056070 	 12.8228779 	 1003.5265 	 1.088 	 95.005
0.5077872 	 13.0165660 	 1009.1030 	 1.088 	 95.030
0.5099432 	 13.2125849 	 1021.4874 	 1.088 	 95.034
0.5120727 	 13.4019437 	 1035.1871 	 1.088 	 95.021
0.5141785 	 13.6000471 	 1046.7076 	 1.089 	 95.045
0.5162595 	 13.7972055 	 1055.5356 	 1.088 	 94.990
0.5183174 	 13.9972836 	 1068.2722 	 1.089 	 94.988
0.5203505 	 14.1990101 	 1075.9633 	 1.089 	 95.020
0.5223613 	 14.4035776 	 1096.6992 	 1.088 	 95.022
0.5243501 	 14.6040371 	 1109.4267 	 1.087 	 94.975
0.5263149 	 14.8109160 	 1124.8504 	 1.088 	 94.997
0.5282603 	 15.0144938 	 1136.3805 	 1.089 	 94.995
0.5301824 	 15.2214687 	 1149.6997 	 1.088 	 94.974
0.5320836 	 15.4341952 	 1164.8613 	 1.088 	 94.968
0.5339636 	 15.6462655 	 1178.1660 	 1.088 	 94.976
0.5358242 	 15.8582978 	 1193.6937 	 1.088 	 94.979
0.5376635 	 16.0707534 	 1207.8899 	 1.088 	 94.936
0.5394837 	 16.2834487 	 1231.2036 	 1.087 	 94.937
0.5412846 	 16.4943488 	 1248.0606 	 1.087 	 94.898
0.5430673 	 16.7176492 	 1268.8574 	 1.086 	 94.932
0.5448316 	 16.9378369 	 1281.0312 	 1.086 	 94.933
0.5465763 	 17.1617184 	 1308.4614 	 1.087 	 94.939
0.5483031 	 17.3816024 	 1331.3800 	 1.086 	 94.937
0.5500093 	 17.6049137 	 1362.1498 	 1.086 	 94.917
0.5516986 	 17.8293884 	 1378.7106 	 1.086 	 94.909
0.5533715 	 18.0542608 	 1419.1432 	 1.085 	 94.918
0.5550281 	 18.2824941 	 1463.4244 	 1.086 	 94.917
0.5566666 	 18.5103487 	 1525.2348 	 1.085 	 94.880
0.5582875 	 18.7440954 	 1594.3514 	 1.085 	 94.877
0.5598928 	 18.9805992 	 1680.5088 	 1.085 	 94.896
0.5614822 	 19.2115452 	 1780.7899 	 1.085 	 94.891
0.5630560 	 19.4550207 	 1884.6476 	 1.085 	 94.877
0.5646126 	 19.6995927 	 2051.2730 	 1.085 	 94.893
0.5661535 	 19.9462605 	 2229.9941 	 1.085 	 94.900
0.5676783 	 20.1952304 	 2458.4789 	 1.085 	 94.887
0.5691876 	 20.4484233 	 2754.3666 	 1.084 	 94.868
0.5706809 	 20.7005538 	 3130.3830 	 1.085 	 94.835
0.5721578 	 20.9727905 	 3546.3734 	 1.084 	 94.863
0.5736189 	 21.2438842 	 4166.4433 	 1.085 	 94.872
0.5750653 	 21.5089093 	 4868.1858 	 1.086 	 94.819
0.5764965 	 21.7961421 	 5718.3267 	 1.086 	 94.842
0.5779099 	 22.0886087 	 6815.4133 	 1.086 	 94.861
0.5793085 	 22.3860752 	 8132.9328 	 1.085 	 94.853
0.5806900 	 22.6872519 	 9836.7645 	 1.086 	 94.860
0.5820545 	 22.9973752 	 11796.5469 	 1.086 	 94.893
0.5834042 	 23.3125043 	 14216.8053 	 1.086 	 94.845
0.5847361 	 23.6380552 	 16951.8352 	 1.086 	 94.851
0.5860516 	 23.9813881 	 20159.7786 	 1.086 	 94.905
0.5873519 	 24.3189868 	 23813.5933 	 1.084 	 94.867
0.5886357 	 24.6858472 	 28188.4230 	 1.083 	 94.917
0.5899027 	 25.0468028 	 33036.9407 	 1.081 	 94.913
0.5911530 	 25.4184085 	 39017.0024 	 1.080 	 94.910
0.5923869 	 25.8071254 	 45316.0767 	 1.078 	 94.931
0.5936043 	 26.2076127 	 51961.1265 	 1.075 	 94.998
0.5948045 	 26.6067516 	 58983.5113 	 1.074 	 94.946
0.5959870 	 27.0333173 	 66602.5281 	 1.072 	 95.006
0.5971526 	 27.4607221 	 74422.0111 	 1.070 	 94.983
0.5983021 	 27.9132063 	 81247.6278 	 1.067 	 94.986
0.5994341 	 28.3762921 	 88462.8433 	 1.065 	 95.015
0.6005481 	 28.8299600 	 96306.6719 	 1.062 	 94.983
0.6016467 	 29.3202119 	 103217.4821 	 1.059 	 94.996
0.6027277 	 29.8210309 	 109277.4434 	 1.057 	 94.998
0.6037930 	 30.3264014 	 114344.7100 	 1.055 	 95.001
0.6048410 	 30.8483066 	 120107.1803 	 1.053 	 95.001
0.6058732 	 31.3822098 	 124435.7975 	 1.051 	 94.959
0.6068884 	 31.9305932 	 128212.7942 	 1.050 	 94.933
0.6078876 	 32.4959263 	 131994.0983 	 1.049 	 94.938
0.6088701 	 33.0803855 	 134988.7687 	 1.049 	 94.914
0.6098350 	 33.6636096 	 138356.8545 	 1.048 	 94.900
0.6107845 	 34.2574514 	 141312.2369 	 1.048 	 94.837
0.6117185 	 34.8784216 	 144705.3992 	 1.048 	 94.864
0.6126371 	 35.5029734 	 148583.0773 	 1.049 	 94.827
0.6135398 	 36.1375096 	 152168.8927 	 1.049 	 94.783
0.6144283 	 36.7916999 	 156209.5466 	 1.050 	 94.740
0.6153010 	 37.4632716 	 159937.4376 	 1.052 	 94.717
0.6161586 	 38.1501967 	 163497.5548 	 1.053 	 94.703
0.6170025 	 38.8538984 	 167374.3223 	 1.056 	 94.665
