N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001344 	 1.0005092 	 1.1026 	 1.020 	 10.124
0.0132597 	 1.1627247 	 12.2181 	 0.951 	 46.786
0.0260781 	 1.1528127 	 22.9319 	 1.004 	 78.955
0.0385045 	 1.1918447 	 33.5452 	 1.013 	 88.235
0.0505270 	 1.2396667 	 43.8867 	 1.016 	 92.034
0.0621702 	 1.2921166 	 54.2837 	 1.018 	 93.791
0.0734745 	 1.3483255 	 64.7471 	 1.019 	 94.762
0.0844369 	 1.4077179 	 74.8978 	 1.020 	 95.257
0.0950822 	 1.4696153 	 85.4060 	 1.021 	 95.517
0.1054144 	 1.5338672 	 95.4868 	 1.022 	 95.678
0.1154613 	 1.6002736 	 105.0673 	 1.023 	 95.755
0.1252257 	 1.6684804 	 115.8970 	 1.025 	 95.795
0.1347254 	 1.7387319 	 126.8053 	 1.026 	 95.796
0.1439685 	 1.8102765 	 137.4229 	 1.027 	 95.866
0.1529591 	 1.8841898 	 147.6371 	 1.028 	 95.849
0.1617123 	 1.9596742 	 157.6362 	 1.030 	 95.811
0.1702362 	 2.0372225 	 167.2366 	 1.031 	 95.826
0.1785482 	 2.1158635 	 178.4647 	 1.032 	 95.776
0.1866583 	 2.1962909 	 189.1199 	 1.033 	 95.751
0.1945642 	 2.2787692 	 200.1956 	 1.035 	 95.783
0.2022689 	 2.3620563 	 210.8685 	 1.036 	 95.723
0.2097924 	 2.4474044 	 221.8502 	 1.037 	 95.719
0.2171403 	 2.5343099 	 232.7195 	 1.039 	 95.688
0.2243082 	 2.6223072 	 242.1749 	 1.040 	 95.693
0.2313162 	 2.7123044 	 252.4105 	 1.041 	 95.674
0.2381676 	 2.8043013 	 264.4899 	 1.042 	 95.654
0.2448659 	 2.8976826 	 275.3784 	 1.043 	 95.649
0.2514169 	 2.9923124 	 282.3182 	 1.044 	 95.630
0.2578153 	 3.0887442 	 295.5384 	 1.046 	 95.620
0.2640807 	 3.1856475 	 304.9354 	 1.047 	 95.572
0.2702146 	 3.2856149 	 315.8012 	 1.048 	 95.571
0.2762179 	 3.3871528 	 325.5876 	 1.049 	 95.576
0.2820945 	 3.4899453 	 333.6307 	 1.050 	 95.599
0.2878455 	 3.5928952 	 342.7355 	 1.051 	 95.546
0.2934839 	 3.6988389 	 352.0702 	 1.052 	 95.538
0.2990045 	 3.8045619 	 362.1196 	 1.053 	 95.502
0.3044127 	 3.9130730 	 375.2137 	 1.054 	 95.494
0.3097215 	 4.0238242 	 385.1888 	 1.055 	 95.506
0.3149271 	 4.1341321 	 397.0556 	 1.056 	 95.461
0.3200297 	 4.2480459 	 409.4984 	 1.057 	 95.492
