N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001348 	 1.0005144 	 1.1026 	 1.001 	 10.125
0.0132633 	 1.1625084 	 12.2067 	 0.950 	 46.836
0.0260868 	 1.1528226 	 22.8863 	 1.004 	 78.945
0.0385013 	 1.1917543 	 33.3767 	 1.013 	 88.243
0.0505189 	 1.2395178 	 43.8753 	 1.017 	 92.022
0.0621736 	 1.2921865 	 54.5311 	 1.018 	 93.781
0.0734760 	 1.3482573 	 64.8858 	 1.019 	 94.764
0.0844473 	 1.4077315 	 74.7859 	 1.020 	 95.246
0.0950921 	 1.4696468 	 85.0627 	 1.021 	 95.513
0.1054281 	 1.5338018 	 95.6672 	 1.022 	 95.661
0.1154812 	 1.6003975 	 105.5696 	 1.024 	 95.757
0.1252429 	 1.6685752 	 116.5802 	 1.025 	 95.790
0.1347397 	 1.7389710 	 127.5935 	 1.026 	 95.831
0.1439791 	 1.8103271 	 137.7063 	 1.027 	 95.860
0.1529671 	 1.8845776 	 148.5712 	 1.028 	 95.853
0.1617220 	 1.9597871 	 158.9500 	 1.030 	 95.827
0.1702556 	 2.0371396 	 169.4727 	 1.031 	 95.823
0.1785730 	 2.1163177 	 180.7610 	 1.032 	 95.802
0.1866762 	 2.1965009 	 191.4704 	 1.034 	 95.763
0.1945840 	 2.2791963 	 202.2413 	 1.035 	 95.780
0.2022905 	 2.3624528 	 211.8539 	 1.036 	 95.735
0.2098102 	 2.4477013 	 222.3782 	 1.037 	 95.728
0.2171639 	 2.5344941 	 233.3741 	 1.039 	 95.691
0.2243481 	 2.6234559 	 242.8708 	 1.040 	 95.691
0.2313522 	 2.7128064 	 253.6280 	 1.041 	 95.667
0.2381984 	 2.8046138 	 265.8207 	 1.042 	 95.615
0.2448901 	 2.8974995 	 278.2442 	 1.043 	 95.634
0.2514338 	 2.9924524 	 291.3867 	 1.043 	 95.624
0.2578322 	 3.0889522 	 301.8395 	 1.045 	 95.616
0.2640911 	 3.1866743 	 312.0893 	 1.047 	 95.606
0.2702193 	 3.2851739 	 323.0639 	 1.047 	 95.587
0.2762183 	 3.3868601 	 332.8246 	 1.049 	 95.582
0.2820896 	 3.4887653 	 343.5857 	 1.050 	 95.542
0.2878412 	 3.5928464 	 355.2385 	 1.051 	 95.547
0.2934771 	 3.6974738 	 365.2543 	 1.051 	 95.508
0.2990032 	 3.8053445 	 374.1138 	 1.052 	 95.527
0.3044165 	 3.9141304 	 382.9240 	 1.054 	 95.511
0.3097214 	 4.0233865 	 394.4940 	 1.055 	 95.501
0.3149206 	 4.1349457 	 405.9022 	 1.055 	 95.469
0.3200227 	 4.2470157 	 416.8225 	 1.057 	 95.457
0.3250289 	 4.3615043 	 427.0572 	 1.058 	 95.460
0.3299424 	 4.4768000 	 440.1636 	 1.058 	 95.423
0.3347657 	 4.5945790 	 449.0158 	 1.060 	 95.400
0.3394993 	 4.7131379 	 458.2611 	 1.060 	 95.401
0.3441415 	 4.8335221 	 468.5916 	 1.061 	 95.390
0.3487015 	 4.9569080 	 477.2401 	 1.063 	 95.418
0.3531814 	 5.0789927 	 488.8673 	 1.063 	 95.409
0.3575836 	 5.2038285 	 501.4206 	 1.065 	 95.368
0.3619080 	 5.3306414 	 513.2548 	 1.065 	 95.372
0.3661580 	 5.4572163 	 523.7648 	 1.066 	 95.362
0.3703305 	 5.5860550 	 538.4024 	 1.067 	 95.371
0.3744394 	 5.7164488 	 545.4978 	 1.068 	 95.324
0.3784774 	 5.8485676 	 558.7853 	 1.069 	 95.324
0.3824492 	 5.9816275 	 570.4082 	 1.069 	 95.313
0.3863523 	 6.1167053 	 579.8073 	 1.070 	 95.312
0.3901945 	 6.2519958 	 592.2551 	 1.070 	 95.276
0.3939709 	 6.3908811 	 605.9394 	 1.071 	 95.307
0.3976879 	 6.5301599 	 617.1857 	 1.072 	 95.299
0.4013474 	 6.6687409 	 628.9837 	 1.072 	 95.278
0.4049500 	 6.8104944 	 642.7429 	 1.073 	 95.278
0.4084963 	 6.9550326 	 654.7395 	 1.074 	 95.256
0.4119889 	 7.1003445 	 671.8752 	 1.075 	 95.234
0.4154270 	 7.2447637 	 682.8302 	 1.075 	 95.251
0.4188156 	 7.3901487 	 688.9856 	 1.075 	 95.231
0.4221535 	 7.5419107 	 697.2800 	 1.077 	 95.232
0.4254390 	 7.6906987 	 703.5901 	 1.077 	 95.206
0.4286767 	 7.8417453 	 714.7097 	 1.077 	 95.213
0.4318644 	 7.9934533 	 728.6791 	 1.078 	 95.166
0.4350083 	 8.1494842 	 743.5908 	 1.078 	 95.218
0.4381073 	 8.3036306 	 748.9131 	 1.079 	 95.177
0.4411596 	 8.4639407 	 752.9944 	 1.080 	 95.210
0.4441722 	 8.6195701 	 762.1493 	 1.080 	 95.143
0.4471392 	 8.7813006 	 770.1003 	 1.080 	 95.203
0.4500657 	 8.9424958 	 783.6701 	 1.081 	 95.148
0.4529498 	 9.1020751 	 792.8276 	 1.082 	 95.159
0.4557968 	 9.2646788 	 806.3276 	 1.081 	 95.141
0.4586057 	 9.4311937 	 817.1223 	 1.082 	 95.137
0.4613753 	 9.5958099 	 830.4047 	 1.083 	 95.119
0.4641094 	 9.7640411 	 841.2287 	 1.083 	 95.115
0.4668056 	 9.9333341 	 848.5839 	 1.083 	 95.122
0.4694677 	 10.1034160 	 862.0148 	 1.083 	 95.128
0.4720959 	 10.2768043 	 871.1214 	 1.084 	 95.115
0.4746894 	 10.4517820 	 882.0540 	 1.084 	 95.133
0.4772489 	 10.6242870 	 887.8308 	 1.085 	 95.128
0.4797757 	 10.8017182 	 896.5781 	 1.085 	 95.116
