N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001340 	 1.0005117 	 1.1026 	 1.004 	 10.124
0.0132503 	 1.1627600 	 12.1915 	 0.951 	 46.757
0.0260820 	 1.1527831 	 22.9833 	 1.005 	 78.910
0.0385012 	 1.1918722 	 33.4143 	 1.013 	 88.278
0.0505164 	 1.2395631 	 43.7410 	 1.016 	 92.028
0.0621649 	 1.2920960 	 54.1426 	 1.018 	 93.802
0.0734672 	 1.3482941 	 64.7775 	 1.019 	 94.785
0.0844257 	 1.4076440 	 74.7920 	 1.020 	 95.244
0.0950677 	 1.4695710 	 85.5441 	 1.020 	 95.523
0.1054072 	 1.5338038 	 96.9462 	 1.022 	 95.683
0.1154480 	 1.6000796 	 107.1785 	 1.024 	 95.763
0.1252137 	 1.6683783 	 117.7516 	 1.025 	 95.788
0.1347113 	 1.7385293 	 127.5504 	 1.026 	 95.811
0.1439537 	 1.8102812 	 137.1188 	 1.027 	 95.889
0.1529480 	 1.8840126 	 147.8194 	 1.028 	 95.841
0.1617090 	 1.9597581 	 157.6257 	 1.030 	 95.830
0.1702358 	 2.0367768 	 168.1956 	 1.031 	 95.791
0.1785445 	 2.1160610 	 179.4010 	 1.032 	 95.795
0.1866507 	 2.1965892 	 188.3751 	 1.034 	 95.790
0.1945599 	 2.2789564 	 197.8805 	 1.035 	 95.772
0.2022751 	 2.3623350 	 207.7751 	 1.036 	 95.736
0.2098048 	 2.4477712 	 217.5615 	 1.038 	 95.700
0.2171492 	 2.5343171 	 228.8192 	 1.038 	 95.675
0.2243252 	 2.6233068 	 240.3552 	 1.040 	 95.702
0.2313301 	 2.7124605 	 251.3089 	 1.042 	 95.659
0.2381798 	 2.8038951 	 262.0804 	 1.041 	 95.639
0.2448734 	 2.8977767 	 272.4657 	 1.043 	 95.664
0.2514210 	 2.9928731 	 279.9079 	 1.044 	 95.665
0.2578224 	 3.0884757 	 289.5542 	 1.046 	 95.607
