N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001346 	 1.0005095 	 1.1027 	 1.008 	 10.124
0.0132666 	 1.1624918 	 12.2247 	 0.950 	 46.845
0.0260967 	 1.1529201 	 22.7364 	 1.004 	 78.938
0.0385204 	 1.1919411 	 33.2436 	 1.014 	 88.283
0.0505348 	 1.2396783 	 43.9866 	 1.016 	 92.023
0.0621858 	 1.2922669 	 54.5048 	 1.017 	 93.792
0.0734845 	 1.3482964 	 65.2462 	 1.019 	 94.740
0.0844460 	 1.4078698 	 76.2875 	 1.020 	 95.241
0.0950868 	 1.4695921 	 86.9804 	 1.021 	 95.493
0.1054158 	 1.5337769 	 96.6399 	 1.022 	 95.660
0.1154597 	 1.6002166 	 106.1151 	 1.023 	 95.768
0.1252256 	 1.6684209 	 116.4260 	 1.025 	 95.773
0.1347213 	 1.7386596 	 126.8568 	 1.026 	 95.842
0.1439615 	 1.8100921 	 136.9874 	 1.027 	 95.862
0.1529513 	 1.8840912 	 147.3487 	 1.028 	 95.846
0.1617092 	 1.9596858 	 157.5926 	 1.030 	 95.804
0.1702393 	 2.0370551 	 169.8518 	 1.031 	 95.796
0.1785585 	 2.1161064 	 181.1328 	 1.032 	 95.800
0.1866668 	 2.1965429 	 191.8301 	 1.033 	 95.772
0.1945666 	 2.2785455 	 201.8744 	 1.035 	 95.733
0.2022753 	 2.3624316 	 213.3790 	 1.036 	 95.752
0.2098067 	 2.4473375 	 224.2154 	 1.038 	 95.694
0.2171495 	 2.5343196 	 234.9153 	 1.038 	 95.704
0.2243218 	 2.6226410 	 244.4797 	 1.040 	 95.676
0.2313237 	 2.7125966 	 256.4234 	 1.041 	 95.666
0.2381723 	 2.8043731 	 267.5092 	 1.042 	 95.670
0.2448690 	 2.8980789 	 279.0469 	 1.043 	 95.654
0.2514173 	 2.9922147 	 290.4628 	 1.044 	 95.643
0.2578213 	 3.0890467 	 300.7275 	 1.045 	 95.622
0.2640812 	 3.1861235 	 309.1409 	 1.047 	 95.612
0.2702090 	 3.2854174 	 319.9682 	 1.048 	 95.565
0.2762050 	 3.3864952 	 328.9299 	 1.048 	 95.575
0.2820772 	 3.4888333 	 339.6176 	 1.049 	 95.556
0.2878342 	 3.5927017 	 353.9224 	 1.051 	 95.540
0.2934725 	 3.6983474 	 363.8111 	 1.052 	 95.526
0.2989924 	 3.8041306 	 373.8605 	 1.053 	 95.508
0.3044052 	 3.9133943 	 384.2067 	 1.054 	 95.511
0.3097138 	 4.0235230 	 394.7114 	 1.055 	 95.521
0.3149132 	 4.1343469 	 405.9409 	 1.056 	 95.474
0.3200181 	 4.2470107 	 417.1286 	 1.057 	 95.446
0.3250265 	 4.3618055 	 432.0944 	 1.058 	 95.442
0.3299394 	 4.4769727 	 440.0182 	 1.059 	 95.416
0.3347613 	 4.5947507 	 455.3836 	 1.060 	 95.433
0.3394933 	 4.7141219 	 466.8639 	 1.061 	 95.420
0.3441403 	 4.8347776 	 478.4772 	 1.062 	 95.403
0.3487041 	 4.9560935 	 493.9442 	 1.062 	 95.407
0.3531804 	 5.0785238 	 506.8451 	 1.063 	 95.403
0.3575790 	 5.2032594 	 519.9724 	 1.064 	 95.361
0.3619047 	 5.3295031 	 527.3673 	 1.065 	 95.368
0.3661555 	 5.4583687 	 536.1995 	 1.065 	 95.396
0.3703318 	 5.5869165 	 547.3203 	 1.067 	 95.346
0.3744424 	 5.7166731 	 557.8256 	 1.067 	 95.351
0.3784820 	 5.8484696 	 567.1670 	 1.069 	 95.314
0.3824556 	 5.9813097 	 575.2452 	 1.069 	 95.321
0.3863614 	 6.1162339 	 588.3526 	 1.069 	 95.302
0.3902018 	 6.2521483 	 597.6699 	 1.071 	 95.288
0.3939778 	 6.3916611 	 605.0692 	 1.071 	 95.285
0.3976962 	 6.5292340 	 620.2524 	 1.071 	 95.276
0.4013544 	 6.6694244 	 628.6606 	 1.072 	 95.265
0.4049564 	 6.8120021 	 643.3939 	 1.073 	 95.275
0.4085007 	 6.9549498 	 657.5310 	 1.073 	 95.259
0.4119886 	 7.0967403 	 675.3129 	 1.075 	 95.254
0.4154303 	 7.2443951 	 688.8618 	 1.075 	 95.250
0.4188162 	 7.3921670 	 698.9967 	 1.076 	 95.227
0.4221512 	 7.5410407 	 700.6577 	 1.076 	 95.221
0.4254364 	 7.6910039 	 709.7366 	 1.076 	 95.235
0.4286745 	 7.8432243 	 724.5585 	 1.077 	 95.210
0.4318651 	 7.9945189 	 739.7700 	 1.077 	 95.203
0.4350085 	 8.1496758 	 759.3350 	 1.079 	 95.197
0.4381066 	 8.3050457 	 769.9073 	 1.079 	 95.196
0.4411619 	 8.4617686 	 783.0141 	 1.079 	 95.170
0.4441716 	 8.6185201 	 792.8995 	 1.080 	 95.164
0.4471398 	 8.7812282 	 802.5392 	 1.080 	 95.177
0.4500669 	 8.9402356 	 811.3479 	 1.080 	 95.159
0.4529548 	 9.1032547 	 817.8925 	 1.081 	 95.172
0.4558026 	 9.2693626 	 822.0887 	 1.082 	 95.163
0.4586116 	 9.4315886 	 831.9613 	 1.082 	 95.149
0.4613811 	 9.5996849 	 841.6379 	 1.083 	 95.151
0.4641169 	 9.7648695 	 850.6881 	 1.083 	 95.097
0.4668164 	 9.9361493 	 856.0626 	 1.084 	 95.143
0.4694797 	 10.1057159 	 863.0855 	 1.084 	 95.110
0.4721078 	 10.2772381 	 874.1456 	 1.084 	 95.108
0.4747006 	 10.4512596 	 884.3808 	 1.084 	 95.113
0.4772596 	 10.6257379 	 895.0025 	 1.085 	 95.095
0.4797855 	 10.8007282 	 903.7825 	 1.085 	 95.095
0.4822829 	 10.9773773 	 916.5173 	 1.085 	 95.079
0.4847448 	 11.1558813 	 921.4823 	 1.085 	 95.066
0.4871791 	 11.3335411 	 937.5686 	 1.086 	 95.052
0.4895804 	 11.5165124 	 943.7053 	 1.086 	 95.055
0.4919534 	 11.7017193 	 955.4999 	 1.087 	 95.049
0.4942980 	 11.8828897 	 963.7359 	 1.086 	 95.063
0.4966127 	 12.0720978 	 973.0183 	 1.087 	 95.074
0.4988991 	 12.2580286 	 985.2609 	 1.086 	 95.080
0.5011587 	 12.4428926 	 998.3883 	 1.087 	 95.017
0.5033942 	 12.6357623 	 1009.8318 	 1.088 	 95.061
0.5056014 	 12.8253462 	 1017.5215 	 1.087 	 95.031
0.5077817 	 13.0170926 	 1023.1942 	 1.088 	 95.032
0.5099378 	 13.2142162 	 1029.5611 	 1.088 	 95.039
0.5120675 	 13.4062814 	 1044.5056 	 1.088 	 95.020
0.5141741 	 13.5991666 	 1055.0057 	 1.088 	 94.972
0.5162539 	 13.7975605 	 1068.4308 	 1.088 	 95.015
0.5183120 	 13.9996596 	 1075.1424 	 1.088 	 95.008
