N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001335 	 1.0005082 	 1.1026 	 1.011 	 10.124
0.0132518 	 1.1627360 	 12.2472 	 0.950 	 46.761
0.0260841 	 1.1528241 	 22.7924 	 1.004 	 78.951
0.0385053 	 1.1918323 	 33.2614 	 1.013 	 88.262
0.0505166 	 1.2395540 	 43.7962 	 1.016 	 92.023
0.0621664 	 1.2920959 	 54.2573 	 1.018 	 93.802
0.0734612 	 1.3482362 	 64.5532 	 1.019 	 94.750
0.0844254 	 1.4076915 	 74.7139 	 1.020 	 95.244
0.0950717 	 1.4696000 	 85.2660 	 1.021 	 95.526
0.1054073 	 1.5337498 	 95.7061 	 1.022 	 95.680
0.1154571 	 1.6001083 	 105.5251 	 1.023 	 95.742
0.1252198 	 1.6685559 	 115.8907 	 1.025 	 95.814
0.1347138 	 1.7385878 	 126.7149 	 1.026 	 95.809
0.1439605 	 1.8101797 	 136.4839 	 1.027 	 95.871
0.1529508 	 1.8839838 	 146.2036 	 1.028 	 95.856
0.1617032 	 1.9596358 	 157.6064 	 1.030 	 95.818
0.1702423 	 2.0370384 	 168.1514 	 1.030 	 95.830
0.1785557 	 2.1160205 	 180.4925 	 1.032 	 95.816
0.1866609 	 2.1964749 	 192.3051 	 1.034 	 95.775
0.1945686 	 2.2786507 	 201.0361 	 1.035 	 95.766
0.2022762 	 2.3620313 	 211.0790 	 1.036 	 95.730
0.2098069 	 2.4477396 	 222.1033 	 1.037 	 95.740
0.2171493 	 2.5342439 	 232.7720 	 1.039 	 95.688
0.2243198 	 2.6230834 	 244.6405 	 1.040 	 95.677
0.2313264 	 2.7127197 	 253.8513 	 1.041 	 95.675
0.2381772 	 2.8047096 	 266.0065 	 1.042 	 95.656
0.2448664 	 2.8972289 	 276.7175 	 1.043 	 95.623
0.2514145 	 2.9922144 	 286.4334 	 1.044 	 95.618
0.2578195 	 3.0881425 	 298.2931 	 1.046 	 95.578
