N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001349 	 1.0005136 	 1.1027 	 1.011 	 10.125
0.0132688 	 1.1625299 	 12.1765 	 0.951 	 46.844
0.0260977 	 1.1528826 	 22.7008 	 1.004 	 78.930
0.0385317 	 1.1919267 	 33.4868 	 1.013 	 88.289
0.0505495 	 1.2396334 	 44.1124 	 1.016 	 91.991
0.0621905 	 1.2922343 	 54.7962 	 1.017 	 93.792
0.0734881 	 1.3483407 	 64.6964 	 1.019 	 94.760
0.0844523 	 1.4077011 	 75.2922 	 1.020 	 95.231
0.0950895 	 1.4696769 	 86.1240 	 1.021 	 95.535
0.1054213 	 1.5339095 	 96.7770 	 1.022 	 95.682
0.1154577 	 1.6001077 	 107.8814 	 1.024 	 95.731
0.1252239 	 1.6684517 	 118.8348 	 1.025 	 95.790
0.1347177 	 1.7388229 	 129.3453 	 1.026 	 95.830
0.1439560 	 1.8103239 	 138.7938 	 1.027 	 95.883
0.1529432 	 1.8842088 	 149.0398 	 1.029 	 95.854
0.1617054 	 1.9598149 	 159.3234 	 1.030 	 95.822
0.1702367 	 2.0368307 	 171.1174 	 1.030 	 95.794
0.1785510 	 2.1159473 	 181.3116 	 1.033 	 95.804
0.1866562 	 2.1963887 	 192.4070 	 1.034 	 95.793
0.1945614 	 2.2785116 	 203.7707 	 1.035 	 95.744
0.2022695 	 2.3620215 	 215.0339 	 1.036 	 95.729
0.2097956 	 2.4475684 	 222.9050 	 1.037 	 95.765
0.2171413 	 2.5342266 	 233.6405 	 1.038 	 95.688
0.2243136 	 2.6224831 	 242.4424 	 1.039 	 95.664
0.2313228 	 2.7130222 	 251.0044 	 1.040 	 95.679
0.2381692 	 2.8049273 	 260.8696 	 1.042 	 95.673
0.2448607 	 2.8976840 	 269.3406 	 1.043 	 95.664
0.2514050 	 2.9921662 	 279.3423 	 1.044 	 95.603
0.2578089 	 3.0881607 	 289.6011 	 1.045 	 95.602
0.2640725 	 3.1865001 	 296.8014 	 1.047 	 95.609
0.2702025 	 3.2848906 	 307.1894 	 1.047 	 95.561
0.2762029 	 3.3868387 	 321.1632 	 1.049 	 95.573
0.2820763 	 3.4886148 	 332.2711 	 1.050 	 95.588
0.2878296 	 3.5927898 	 342.7216 	 1.051 	 95.536
0.2934653 	 3.6977663 	 353.0027 	 1.052 	 95.516
0.2989874 	 3.8049960 	 360.3277 	 1.053 	 95.520
0.3043958 	 3.9127374 	 371.3584 	 1.054 	 95.507
0.3097014 	 4.0238039 	 382.1662 	 1.055 	 95.495
0.3149030 	 4.1339479 	 393.5434 	 1.055 	 95.479
0.3200086 	 4.2468524 	 399.9236 	 1.057 	 95.475
0.3250110 	 4.3620294 	 412.2317 	 1.058 	 95.463
0.3299253 	 4.4775976 	 426.4957 	 1.059 	 95.438
0.3347475 	 4.5954861 	 437.3780 	 1.060 	 95.458
0.3394784 	 4.7140700 	 448.8739 	 1.060 	 95.441
0.3441258 	 4.8343849 	 457.3660 	 1.061 	 95.423
0.3486905 	 4.9552758 	 469.0661 	 1.062 	 95.434
0.3531761 	 5.0795457 	 478.5248 	 1.063 	 95.410
0.3575798 	 5.2041105 	 485.9647 	 1.064 	 95.371
0.3619024 	 5.3308915 	 495.6459 	 1.065 	 95.374
0.3661519 	 5.4571057 	 506.9244 	 1.065 	 95.364
0.3703265 	 5.5849006 	 519.7589 	 1.066 	 95.317
0.3744353 	 5.7168443 	 528.6062 	 1.067 	 95.357
0.3784730 	 5.8489197 	 538.5171 	 1.068 	 95.346
0.3824416 	 5.9816587 	 547.9533 	 1.068 	 95.310
0.3863468 	 6.1169407 	 563.6924 	 1.069 	 95.318
0.3901851 	 6.2535945 	 574.5983 	 1.071 	 95.303
0.3939621 	 6.3903002 	 583.6705 	 1.071 	 95.290
0.3976790 	 6.5283441 	 592.7891 	 1.071 	 95.294
0.4013387 	 6.6682924 	 605.8870 	 1.072 	 95.245
0.4049409 	 6.8100725 	 612.9278 	 1.073 	 95.249
0.4084878 	 6.9550694 	 622.9066 	 1.074 	 95.253
0.4119787 	 7.0991848 	 635.6321 	 1.074 	 95.269
0.4154194 	 7.2438922 	 649.3090 	 1.075 	 95.237
0.4188056 	 7.3914556 	 655.0013 	 1.075 	 95.223
0.4221389 	 7.5387500 	 662.4603 	 1.076 	 95.201
0.4254261 	 7.6892162 	 673.0164 	 1.077 	 95.214
0.4286631 	 7.8418883 	 680.5394 	 1.078 	 95.208
0.4318551 	 7.9941027 	 691.8538 	 1.078 	 95.225
0.4349992 	 8.1507265 	 696.7784 	 1.079 	 95.195
0.4380967 	 8.3059195 	 705.3236 	 1.079 	 95.210
0.4411508 	 8.4618840 	 720.8570 	 1.079 	 95.167
0.4441616 	 8.6185580 	 728.5502 	 1.080 	 95.167
0.4471335 	 8.7781144 	 744.1011 	 1.080 	 95.148
0.4500621 	 8.9410998 	 748.3829 	 1.080 	 95.179
0.4529498 	 9.1028288 	 754.8455 	 1.080 	 95.159
0.4557991 	 9.2687780 	 763.1227 	 1.081 	 95.147
0.4586087 	 9.4318630 	 775.1194 	 1.081 	 95.141
0.4613787 	 9.5993019 	 782.7108 	 1.082 	 95.148
0.4641117 	 9.7661447 	 791.5095 	 1.082 	 95.130
0.4668086 	 9.9343355 	 805.0064 	 1.083 	 95.121
0.4694712 	 10.1042378 	 819.1612 	 1.083 	 95.097
0.4720981 	 10.2782745 	 835.6046 	 1.084 	 95.097
0.4746927 	 10.4517819 	 848.6214 	 1.084 	 95.123
0.4772519 	 10.6238094 	 859.9147 	 1.084 	 95.089
0.4797798 	 10.7996028 	 867.2696 	 1.085 	 95.100
0.4822772 	 10.9737524 	 877.0894 	 1.085 	 95.089
0.4847408 	 11.1585972 	 882.4548 	 1.086 	 95.089
0.4871724 	 11.3368110 	 893.2071 	 1.085 	 95.087
0.4895756 	 11.5167887 	 900.6771 	 1.085 	 95.092
0.4919493 	 11.6994876 	 908.3960 	 1.086 	 95.075
0.4942930 	 11.8817594 	 910.1760 	 1.086 	 95.063
0.4966066 	 12.0698661 	 925.9436 	 1.086 	 95.071
0.4988943 	 12.2561186 	 930.7676 	 1.087 	 95.051
0.5011541 	 12.4453876 	 940.1845 	 1.087 	 95.048
0.5033883 	 12.6308973 	 957.1171 	 1.087 	 95.033
0.5055956 	 12.8232828 	 968.7964 	 1.087 	 95.049
0.5077743 	 13.0136650 	 976.1004 	 1.087 	 95.007
0.5099318 	 13.2073768 	 987.9145 	 1.088 	 95.033
0.5120615 	 13.4023909 	 997.4269 	 1.087 	 95.008
0.5141679 	 13.5962368 	 1003.7388 	 1.087 	 95.009
0.5162504 	 13.8000624 	 1019.8399 	 1.087 	 95.022
0.5183074 	 13.9993741 	 1022.2300 	 1.087 	 95.005
0.5203406 	 14.2000969 	 1028.5425 	 1.087 	 95.026
0.5223525 	 14.4020803 	 1031.3444 	 1.087 	 95.011
0.5243416 	 14.6071759 	 1046.1041 	 1.088 	 95.008
0.5263076 	 14.8053844 	 1056.9231 	 1.088 	 94.975
0.5282519 	 15.0117547 	 1066.7379 	 1.087 	 94.959
0.5301770 	 15.2223123 	 1078.8925 	 1.088 	 94.989
0.5320785 	 15.4326139 	 1090.9480 	 1.087 	 94.984
0.5339591 	 15.6405717 	 1106.0925 	 1.087 	 94.993
0.5358189 	 15.8508320 	 1122.7706 	 1.088 	 94.959
0.5376586 	 16.0664776 	 1130.0125 	 1.088 	 94.947
0.5394791 	 16.2829390 	 1148.3038 	 1.088 	 94.949
0.5412812 	 16.4983276 	 1162.1952 	 1.088 	 94.946
0.5430632 	 16.7183624 	 1181.6828 	 1.088 	 94.932
0.5448245 	 16.9369712 	 1212.7607 	 1.087 	 94.934
0.5465686 	 17.1597901 	 1236.4340 	 1.087 	 94.930
0.5482943 	 17.3825229 	 1271.5335 	 1.087 	 94.932
0.5500015 	 17.6095328 	 1298.9419 	 1.087 	 94.928
0.5516903 	 17.8335680 	 1336.6147 	 1.086 	 94.927
0.5533616 	 18.0561163 	 1391.1014 	 1.086 	 94.896
0.5550166 	 18.2918723 	 1445.2838 	 1.085 	 94.878
0.5566533 	 18.5274769 	 1514.2929 	 1.085 	 94.919
0.5582746 	 18.7574037 	 1606.4663 	 1.084 	 94.906
0.5598787 	 18.9892380 	 1735.2512 	 1.083 	 94.891
0.5614689 	 19.2263073 	 1886.7639 	 1.083 	 94.868
0.5630405 	 19.4598905 	 2115.6855 	 1.081 	 94.887
0.5645974 	 19.7041687 	 2477.7385 	 1.081 	 94.883
0.5661371 	 19.9344479 	 2966.6245 	 1.078 	 94.821
0.5676624 	 20.1839898 	 3660.0805 	 1.078 	 94.855
0.5691718 	 20.4303205 	 4635.8446 	 1.076 	 94.826
0.5706668 	 20.6780544 	 6200.4102 	 1.074 	 94.843
0.5721469 	 20.9200119 	 8587.7955 	 1.072 	 94.802
0.5736138 	 21.1651655 	 12099.6741 	 1.071 	 94.799
0.5750642 	 21.4164712 	 17597.5164 	 1.068 	 94.819
0.5765017 	 21.6681253 	 26113.8469 	 1.067 	 94.799
0.5779258 	 21.9196467 	 38047.1018 	 1.064 	 94.784
0.5793357 	 22.1831565 	 55257.7199 	 1.063 	 94.756
0.5807311 	 22.4404895 	 79622.0159 	 1.061 	 94.748
0.5821130 	 22.7186874 	 111319.7618 	 1.059 	 94.752
0.5834808 	 22.9973247 	 151027.1413 	 1.057 	 94.711
0.5848338 	 23.2929472 	 199831.6275 	 1.056 	 94.736
0.5861722 	 23.5989299 	 255185.0343 	 1.054 	 94.732
0.5874956 	 23.9187199 	 313061.8847 	 1.054 	 94.696
0.5888024 	 24.2526042 	 376047.4225 	 1.053 	 94.678
0.5900927 	 24.6130273 	 436514.3957 	 1.053 	 94.695
0.5913664 	 24.9830728 	 499191.6001 	 1.052 	 94.639
