N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001355 	 1.0005180 	 1.1026 	 1.007 	 10.126
0.0132641 	 1.1624925 	 12.2177 	 0.951 	 46.845
0.0260845 	 1.1528308 	 23.0348 	 1.004 	 78.949
0.0385050 	 1.1918612 	 33.4850 	 1.013 	 88.235
0.0505176 	 1.2395819 	 43.6806 	 1.016 	 92.040
0.0621626 	 1.2921430 	 54.3327 	 1.017 	 93.809
0.0734691 	 1.3482641 	 64.3613 	 1.019 	 94.775
0.0844306 	 1.4076273 	 74.8430 	 1.020 	 95.244
0.0950763 	 1.4696576 	 85.1188 	 1.021 	 95.535
0.1054153 	 1.5338472 	 95.7511 	 1.022 	 95.672
0.1154619 	 1.6002320 	 105.4693 	 1.024 	 95.768
0.1252305 	 1.6685061 	 115.3542 	 1.025 	 95.795
0.1347286 	 1.7385105 	 126.4964 	 1.026 	 95.795
0.1439711 	 1.8103129 	 136.7827 	 1.027 	 95.898
0.1529683 	 1.8844845 	 147.6678 	 1.029 	 95.891
0.1617262 	 1.9597505 	 157.2156 	 1.030 	 95.801
0.1702508 	 2.0371131 	 166.8662 	 1.031 	 95.804
0.1785605 	 2.1160561 	 177.0205 	 1.033 	 95.788
0.1866592 	 2.1964609 	 186.3258 	 1.034 	 95.767
0.1945569 	 2.2782801 	 196.2995 	 1.035 	 95.744
0.2022701 	 2.3621391 	 205.5268 	 1.036 	 95.739
0.2098012 	 2.4477513 	 215.4792 	 1.038 	 95.731
0.2171464 	 2.5342124 	 227.1937 	 1.039 	 95.708
0.2243205 	 2.6230672 	 241.4264 	 1.040 	 95.692
0.2313284 	 2.7125112 	 251.2859 	 1.041 	 95.644
0.2381759 	 2.8044699 	 261.6672 	 1.042 	 95.632
0.2448684 	 2.8972514 	 271.5476 	 1.043 	 95.635
0.2514137 	 2.9929472 	 282.4764 	 1.044 	 95.636
0.2578102 	 3.0880173 	 290.0630 	 1.045 	 95.585
0.2640755 	 3.1859286 	 305.0114 	 1.046 	 95.581
0.2702044 	 3.2850136 	 316.4198 	 1.047 	 95.571
0.2762063 	 3.3868370 	 327.4585 	 1.049 	 95.577
0.2820786 	 3.4889052 	 337.6961 	 1.050 	 95.552
0.2878276 	 3.5923282 	 349.2579 	 1.051 	 95.516
0.2934654 	 3.6984374 	 359.3698 	 1.052 	 95.545
0.2989857 	 3.8051651 	 367.3237 	 1.053 	 95.533
0.3044026 	 3.9137964 	 377.2602 	 1.054 	 95.535
0.3097059 	 4.0232244 	 388.2684 	 1.054 	 95.479
0.3149047 	 4.1345016 	 397.7760 	 1.056 	 95.508
0.3200076 	 4.2476055 	 406.5505 	 1.057 	 95.476
0.3250138 	 4.3620630 	 419.9973 	 1.058 	 95.466
0.3299253 	 4.4774439 	 429.5904 	 1.058 	 95.452
0.3347452 	 4.5947803 	 439.9617 	 1.060 	 95.438
0.3394738 	 4.7141586 	 451.4379 	 1.061 	 95.431
0.3441181 	 4.8329211 	 461.9861 	 1.061 	 95.412
0.3486803 	 4.9554511 	 469.4135 	 1.063 	 95.396
0.3531619 	 5.0793417 	 478.5153 	 1.064 	 95.382
0.3575680 	 5.2041225 	 489.3942 	 1.064 	 95.400
0.3618939 	 5.3297787 	 496.8529 	 1.065 	 95.382
0.3661431 	 5.4576777 	 508.5091 	 1.066 	 95.353
0.3703226 	 5.5868303 	 517.2046 	 1.067 	 95.347
0.3744284 	 5.7175335 	 527.1244 	 1.067 	 95.325
0.3784658 	 5.8481308 	 539.4314 	 1.068 	 95.322
0.3824345 	 5.9813800 	 553.0388 	 1.069 	 95.312
0.3863386 	 6.1165857 	 561.2913 	 1.069 	 95.327
0.3901801 	 6.2524346 	 571.9240 	 1.070 	 95.302
0.3939588 	 6.3912907 	 581.2741 	 1.071 	 95.287
0.3976795 	 6.5291870 	 592.6257 	 1.072 	 95.289
0.4013393 	 6.6692915 	 603.8879 	 1.072 	 95.288
0.4049424 	 6.8120609 	 609.7809 	 1.073 	 95.261
0.4084894 	 6.9534793 	 620.9133 	 1.074 	 95.272
0.4119818 	 7.0975476 	 629.8977 	 1.074 	 95.228
0.4154189 	 7.2435070 	 636.4090 	 1.075 	 95.235
0.4188029 	 7.3906222 	 648.4541 	 1.075 	 95.230
0.4221393 	 7.5400338 	 654.7584 	 1.076 	 95.225
0.4254259 	 7.6895668 	 665.2726 	 1.077 	 95.225
0.4286620 	 7.8430385 	 678.1827 	 1.077 	 95.218
0.4318514 	 7.9946442 	 687.4136 	 1.078 	 95.198
0.4349950 	 8.1509994 	 693.4073 	 1.078 	 95.210
0.4380959 	 8.3053148 	 703.8222 	 1.078 	 95.187
0.4411528 	 8.4624483 	 712.9059 	 1.080 	 95.200
0.4441641 	 8.6193960 	 720.5147 	 1.080 	 95.163
0.4471309 	 8.7794604 	 732.9820 	 1.080 	 95.173
0.4500575 	 8.9420593 	 747.5095 	 1.081 	 95.153
0.4529431 	 9.1021694 	 756.7793 	 1.081 	 95.156
0.4557892 	 9.2651828 	 764.5622 	 1.082 	 95.139
0.4585967 	 9.4286466 	 774.5615 	 1.082 	 95.135
0.4613687 	 9.6003926 	 786.7486 	 1.083 	 95.161
0.4641028 	 9.7641878 	 797.3108 	 1.082 	 95.116
0.4668015 	 9.9347483 	 805.5965 	 1.082 	 95.124
0.4694655 	 10.1031074 	 817.1665 	 1.083 	 95.135
0.4720931 	 10.2768687 	 831.3218 	 1.082 	 95.122
0.4746872 	 10.4479702 	 840.4423 	 1.084 	 95.093
0.4772470 	 10.6245282 	 844.1169 	 1.084 	 95.103
0.4797729 	 10.8012550 	 849.7126 	 1.084 	 95.102
0.4822664 	 10.9750702 	 852.6065 	 1.085 	 95.109
0.4847287 	 11.1562646 	 861.8642 	 1.085 	 95.079
