N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001345 	 1.0005106 	 1.1026 	 1.016 	 10.124
0.0132608 	 1.1624551 	 12.1943 	 0.951 	 46.830
0.0260851 	 1.1528494 	 22.8184 	 1.004 	 78.930
0.0385026 	 1.1918445 	 33.3852 	 1.013 	 88.275
0.0505207 	 1.2395543 	 44.2136 	 1.016 	 91.977
0.0621683 	 1.2921334 	 54.4976 	 1.017 	 93.759
0.0734608 	 1.3482635 	 64.6704 	 1.019 	 94.796
0.0844288 	 1.4076890 	 75.5772 	 1.020 	 95.259
0.0950634 	 1.4694146 	 85.9776 	 1.021 	 95.508
0.1054000 	 1.5336459 	 96.4978 	 1.023 	 95.648
0.1154418 	 1.6001132 	 107.1292 	 1.024 	 95.747
0.1251995 	 1.6684244 	 117.4859 	 1.024 	 95.805
0.1346910 	 1.7384550 	 127.9644 	 1.026 	 95.804
0.1439288 	 1.8100525 	 137.9013 	 1.027 	 95.887
0.1529205 	 1.8836546 	 148.0023 	 1.029 	 95.832
0.1616751 	 1.9593237 	 158.9083 	 1.030 	 95.815
0.1702061 	 2.0367303 	 169.6217 	 1.031 	 95.817
0.1785195 	 2.1155294 	 180.4309 	 1.033 	 95.796
0.1866245 	 2.1961193 	 190.5265 	 1.034 	 95.770
0.1945274 	 2.2784192 	 200.7591 	 1.035 	 95.744
0.2022361 	 2.3619584 	 211.4598 	 1.036 	 95.743
0.2097625 	 2.4468775 	 222.3948 	 1.037 	 95.734
0.2171134 	 2.5338801 	 233.5943 	 1.039 	 95.684
0.2242845 	 2.6223671 	 246.3820 	 1.040 	 95.680
0.2312931 	 2.7122166 	 257.2814 	 1.040 	 95.670
0.2381513 	 2.8039295 	 268.9773 	 1.042 	 95.654
0.2448450 	 2.8974006 	 277.0457 	 1.043 	 95.639
0.2513948 	 2.9919541 	 285.0574 	 1.044 	 95.622
0.2577920 	 3.0878491 	 294.4308 	 1.045 	 95.610
0.2640533 	 3.1861680 	 306.6674 	 1.047 	 95.607
0.2701833 	 3.2855757 	 318.2512 	 1.047 	 95.596
0.2761822 	 3.3856903 	 328.5216 	 1.048 	 95.556
0.2820594 	 3.4886780 	 336.6497 	 1.050 	 95.545
0.2878111 	 3.5912508 	 344.9055 	 1.051 	 95.524
0.2934476 	 3.6982582 	 358.8412 	 1.052 	 95.537
0.2989698 	 3.8041689 	 370.2966 	 1.053 	 95.516
0.3043840 	 3.9128086 	 380.1318 	 1.054 	 95.508
0.3096926 	 4.0223576 	 389.9296 	 1.055 	 95.469
0.3148947 	 4.1352789 	 398.8448 	 1.056 	 95.526
