N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001344 	 1.0005115 	 1.1027 	 0.998 	 10.125
0.0132622 	 1.1624817 	 12.2473 	 0.951 	 46.833
0.0260898 	 1.1527382 	 22.8950 	 1.004 	 78.922
0.0385152 	 1.1917981 	 33.2074 	 1.013 	 88.236
0.0505283 	 1.2395979 	 43.6036 	 1.017 	 92.034
0.0621715 	 1.2921203 	 54.0780 	 1.017 	 93.807
0.0734778 	 1.3483804 	 64.1933 	 1.019 	 94.809
0.0844351 	 1.4077026 	 74.7196 	 1.019 	 95.282
0.0950764 	 1.4694165 	 84.9478 	 1.021 	 95.486
0.1054148 	 1.5338735 	 95.5781 	 1.022 	 95.668
0.1154429 	 1.6002144 	 105.4743 	 1.024 	 95.763
0.1252095 	 1.6684847 	 114.8604 	 1.025 	 95.797
0.1347008 	 1.7385941 	 125.0893 	 1.026 	 95.830
0.1439400 	 1.8099722 	 135.9723 	 1.027 	 95.843
0.1529321 	 1.8838744 	 146.9916 	 1.028 	 95.842
0.1616942 	 1.9595250 	 157.3195 	 1.030 	 95.823
0.1702212 	 2.0371397 	 168.6291 	 1.031 	 95.841
0.1785381 	 2.1159341 	 179.1024 	 1.032 	 95.822
0.1866421 	 2.1961209 	 189.5554 	 1.034 	 95.770
0.1945370 	 2.2780052 	 200.0782 	 1.035 	 95.754
0.2022509 	 2.3619244 	 210.9567 	 1.036 	 95.737
0.2097790 	 2.4472124 	 222.2865 	 1.037 	 95.734
0.2171289 	 2.5340631 	 233.1588 	 1.039 	 95.685
0.2243072 	 2.6224919 	 243.3104 	 1.040 	 95.667
0.2313078 	 2.7125579 	 255.4657 	 1.041 	 95.663
0.2381561 	 2.8039960 	 264.6705 	 1.042 	 95.652
0.2448492 	 2.8969689 	 276.4313 	 1.043 	 95.626
0.2513983 	 2.9919949 	 287.8083 	 1.044 	 95.630
0.2577983 	 3.0874706 	 299.0856 	 1.045 	 95.587
0.2640650 	 3.1860810 	 308.8208 	 1.046 	 95.614
0.2701969 	 3.2844451 	 319.8082 	 1.048 	 95.542
0.2761940 	 3.3861792 	 330.2073 	 1.049 	 95.574
0.2820713 	 3.4889706 	 341.5466 	 1.049 	 95.551
0.2878272 	 3.5925515 	 353.7993 	 1.051 	 95.546
0.2934597 	 3.6980983 	 362.1397 	 1.051 	 95.518
0.2989810 	 3.8054428 	 369.8619 	 1.053 	 95.554
0.3043995 	 3.9139764 	 381.4009 	 1.054 	 95.517
0.3097024 	 4.0236474 	 392.7347 	 1.055 	 95.519
0.3149048 	 4.1341776 	 402.4969 	 1.055 	 95.468
0.3200099 	 4.2472418 	 414.5759 	 1.057 	 95.461
0.3250141 	 4.3618006 	 426.5184 	 1.057 	 95.442
0.3299253 	 4.4771271 	 440.6951 	 1.059 	 95.458
0.3347474 	 4.5959921 	 454.0987 	 1.060 	 95.466
0.3394804 	 4.7135417 	 462.0684 	 1.061 	 95.434
0.3441275 	 4.8346034 	 472.4838 	 1.062 	 95.393
0.3486941 	 4.9563288 	 482.5551 	 1.063 	 95.420
0.3531743 	 5.0791489 	 494.7464 	 1.063 	 95.381
0.3575740 	 5.2032474 	 505.1222 	 1.064 	 95.353
0.3618998 	 5.3295794 	 514.8610 	 1.065 	 95.369
0.3661461 	 5.4564546 	 525.0569 	 1.067 	 95.339
0.3703206 	 5.5852098 	 531.0481 	 1.067 	 95.332
0.3744251 	 5.7168326 	 540.2245 	 1.068 	 95.319
0.3784629 	 5.8489613 	 551.0084 	 1.068 	 95.353
0.3824317 	 5.9812894 	 559.9920 	 1.069 	 95.335
0.3863363 	 6.1161517 	 568.7390 	 1.070 	 95.332
0.3901779 	 6.2529103 	 580.6309 	 1.071 	 95.266
0.3939594 	 6.3901573 	 588.6352 	 1.071 	 95.279
0.3976813 	 6.5291292 	 597.9233 	 1.072 	 95.302
0.4013375 	 6.6685769 	 607.7676 	 1.072 	 95.245
0.4049380 	 6.8089222 	 618.6482 	 1.073 	 95.257
0.4084834 	 6.9542167 	 632.5226 	 1.073 	 95.257
0.4119740 	 7.0979711 	 638.3141 	 1.075 	 95.258
0.4154135 	 7.2462272 	 648.3294 	 1.076 	 95.258
