N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001346 	 1.0005108 	 1.1026 	 1.006 	 10.124
0.0132461 	 1.1628302 	 12.1812 	 0.950 	 46.743
0.0260724 	 1.1527965 	 22.8308 	 1.005 	 78.896
0.0384960 	 1.1917249 	 33.4861 	 1.013 	 88.215
0.0505063 	 1.2394693 	 43.6949 	 1.015 	 91.969
0.0621572 	 1.2921117 	 54.0370 	 1.018 	 93.793
0.0734511 	 1.3481515 	 64.3075 	 1.019 	 94.773
0.0844083 	 1.4074605 	 75.1193 	 1.020 	 95.264
0.0950444 	 1.4693376 	 85.2882 	 1.021 	 95.507
0.1053827 	 1.5335801 	 96.1580 	 1.022 	 95.656
0.1154316 	 1.6001131 	 106.2605 	 1.023 	 95.775
0.1252015 	 1.6682137 	 116.0500 	 1.025 	 95.794
0.1346960 	 1.7386637 	 125.1864 	 1.026 	 95.815
0.1439300 	 1.8099204 	 135.7816 	 1.027 	 95.890
0.1529257 	 1.8839662 	 146.8108 	 1.029 	 95.836
0.1616863 	 1.9597339 	 157.2124 	 1.030 	 95.844
0.1702081 	 2.0366430 	 165.8967 	 1.031 	 95.802
0.1785252 	 2.1158288 	 175.9641 	 1.033 	 95.787
0.1866250 	 2.1960111 	 187.1200 	 1.034 	 95.774
0.1945250 	 2.2779031 	 197.1569 	 1.035 	 95.724
0.2022370 	 2.3618792 	 208.9108 	 1.036 	 95.731
0.2097645 	 2.4469687 	 221.0273 	 1.038 	 95.721
0.2171117 	 2.5337672 	 231.1781 	 1.038 	 95.689
0.2242863 	 2.6226488 	 241.1387 	 1.039 	 95.706
0.2313009 	 2.7125203 	 252.7379 	 1.041 	 95.665
0.2381491 	 2.8038318 	 263.2877 	 1.042 	 95.650
0.2448404 	 2.8974416 	 273.8451 	 1.044 	 95.646
0.2513898 	 2.9918076 	 282.9628 	 1.045 	 95.609
0.2577938 	 3.0881384 	 293.7886 	 1.045 	 95.607
0.2640564 	 3.1862526 	 304.7240 	 1.046 	 95.599
0.2701861 	 3.2849601 	 312.1987 	 1.048 	 95.573
0.2761849 	 3.3852295 	 321.5442 	 1.049 	 95.555
0.2820636 	 3.4879224 	 331.1543 	 1.050 	 95.530
0.2878196 	 3.5918292 	 339.4851 	 1.050 	 95.517
0.2934511 	 3.6970480 	 350.4757 	 1.052 	 95.527
0.2989742 	 3.8047270 	 360.6233 	 1.053 	 95.521
0.3043872 	 3.9131323 	 369.7933 	 1.054 	 95.521
0.3096952 	 4.0232634 	 379.7177 	 1.055 	 95.507
0.3149011 	 4.1346764 	 389.5707 	 1.056 	 95.476
0.3200053 	 4.2466511 	 399.4138 	 1.057 	 95.466
0.3250080 	 4.3612503 	 409.4277 	 1.058 	 95.457
0.3299199 	 4.4775026 	 420.2324 	 1.059 	 95.454
0.3347411 	 4.5950355 	 431.4740 	 1.060 	 95.444
0.3394733 	 4.7142600 	 437.3238 	 1.060 	 95.425
0.3441197 	 4.8345315 	 445.3447 	 1.062 	 95.439
0.3486825 	 4.9557760 	 456.3742 	 1.062 	 95.397
0.3531611 	 5.0784946 	 467.9618 	 1.063 	 95.366
0.3575615 	 5.2035547 	 479.0570 	 1.064 	 95.381
0.3618854 	 5.3291006 	 492.3261 	 1.064 	 95.368
0.3661331 	 5.4566607 	 504.2808 	 1.065 	 95.366
0.3703097 	 5.5861872 	 515.9331 	 1.066 	 95.365
0.3744147 	 5.7166008 	 525.2365 	 1.067 	 95.350
0.3784490 	 5.8481403 	 531.9016 	 1.068 	 95.325
0.3824215 	 5.9814229 	 541.0971 	 1.069 	 95.329
0.3863265 	 6.1168706 	 549.2041 	 1.070 	 95.310
0.3901667 	 6.2528496 	 557.0267 	 1.071 	 95.304
0.3939493 	 6.3885591 	 569.3997 	 1.072 	 95.289
0.3976675 	 6.5272296 	 577.7893 	 1.072 	 95.278
0.4013284 	 6.6690798 	 590.5846 	 1.072 	 95.286
0.4049284 	 6.8103649 	 599.0937 	 1.073 	 95.266
0.4084768 	 6.9531651 	 606.9016 	 1.074 	 95.265
0.4119680 	 7.0982427 	 615.1073 	 1.074 	 95.258
0.4154066 	 7.2433930 	 624.1300 	 1.075 	 95.217
0.4187940 	 7.3912231 	 633.9623 	 1.076 	 95.236
0.4221308 	 7.5402483 	 647.3711 	 1.077 	 95.246
0.4254178 	 7.6889184 	 656.7900 	 1.077 	 95.181
0.4286549 	 7.8404540 	 668.5500 	 1.077 	 95.199
0.4318456 	 7.9937783 	 681.7291 	 1.078 	 95.205
0.4349917 	 8.1491726 	 692.4032 	 1.079 	 95.196
0.4380908 	 8.3029683 	 699.6886 	 1.078 	 95.191
0.4411469 	 8.4615945 	 713.9414 	 1.079 	 95.194
0.4441598 	 8.6191893 	 723.8835 	 1.080 	 95.159
0.4471285 	 8.7790947 	 735.8967 	 1.080 	 95.139
0.4500566 	 8.9408793 	 744.7915 	 1.081 	 95.169
0.4529443 	 9.1015317 	 749.5154 	 1.080 	 95.135
0.4557900 	 9.2667085 	 761.5387 	 1.081 	 95.131
0.4585982 	 9.4292169 	 774.0935 	 1.081 	 95.133
0.4613690 	 9.5998327 	 782.2980 	 1.082 	 95.168
0.4641022 	 9.7669682 	 793.1935 	 1.083 	 95.125
0.4668015 	 9.9319850 	 805.5486 	 1.083 	 95.111
0.4694626 	 10.1032657 	 815.2881 	 1.083 	 95.094
0.4720892 	 10.2759291 	 823.9109 	 1.083 	 95.138
0.4746835 	 10.4509086 	 829.7093 	 1.084 	 95.129
0.4772435 	 10.6253604 	 841.2835 	 1.084 	 95.117
0.4797697 	 10.7994765 	 850.2989 	 1.084 	 95.096
0.4822636 	 10.9735314 	 858.0631 	 1.084 	 95.055
0.4847280 	 11.1552606 	 865.4882 	 1.085 	 95.080
0.4871642 	 11.3351219 	 873.2395 	 1.085 	 95.075
0.4895680 	 11.5149227 	 885.5673 	 1.085 	 95.068
0.4919411 	 11.6994045 	 895.0583 	 1.085 	 95.070
0.4942851 	 11.8870493 	 904.5404 	 1.086 	 95.069
0.4966017 	 12.0689829 	 916.4535 	 1.086 	 95.062
0.4988906 	 12.2568744 	 931.3889 	 1.087 	 95.062
0.5011508 	 12.4404374 	 940.7449 	 1.087 	 95.040
0.5033824 	 12.6324807 	 951.8277 	 1.087 	 95.058
0.5055888 	 12.8228233 	 956.9641 	 1.088 	 95.043
0.5077696 	 13.0172395 	 969.2297 	 1.087 	 95.034
0.5099239 	 13.2115515 	 984.6722 	 1.088 	 95.025
0.5120546 	 13.4061111 	 991.8061 	 1.088 	 95.021
0.5141605 	 13.6008898 	 1000.5805 	 1.088 	 95.000
0.5162422 	 13.7983580 	 1017.5924 	 1.087 	 95.025
0.5182988 	 13.9962542 	 1029.2952 	 1.088 	 94.980
0.5203327 	 14.1973102 	 1035.4201 	 1.088 	 95.016
0.5223434 	 14.4007284 	 1045.4544 	 1.087 	 95.000
0.5243326 	 14.6037385 	 1054.5218 	 1.087 	 94.981
0.5262988 	 14.8093640 	 1062.6694 	 1.087 	 94.956
0.5282424 	 15.0164783 	 1065.4611 	 1.087 	 95.024
0.5301654 	 15.2208004 	 1076.1751 	 1.086 	 94.954
0.5320684 	 15.4350120 	 1084.8291 	 1.086 	 94.958
0.5339494 	 15.6450066 	 1101.3918 	 1.086 	 94.959
0.5358085 	 15.8534930 	 1108.0002 	 1.085 	 94.942
0.5376474 	 16.0694565 	 1109.6020 	 1.086 	 94.937
0.5394656 	 16.2791285 	 1120.6374 	 1.085 	 94.941
0.5412656 	 16.5020757 	 1142.9454 	 1.086 	 94.972
0.5430481 	 16.7092168 	 1154.7315 	 1.086 	 94.938
0.5448120 	 16.9359914 	 1181.3329 	 1.085 	 94.949
0.5465573 	 17.1594057 	 1193.6575 	 1.085 	 94.948
0.5482827 	 17.3795300 	 1213.4251 	 1.085 	 94.921
0.5499913 	 17.5992987 	 1252.9805 	 1.086 	 94.914
0.5516817 	 17.8306442 	 1294.9218 	 1.085 	 94.920
0.5533549 	 18.0647206 	 1339.3685 	 1.084 	 94.905
0.5550111 	 18.2906273 	 1392.1796 	 1.084 	 94.904
0.5566475 	 18.5294344 	 1473.6829 	 1.085 	 94.901
0.5582680 	 18.7651927 	 1565.2995 	 1.084 	 94.909
0.5598716 	 18.9966459 	 1673.1018 	 1.084 	 94.860
0.5614576 	 19.2461575 	 1831.0031 	 1.084 	 94.915
0.5630284 	 19.4773272 	 2060.4390 	 1.083 	 94.883
0.5645842 	 19.7270273 	 2367.6405 	 1.082 	 94.895
0.5661214 	 19.9731637 	 2737.2711 	 1.081 	 94.885
0.5676435 	 20.2315875 	 3233.1416 	 1.081 	 94.905
0.5691493 	 20.4838140 	 3926.8517 	 1.080 	 94.898
0.5706391 	 20.7404745 	 4742.9082 	 1.079 	 94.869
0.5721127 	 21.0104966 	 5754.5614 	 1.079 	 94.874
0.5735718 	 21.2841527 	 7001.2781 	 1.078 	 94.898
0.5750146 	 21.5612111 	 8442.5457 	 1.078 	 94.874
0.5764412 	 21.8557823 	 10076.3091 	 1.078 	 94.903
0.5778506 	 22.1551900 	 12099.3498 	 1.077 	 94.911
0.5792433 	 22.4532286 	 14242.8231 	 1.076 	 94.893
0.5806204 	 22.7655919 	 16488.0967 	 1.076 	 94.880
0.5819800 	 23.0922605 	 18923.5557 	 1.076 	 94.900
0.5833228 	 23.4239952 	 21698.0070 	 1.075 	 94.905
0.5846486 	 23.7662723 	 23702.3659 	 1.075 	 94.869
0.5859578 	 24.1264422 	 26596.5103 	 1.074 	 94.883
0.5872492 	 24.4816315 	 28883.5662 	 1.074 	 94.872
0.5885236 	 24.8603802 	 30501.6573 	 1.075 	 94.889
0.5897813 	 25.2465777 	 31718.2966 	 1.075 	 94.898
0.5910205 	 25.6285068 	 32884.7510 	 1.075 	 94.876
0.5922427 	 26.0311003 	 33693.8945 	 1.076 	 94.862
0.5934481 	 26.4611112 	 34117.7968 	 1.078 	 94.890
0.5946349 	 26.8617910 	 34867.5819 	 1.079 	 94.866
0.5958049 	 27.2952269 	 35390.0978 	 1.080 	 94.847
0.5969582 	 27.7358019 	 35974.4622 	 1.081 	 94.829
0.5980952 	 28.1932135 	 36019.7927 	 1.083 	 94.867
0.5992152 	 28.6426079 	 36375.5213 	 1.085 	 94.844
0.6003183 	 29.1118255 	 36844.9946 	 1.087 	 94.842
0.6014062 	 29.5610050 	 37754.0447 	 1.089 	 94.794
0.6024787 	 30.0388468 	 38717.3605 	 1.090 	 94.771
0.6035346 	 30.5209854 	 40676.8534 	 1.092 	 94.763
0.6045763 	 30.9943447 	 43253.7241 	 1.093 	 94.760
0.6056027 	 31.4765829 	 47903.8502 	 1.093 	 94.731
0.6066150 	 31.9380843 	 56034.3948 	 1.093 	 94.717
0.6076135 	 32.3860578 	 69989.4780 	 1.091 	 94.692
0.6085999 	 32.8221333 	 92184.4603 	 1.089 	 94.618
0.6095749 	 33.2816151 	 124678.1687 	 1.086 	 94.632
0.6105377 	 33.7035255 	 173280.1315 	 1.082 	 94.558
0.6114905 	 34.1477161 	 237306.1230 	 1.078 	 94.494
0.6124312 	 34.6007263 	 315730.6350 	 1.074 	 94.478
0.6133613 	 35.0531619 	 405445.4656 	 1.069 	 94.405
0.6142789 	 35.5614468 	 497244.9858 	 1.067 	 94.364
0.6151846 	 36.0828659 	 590514.4272 	 1.064 	 94.278
0.6160776 	 36.6400483 	 672405.9469 	 1.062 	 94.232
0.6169573 	 37.2584727 	 746057.8844 	 1.062 	 94.208
0.6178234 	 37.9053906 	 801657.1631 	 1.061 	 94.173
0.6186746 	 38.5785788 	 848987.9827 	 1.061 	 94.120
0.6195121 	 39.2887243 	 887168.0053 	 1.062 	 94.084
0.6203352 	 40.0404479 	 915877.2157 	 1.063 	 94.095
0.6211438 	 40.7893088 	 937963.9892 	 1.066 	 94.073
0.6219372 	 41.5740699 	 953808.8317 	 1.067 	 94.031
0.6227159 	 42.3946122 	 964839.1034 	 1.068 	 94.047
0.6234802 	 43.2214407 	 972762.4487 	 1.070 	 93.998
0.6242302 	 44.0784663 	 979051.3336 	 1.071 	 93.964
0.6249666 	 44.9623054 	 984993.0277 	 1.073 	 93.976
0.6256892 	 45.8522872 	 989394.6562 	 1.075 	 93.982
0.6263980 	 46.7677332 	 992602.2918 	 1.077 	 93.916
0.6270932 	 47.7066132 	 994378.7259 	 1.079 	 93.920
0.6277753 	 48.6617904 	 995558.9953 	 1.081 	 93.895
0.6284443 	 49.6612471 	 996721.9435 	 1.082 	 93.887
0.6291007 	 50.6572244 	 997512.2975 	 1.085 	 93.865
0.6297443 	 51.6747158 	 998462.9082 	 1.086 	 93.816
