N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001351 	 1.0005137 	 1.1028 	 1.015 	 10.125
0.0132575 	 1.1626033 	 12.2220 	 0.951 	 46.811
0.0260764 	 1.1528196 	 22.9559 	 1.005 	 78.910
0.0384854 	 1.1917687 	 33.3373 	 1.013 	 88.244
0.0505022 	 1.2395448 	 43.4534 	 1.015 	 92.018
0.0621505 	 1.2921355 	 53.7428 	 1.017 	 93.803
0.0734505 	 1.3481915 	 64.0586 	 1.019 	 94.787
0.0844082 	 1.4074290 	 74.4501 	 1.020 	 95.215
0.0950531 	 1.4693787 	 84.7668 	 1.021 	 95.491
0.1053865 	 1.5338204 	 95.2906 	 1.023 	 95.693
0.1154315 	 1.5999876 	 105.7364 	 1.024 	 95.777
0.1251980 	 1.6682445 	 115.6361 	 1.025 	 95.769
0.1346937 	 1.7385510 	 125.7235 	 1.026 	 95.841
0.1439345 	 1.8100619 	 135.3927 	 1.027 	 95.920
0.1529282 	 1.8839157 	 146.3512 	 1.029 	 95.840
0.1616868 	 1.9597157 	 156.8882 	 1.030 	 95.830
0.1702124 	 2.0369252 	 165.5344 	 1.031 	 95.810
0.1785331 	 2.1155713 	 174.9406 	 1.033 	 95.768
0.1866366 	 2.1961564 	 185.8035 	 1.034 	 95.758
0.1945362 	 2.2780225 	 197.2456 	 1.035 	 95.752
0.2022459 	 2.3619057 	 208.3396 	 1.036 	 95.735
0.2097742 	 2.4471512 	 218.7404 	 1.037 	 95.715
0.2171189 	 2.5342030 	 228.8750 	 1.038 	 95.703
0.2242917 	 2.6223978 	 239.4911 	 1.040 	 95.695
0.2312978 	 2.7125755 	 250.4041 	 1.041 	 95.671
0.2381416 	 2.8040254 	 260.0060 	 1.042 	 95.638
0.2448425 	 2.8973935 	 269.9121 	 1.043 	 95.643
0.2513868 	 2.9913476 	 280.9651 	 1.044 	 95.603
0.2577842 	 3.0884175 	 290.7577 	 1.045 	 95.608
0.2640493 	 3.1856653 	 299.9959 	 1.047 	 95.551
0.2701783 	 3.2854104 	 309.7665 	 1.048 	 95.594
0.2761845 	 3.3862488 	 318.6216 	 1.049 	 95.581
0.2820584 	 3.4884786 	 327.5950 	 1.050 	 95.571
0.2878123 	 3.5919395 	 340.8485 	 1.051 	 95.534
0.2934507 	 3.6974510 	 352.3682 	 1.052 	 95.524
0.2989745 	 3.8042189 	 360.7178 	 1.053 	 95.511
0.3043881 	 3.9122258 	 370.7844 	 1.054 	 95.496
0.3096971 	 4.0232164 	 380.5784 	 1.055 	 95.482
0.3149012 	 4.1343062 	 392.5448 	 1.056 	 95.478
0.3200077 	 4.2482035 	 401.1788 	 1.057 	 95.497
0.3250126 	 4.3613936 	 413.0328 	 1.057 	 95.468
