N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001339 	 1.0005101 	 1.1025 	 1.002 	 10.124
0.0132575 	 1.1626732 	 12.1051 	 0.950 	 46.764
0.0260754 	 1.1527876 	 22.8624 	 1.004 	 78.915
0.0384914 	 1.1918029 	 33.7413 	 1.013 	 88.270
0.0505103 	 1.2395133 	 44.1596 	 1.016 	 92.029
0.0621565 	 1.2921112 	 54.7430 	 1.018 	 93.790
0.0734515 	 1.3481319 	 65.0510 	 1.019 	 94.759
0.0844199 	 1.4075440 	 75.6414 	 1.020 	 95.260
0.0950715 	 1.4694737 	 86.0821 	 1.021 	 95.492
0.1054087 	 1.5337501 	 96.1164 	 1.022 	 95.633
0.1154535 	 1.5999895 	 106.7672 	 1.023 	 95.718
0.1252201 	 1.6686774 	 117.1249 	 1.025 	 95.798
0.1347088 	 1.7385258 	 127.8067 	 1.026 	 95.790
0.1439473 	 1.8100079 	 138.2214 	 1.027 	 95.867
0.1529382 	 1.8839448 	 147.9689 	 1.029 	 95.824
0.1616977 	 1.9598406 	 158.6794 	 1.030 	 95.842
0.1702281 	 2.0367587 	 168.1403 	 1.031 	 95.796
0.1785416 	 2.1156794 	 179.1115 	 1.032 	 95.795
0.1866435 	 2.1964414 	 188.5043 	 1.033 	 95.775
0.1945477 	 2.2782383 	 198.3916 	 1.034 	 95.734
0.2022569 	 2.3621617 	 210.2895 	 1.036 	 95.731
0.2097827 	 2.4470907 	 220.1854 	 1.037 	 95.712
0.2171323 	 2.5343544 	 229.3929 	 1.038 	 95.737
0.2243127 	 2.6229851 	 240.3947 	 1.040 	 95.710
0.2313227 	 2.7129382 	 253.4986 	 1.041 	 95.655
0.2381693 	 2.8044065 	 263.9635 	 1.042 	 95.665
0.2448636 	 2.8968578 	 275.0073 	 1.043 	 95.625
0.2514076 	 2.9920957 	 284.8431 	 1.044 	 95.631
0.2578081 	 3.0882522 	 295.5157 	 1.045 	 95.620
0.2640667 	 3.1860456 	 302.1742 	 1.047 	 95.597
0.2702030 	 3.2858807 	 310.2869 	 1.048 	 95.592
0.2762009 	 3.3868098 	 319.7425 	 1.049 	 95.578
0.2820746 	 3.4894658 	 329.8853 	 1.049 	 95.578
0.2878303 	 3.5922975 	 341.1685 	 1.052 	 95.519
0.2934659 	 3.6978953 	 351.3799 	 1.052 	 95.553
0.2989880 	 3.8040432 	 361.3150 	 1.053 	 95.495
0.3044037 	 3.9128943 	 371.1914 	 1.053 	 95.490
0.3097100 	 4.0237034 	 382.7719 	 1.055 	 95.498
0.3149130 	 4.1342505 	 394.4999 	 1.056 	 95.482
0.3200164 	 4.2479144 	 403.4275 	 1.057 	 95.476
0.3250228 	 4.3619564 	 416.0113 	 1.058 	 95.465
0.3299392 	 4.4780441 	 425.0767 	 1.059 	 95.459
0.3347574 	 4.5956771 	 433.9299 	 1.060 	 95.440
0.3394904 	 4.7140468 	 449.2731 	 1.060 	 95.433
0.3441361 	 4.8338398 	 460.7774 	 1.062 	 95.433
0.3486956 	 4.9561650 	 471.2342 	 1.062 	 95.394
0.3531771 	 5.0790478 	 480.1804 	 1.064 	 95.378
0.3575813 	 5.2043209 	 490.6185 	 1.064 	 95.391
0.3619043 	 5.3296657 	 495.7238 	 1.065 	 95.359
0.3661562 	 5.4571924 	 506.1490 	 1.067 	 95.364
0.3703346 	 5.5865256 	 519.1429 	 1.066 	 95.336
0.3744432 	 5.7171696 	 529.9184 	 1.067 	 95.341
0.3784795 	 5.8495323 	 542.9885 	 1.068 	 95.342
0.3824523 	 5.9827604 	 550.9378 	 1.069 	 95.324
0.3863549 	 6.1165180 	 558.4651 	 1.069 	 95.306
0.3901987 	 6.2518269 	 576.3091 	 1.071 	 95.305
0.3939796 	 6.3913806 	 584.9002 	 1.071 	 95.303
0.3976983 	 6.5297927 	 599.2440 	 1.071 	 95.288
0.4013581 	 6.6701709 	 611.4990 	 1.073 	 95.259
0.4049591 	 6.8123691 	 618.0604 	 1.072 	 95.283
0.4085073 	 6.9566039 	 632.7549 	 1.074 	 95.285
0.4119992 	 7.0995184 	 639.8513 	 1.074 	 95.226
0.4154382 	 7.2458225 	 653.0583 	 1.075 	 95.234
0.4188245 	 7.3939303 	 667.0137 	 1.075 	 95.232
0.4221601 	 7.5404359 	 673.8331 	 1.076 	 95.205
0.4254448 	 7.6885609 	 685.0449 	 1.077 	 95.196
0.4286834 	 7.8429976 	 695.5138 	 1.078 	 95.194
0.4318735 	 7.9952571 	 704.2579 	 1.078 	 95.206
0.4350197 	 8.1484400 	 712.1357 	 1.079 	 95.184
0.4381169 	 8.3056923 	 716.3798 	 1.079 	 95.195
0.4411712 	 8.4633239 	 728.2240 	 1.080 	 95.187
0.4441815 	 8.6203304 	 738.6359 	 1.080 	 95.171
0.4471513 	 8.7821855 	 748.3803 	 1.081 	 95.175
0.4500786 	 8.9412917 	 758.3500 	 1.081 	 95.147
0.4529644 	 9.1022892 	 768.1135 	 1.080 	 95.130
0.4558109 	 9.2691422 	 779.3183 	 1.081 	 95.158
0.4586188 	 9.4327290 	 790.0548 	 1.081 	 95.152
0.4613895 	 9.5976069 	 794.2500 	 1.082 	 95.127
0.4641227 	 9.7651302 	 809.0314 	 1.083 	 95.119
0.4668193 	 9.9361001 	 818.8059 	 1.083 	 95.146
0.4694807 	 10.1062270 	 827.4391 	 1.083 	 95.127
0.4721069 	 10.2778586 	 838.0647 	 1.084 	 95.111
0.4746986 	 10.4489084 	 854.0620 	 1.084 	 95.106
0.4772598 	 10.6260048 	 868.2789 	 1.084 	 95.098
0.4797884 	 10.7996039 	 873.1107 	 1.085 	 95.056
0.4822851 	 10.9780635 	 886.0567 	 1.085 	 95.111
0.4847475 	 11.1560748 	 891.2125 	 1.085 	 95.082
0.4871807 	 11.3361732 	 902.4689 	 1.084 	 95.087
0.4895843 	 11.5184154 	 914.9934 	 1.085 	 95.063
0.4919592 	 11.7004595 	 929.2391 	 1.085 	 95.065
0.4943034 	 11.8855522 	 938.5483 	 1.086 	 95.078
0.4966184 	 12.0688465 	 948.6758 	 1.087 	 95.048
0.4989061 	 12.2568381 	 959.9046 	 1.086 	 95.059
0.5011643 	 12.4434605 	 963.1478 	 1.087 	 95.044
0.5033959 	 12.6383753 	 967.0970 	 1.086 	 95.059
0.5056030 	 12.8270313 	 975.9766 	 1.087 	 95.045
0.5077846 	 13.0200818 	 980.2666 	 1.087 	 95.032
0.5099392 	 13.2114268 	 989.9742 	 1.086 	 95.031
0.5120693 	 13.4034043 	 1008.3694 	 1.087 	 95.003
0.5141739 	 13.6041424 	 1018.8112 	 1.087 	 95.023
0.5162551 	 13.8034967 	 1030.1267 	 1.088 	 95.027
0.5183135 	 13.9930314 	 1040.8420 	 1.087 	 95.002
0.5203481 	 14.1993125 	 1053.4550 	 1.088 	 95.006
0.5223578 	 14.4002367 	 1062.2823 	 1.087 	 94.990
0.5243462 	 14.6089006 	 1083.4387 	 1.087 	 95.009
0.5263123 	 14.8142482 	 1097.4955 	 1.088 	 94.971
0.5282556 	 15.0159582 	 1110.5160 	 1.088 	 94.954
0.5301781 	 15.2247223 	 1128.7363 	 1.087 	 94.986
0.5320789 	 15.4288590 	 1146.4256 	 1.088 	 94.980
