N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001354 	 1.0005138 	 1.1026 	 1.004 	 10.125
0.0132598 	 1.1626215 	 12.1809 	 0.950 	 46.827
0.0260928 	 1.1528778 	 22.8325 	 1.004 	 78.962
0.0385102 	 1.1918241 	 33.1976 	 1.013 	 88.255
0.0505321 	 1.2396149 	 43.4394 	 1.016 	 91.999
0.0621804 	 1.2922257 	 53.9731 	 1.018 	 93.783
0.0734775 	 1.3483072 	 64.1381 	 1.019 	 94.755
0.0844360 	 1.4077413 	 74.1331 	 1.020 	 95.245
0.0950790 	 1.4695913 	 84.9919 	 1.021 	 95.491
0.1054083 	 1.5338575 	 95.8688 	 1.023 	 95.664
0.1154462 	 1.6001267 	 106.3703 	 1.023 	 95.766
0.1252081 	 1.6682922 	 116.4026 	 1.025 	 95.801
0.1347030 	 1.7385684 	 127.3154 	 1.026 	 95.798
0.1439510 	 1.8100298 	 137.3442 	 1.027 	 95.848
0.1529465 	 1.8841053 	 146.6904 	 1.028 	 95.878
0.1617034 	 1.9595739 	 156.7033 	 1.030 	 95.808
0.1702350 	 2.0370752 	 165.9302 	 1.031 	 95.821
0.1785418 	 2.1161903 	 175.7034 	 1.033 	 95.821
0.1866498 	 2.1963687 	 186.7139 	 1.033 	 95.764
0.1945505 	 2.2784638 	 197.4209 	 1.035 	 95.759
0.2022630 	 2.3620568 	 208.5013 	 1.036 	 95.732
0.2097830 	 2.4481071 	 220.8579 	 1.038 	 95.750
0.2171255 	 2.5340240 	 230.6212 	 1.039 	 95.686
0.2242988 	 2.6221663 	 240.5519 	 1.040 	 95.686
0.2313059 	 2.7126646 	 249.1173 	 1.041 	 95.679
0.2381534 	 2.8042002 	 258.1461 	 1.042 	 95.662
0.2448513 	 2.8972975 	 268.1524 	 1.042 	 95.614
0.2513953 	 2.9922986 	 277.8599 	 1.044 	 95.652
0.2577998 	 3.0884540 	 289.6516 	 1.046 	 95.611
0.2640609 	 3.1865699 	 297.7385 	 1.047 	 95.619
0.2701920 	 3.2856863 	 310.9610 	 1.048 	 95.591
0.2761885 	 3.3862639 	 323.0999 	 1.049 	 95.581
0.2820711 	 3.4885876 	 333.3922 	 1.050 	 95.558
0.2878213 	 3.5926309 	 347.3259 	 1.051 	 95.530
0.2934568 	 3.6975350 	 357.8225 	 1.052 	 95.528
0.2989834 	 3.8044612 	 369.7476 	 1.053 	 95.506
0.3044007 	 3.9136083 	 380.6022 	 1.054 	 95.521
0.3097087 	 4.0236182 	 390.1125 	 1.055 	 95.523
0.3149127 	 4.1344010 	 398.3826 	 1.056 	 95.458
0.3200147 	 4.2470311 	 408.1636 	 1.057 	 95.456
0.3250219 	 4.3618237 	 421.1161 	 1.058 	 95.440
0.3299313 	 4.4774981 	 431.6171 	 1.059 	 95.437
0.3347526 	 4.5950337 	 442.1985 	 1.059 	 95.450
0.3394833 	 4.7142095 	 451.2105 	 1.060 	 95.419
0.3441275 	 4.8337005 	 462.1112 	 1.062 	 95.390
0.3486911 	 4.9561845 	 475.0327 	 1.062 	 95.411
0.3531715 	 5.0798302 	 479.4839 	 1.064 	 95.396
0.3575721 	 5.2035726 	 488.3628 	 1.065 	 95.367
0.3619000 	 5.3296848 	 495.6617 	 1.065 	 95.374
0.3661492 	 5.4572398 	 509.0076 	 1.066 	 95.366
0.3703295 	 5.5870456 	 518.8619 	 1.067 	 95.332
0.3744354 	 5.7168410 	 527.5024 	 1.067 	 95.332
0.3784735 	 5.8484780 	 538.2144 	 1.067 	 95.331
0.3824422 	 5.9820837 	 549.4575 	 1.069 	 95.320
0.3863440 	 6.1152943 	 562.7579 	 1.070 	 95.295
0.3901834 	 6.2522748 	 568.5714 	 1.070 	 95.312
0.3939607 	 6.3885790 	 574.4461 	 1.071 	 95.282
0.3976807 	 6.5276205 	 583.9614 	 1.072 	 95.283
0.4013381 	 6.6705950 	 598.1567 	 1.072 	 95.293
0.4049397 	 6.8113382 	 608.2282 	 1.072 	 95.283
0.4084867 	 6.9540058 	 620.6660 	 1.073 	 95.241
0.4119781 	 7.0976927 	 632.0557 	 1.075 	 95.238
0.4154176 	 7.2438569 	 644.2834 	 1.075 	 95.244
0.4188035 	 7.3922257 	 657.2184 	 1.076 	 95.254
0.4221403 	 7.5410388 	 664.2019 	 1.076 	 95.236
0.4254267 	 7.6924416 	 681.1387 	 1.077 	 95.231
0.4286644 	 7.8418424 	 689.8994 	 1.077 	 95.207
0.4318539 	 7.9947264 	 696.6651 	 1.078 	 95.197
0.4349982 	 8.1481878 	 705.5707 	 1.077 	 95.185
0.4380953 	 8.3020794 	 714.7222 	 1.078 	 95.155
0.4411485 	 8.4607603 	 720.1767 	 1.078 	 95.189
0.4441600 	 8.6221588 	 727.1285 	 1.080 	 95.206
0.4471284 	 8.7791781 	 736.4033 	 1.080 	 95.171
0.4500569 	 8.9387810 	 745.0397 	 1.080 	 95.133
0.4529462 	 9.1014171 	 752.8012 	 1.080 	 95.139
0.4557923 	 9.2682434 	 762.0601 	 1.081 	 95.197
0.4586020 	 9.4311164 	 777.4852 	 1.082 	 95.136
0.4613739 	 9.5974379 	 790.4724 	 1.082 	 95.118
0.4641083 	 9.7649749 	 800.4799 	 1.082 	 95.116
0.4668063 	 9.9353514 	 816.5550 	 1.082 	 95.144
0.4694702 	 10.1053352 	 832.5155 	 1.083 	 95.113
0.4720954 	 10.2759152 	 850.4570 	 1.083 	 95.102
0.4746878 	 10.4508185 	 850.2126 	 1.083 	 95.118
0.4772465 	 10.6250960 	 865.3865 	 1.083 	 95.095
0.4797719 	 10.7984247 	 881.8621 	 1.083 	 95.091
0.4822671 	 10.9788611 	 893.3783 	 1.084 	 95.089
0.4847317 	 11.1564319 	 902.0731 	 1.084 	 95.101
0.4871654 	 11.3365268 	 919.0262 	 1.085 	 95.077
0.4895699 	 11.5130501 	 927.9200 	 1.084 	 95.052
0.4919443 	 11.6971008 	 939.2001 	 1.084 	 95.079
0.4942890 	 11.8820030 	 948.5775 	 1.085 	 95.056
0.4966050 	 12.0692713 	 957.3753 	 1.085 	 95.072
0.4988934 	 12.2556962 	 969.3326 	 1.086 	 95.059
0.5011545 	 12.4455362 	 984.6267 	 1.086 	 95.051
0.5033850 	 12.6339913 	 1002.6418 	 1.086 	 95.041
0.5055914 	 12.8235659 	 1016.0389 	 1.087 	 95.048
0.5077716 	 13.0164282 	 1026.7243 	 1.087 	 95.071
0.5099276 	 13.2091087 	 1039.1424 	 1.087 	 95.046
0.5120575 	 13.4024242 	 1046.5944 	 1.087 	 95.028
0.5141634 	 13.6015552 	 1063.4125 	 1.087 	 95.020
0.5162450 	 13.7939368 	 1079.4364 	 1.087 	 94.994
0.5183019 	 13.9924263 	 1085.6813 	 1.087 	 94.967
0.5203355 	 14.1980538 	 1085.4923 	 1.086 	 95.011
0.5223471 	 14.3946058 	 1098.6181 	 1.086 	 94.983
0.5243349 	 14.5976779 	 1103.2917 	 1.085 	 94.986
0.5263016 	 14.8083653 	 1113.4692 	 1.086 	 95.016
0.5282462 	 15.0118951 	 1119.5046 	 1.085 	 94.989
0.5301689 	 15.2228387 	 1128.8094 	 1.086 	 94.995
0.5320701 	 15.4290117 	 1140.2491 	 1.087 	 94.962
0.5339495 	 15.6424191 	 1152.3096 	 1.087 	 94.982
0.5358115 	 15.8547766 	 1165.9911 	 1.087 	 94.994
0.5376518 	 16.0662081 	 1179.9446 	 1.086 	 94.973
0.5394721 	 16.2780488 	 1193.1046 	 1.086 	 94.950
0.5412746 	 16.4954878 	 1213.3151 	 1.085 	 94.930
0.5430556 	 16.7161426 	 1245.9010 	 1.086 	 94.958
0.5448200 	 16.9324909 	 1268.2338 	 1.086 	 94.963
