N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001350 	 1.0005144 	 1.1026 	 1.009 	 10.125
0.0132550 	 1.1626694 	 12.1830 	 0.951 	 46.799
0.0260606 	 1.1527519 	 22.9340 	 1.004 	 78.883
0.0384862 	 1.1917563 	 33.5826 	 1.013 	 88.256
0.0504995 	 1.2394335 	 44.3960 	 1.017 	 91.991
0.0621498 	 1.2920365 	 55.0996 	 1.017 	 93.806
0.0734503 	 1.3480786 	 65.5458 	 1.018 	 94.755
0.0844103 	 1.4074550 	 75.7015 	 1.020 	 95.228
0.0950488 	 1.4693751 	 85.1429 	 1.021 	 95.509
0.1053803 	 1.5335549 	 95.4529 	 1.022 	 95.647
0.1154284 	 1.6000191 	 105.7585 	 1.024 	 95.762
0.1251988 	 1.6682275 	 116.3814 	 1.025 	 95.776
0.1346938 	 1.7384243 	 126.8734 	 1.026 	 95.786
0.1439334 	 1.8099018 	 138.2242 	 1.027 	 95.870
0.1529182 	 1.8840414 	 148.4039 	 1.028 	 95.888
0.1616698 	 1.9597134 	 159.4575 	 1.030 	 95.824
0.1701979 	 2.0366780 	 169.4606 	 1.031 	 95.821
0.1785036 	 2.1152576 	 181.2065 	 1.032 	 95.763
0.1866085 	 2.1961865 	 191.8468 	 1.033 	 95.772
0.1945051 	 2.2777159 	 202.5437 	 1.035 	 95.735
0.2022191 	 2.3616759 	 212.7019 	 1.036 	 95.730
0.2097443 	 2.4465036 	 223.2955 	 1.037 	 95.692
0.2170917 	 2.5341848 	 234.9351 	 1.039 	 95.730
0.2242665 	 2.6218934 	 246.6131 	 1.040 	 95.685
0.2312770 	 2.7120331 	 257.2633 	 1.041 	 95.674
0.2381279 	 2.8035059 	 269.2382 	 1.042 	 95.653
0.2448234 	 2.8966505 	 278.9904 	 1.043 	 95.648
0.2513718 	 2.9914927 	 291.1979 	 1.044 	 95.614
0.2577787 	 3.0875204 	 301.7524 	 1.045 	 95.588
0.2640417 	 3.1860150 	 313.0139 	 1.046 	 95.617
0.2701722 	 3.2852012 	 323.1981 	 1.048 	 95.581
0.2761766 	 3.3859091 	 335.6187 	 1.049 	 95.566
0.2820540 	 3.4874497 	 345.7117 	 1.050 	 95.539
0.2878083 	 3.5922525 	 356.5563 	 1.051 	 95.524
0.2934454 	 3.6970888 	 366.6519 	 1.052 	 95.521
0.2989670 	 3.8038407 	 376.8024 	 1.052 	 95.504
0.3043749 	 3.9133000 	 388.0906 	 1.054 	 95.518
0.3096843 	 4.0220021 	 398.1953 	 1.055 	 95.490
0.3148869 	 4.1344495 	 409.2541 	 1.056 	 95.475
0.3199929 	 4.2470944 	 419.5289 	 1.057 	 95.470
0.3250013 	 4.3612990 	 430.4193 	 1.058 	 95.454
0.3299129 	 4.4762883 	 440.0249 	 1.059 	 95.436
0.3347331 	 4.5955957 	 452.6538 	 1.060 	 95.466
