N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001351 	 1.0005138 	 1.1027 	 1.008 	 10.125
0.0132484 	 1.1625947 	 12.1895 	 0.951 	 46.779
0.0260688 	 1.1527534 	 22.8560 	 1.004 	 78.905
0.0384908 	 1.1918060 	 33.3794 	 1.013 	 88.257
0.0505102 	 1.2395753 	 43.6266 	 1.015 	 92.023
0.0621496 	 1.2920650 	 53.8239 	 1.018 	 93.794
0.0734561 	 1.3481888 	 64.4629 	 1.019 	 94.786
0.0844261 	 1.4077113 	 74.9088 	 1.020 	 95.258
0.0950699 	 1.4694794 	 84.3775 	 1.021 	 95.511
0.1054073 	 1.5336608 	 94.4846 	 1.022 	 95.649
0.1154443 	 1.6001398 	 104.5253 	 1.024 	 95.742
0.1252034 	 1.6682221 	 114.9378 	 1.025 	 95.766
0.1347007 	 1.7386569 	 125.1042 	 1.026 	 95.808
0.1439406 	 1.8101049 	 135.1649 	 1.027 	 95.882
0.1529323 	 1.8840513 	 145.8600 	 1.028 	 95.872
0.1616877 	 1.9594947 	 155.8644 	 1.030 	 95.824
0.1702147 	 2.0366805 	 167.3607 	 1.031 	 95.789
0.1785280 	 2.1155967 	 177.1944 	 1.032 	 95.780
0.1866296 	 2.1960991 	 187.6599 	 1.033 	 95.768
0.1945333 	 2.2781852 	 198.3273 	 1.035 	 95.774
0.2022427 	 2.3618315 	 210.0685 	 1.036 	 95.717
0.2097727 	 2.4470346 	 220.8286 	 1.038 	 95.705
0.2171200 	 2.5339285 	 231.5150 	 1.038 	 95.686
0.2243033 	 2.6226235 	 241.3381 	 1.040 	 95.679
0.2313143 	 2.7127910 	 252.2199 	 1.040 	 95.679
0.2381616 	 2.8043801 	 262.1990 	 1.042 	 95.649
0.2448603 	 2.8972265 	 273.7261 	 1.043 	 95.629
0.2514052 	 2.9912937 	 284.8516 	 1.044 	 95.608
0.2578092 	 3.0886169 	 294.2601 	 1.045 	 95.634
0.2640687 	 3.1862255 	 303.8229 	 1.046 	 95.580
0.2702007 	 3.2854978 	 314.1826 	 1.048 	 95.593
0.2762059 	 3.3864073 	 326.0508 	 1.049 	 95.582
0.2820844 	 3.4891585 	 335.3280 	 1.050 	 95.581
0.2878401 	 3.5926845 	 345.7809 	 1.051 	 95.534
0.2934755 	 3.6983100 	 357.0741 	 1.051 	 95.535
0.2990040 	 3.8049997 	 369.2230 	 1.052 	 95.510
0.3044131 	 3.9144130 	 377.4366 	 1.054 	 95.523
0.3097200 	 4.0241328 	 386.8977 	 1.055 	 95.491
0.3149222 	 4.1345748 	 393.6934 	 1.056 	 95.505
0.3200250 	 4.2462667 	 404.4882 	 1.057 	 95.434
0.3250335 	 4.3627196 	 412.7224 	 1.058 	 95.489
0.3299458 	 4.4785823 	 420.2585 	 1.059 	 95.469
0.3347669 	 4.5952150 	 431.0646 	 1.060 	 95.410
0.3394994 	 4.7143539 	 441.8653 	 1.060 	 95.424
0.3441438 	 4.8351464 	 454.1388 	 1.062 	 95.405
0.3487039 	 4.9552128 	 463.8473 	 1.062 	 95.384
0.3531844 	 5.0790911 	 470.5334 	 1.064 	 95.374
0.3575886 	 5.2045186 	 480.6395 	 1.064 	 95.375
0.3619129 	 5.3300485 	 493.6719 	 1.065 	 95.377
0.3661666 	 5.4579759 	 505.9981 	 1.066 	 95.363
0.3703452 	 5.5865605 	 516.1014 	 1.067 	 95.365
0.3744526 	 5.7171782 	 528.4536 	 1.067 	 95.328
0.3784899 	 5.8496492 	 536.1005 	 1.068 	 95.327
0.3824575 	 5.9822131 	 544.9012 	 1.069 	 95.344
0.3863626 	 6.1170263 	 554.6337 	 1.070 	 95.299
0.3902061 	 6.2541761 	 566.2478 	 1.070 	 95.297
0.3939857 	 6.3889253 	 576.9996 	 1.071 	 95.268
0.3977027 	 6.5297401 	 592.5274 	 1.072 	 95.276
0.4013609 	 6.6693744 	 606.8795 	 1.073 	 95.248
0.4049651 	 6.8120524 	 619.5598 	 1.073 	 95.265
0.4085099 	 6.9558368 	 632.0997 	 1.074 	 95.286
0.4120038 	 7.1017730 	 645.8014 	 1.075 	 95.275
0.4154427 	 7.2461479 	 663.1545 	 1.076 	 95.249
0.4188289 	 7.3937741 	 669.6921 	 1.076 	 95.230
0.4221634 	 7.5401176 	 684.8509 	 1.077 	 95.208
0.4254484 	 7.6916173 	 691.9175 	 1.076 	 95.238
0.4286841 	 7.8423931 	 697.5624 	 1.078 	 95.202
0.4318738 	 7.9974895 	 714.5204 	 1.079 	 95.229
0.4350202 	 8.1510468 	 725.0660 	 1.079 	 95.204
0.4381174 	 8.3058614 	 739.2279 	 1.079 	 95.202
0.4411740 	 8.4641888 	 746.5543 	 1.079 	 95.167
0.4441829 	 8.6191445 	 753.6316 	 1.080 	 95.176
0.4471485 	 8.7804730 	 760.1067 	 1.080 	 95.173
0.4500737 	 8.9407796 	 765.6016 	 1.081 	 95.178
0.4529599 	 9.1047099 	 772.1132 	 1.081 	 95.166
0.4558071 	 9.2682740 	 785.0915 	 1.082 	 95.173
0.4586163 	 9.4301360 	 795.2905 	 1.082 	 95.121
0.4613851 	 9.5998472 	 802.2054 	 1.082 	 95.136
0.4641183 	 9.7652629 	 811.1121 	 1.083 	 95.121
0.4668178 	 9.9341565 	 820.5246 	 1.083 	 95.104
0.4694799 	 10.1041114 	 826.5871 	 1.084 	 95.107
0.4721098 	 10.2772292 	 832.9701 	 1.084 	 95.122
0.4747039 	 10.4484339 	 848.9159 	 1.084 	 95.114
0.4772646 	 10.6261246 	 860.1500 	 1.084 	 95.099
0.4797919 	 10.8000602 	 868.6789 	 1.085 	 95.109
0.4822870 	 10.9777562 	 881.4243 	 1.085 	 95.077
0.4847512 	 11.1588779 	 894.7202 	 1.086 	 95.127
