N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001355 	 1.0005150 	 1.1027 	 1.000 	 10.126
0.0132526 	 1.1627126 	 12.1835 	 0.950 	 46.765
0.0260802 	 1.1528263 	 22.8621 	 1.004 	 78.954
0.0385025 	 1.1918310 	 33.4029 	 1.013 	 88.279
0.0505215 	 1.2395768 	 43.9612 	 1.016 	 92.036
0.0621697 	 1.2920652 	 54.5780 	 1.018 	 93.779
0.0734771 	 1.3482253 	 65.3097 	 1.019 	 94.744
0.0844401 	 1.4076505 	 75.6114 	 1.020 	 95.241
0.0950828 	 1.4695572 	 85.7390 	 1.020 	 95.508
0.1054215 	 1.5340330 	 95.2477 	 1.022 	 95.682
0.1154695 	 1.6002423 	 105.8911 	 1.024 	 95.760
0.1252374 	 1.6686613 	 115.5860 	 1.025 	 95.809
0.1347344 	 1.7388396 	 125.1854 	 1.026 	 95.827
0.1439683 	 1.8104627 	 134.9857 	 1.027 	 95.896
0.1529613 	 1.8842420 	 146.1264 	 1.028 	 95.847
0.1617147 	 1.9598412 	 155.8123 	 1.030 	 95.833
0.1702453 	 2.0371288 	 166.8232 	 1.031 	 95.825
0.1785679 	 2.1160459 	 176.9634 	 1.033 	 95.787
0.1866664 	 2.1966397 	 188.5357 	 1.033 	 95.779
0.1945760 	 2.2785020 	 198.6075 	 1.035 	 95.740
0.2022862 	 2.3622659 	 211.4668 	 1.036 	 95.737
0.2098148 	 2.4477838 	 223.0123 	 1.038 	 95.722
0.2171560 	 2.5343347 	 234.2777 	 1.038 	 95.685
0.2243290 	 2.6229950 	 245.9296 	 1.040 	 95.684
0.2313317 	 2.7129922 	 255.6099 	 1.041 	 95.663
0.2381858 	 2.8049413 	 266.5582 	 1.042 	 95.652
0.2448828 	 2.8974214 	 275.5906 	 1.043 	 95.646
0.2514247 	 2.9925979 	 285.9047 	 1.044 	 95.626
0.2578269 	 3.0884297 	 295.4703 	 1.045 	 95.597
0.2640887 	 3.1871018 	 306.2205 	 1.046 	 95.615
0.2702196 	 3.2858270 	 317.3400 	 1.048 	 95.583
0.2762174 	 3.3865119 	 325.8065 	 1.049 	 95.544
0.2820916 	 3.4891394 	 334.5587 	 1.050 	 95.573
0.2878447 	 3.5936720 	 345.0606 	 1.051 	 95.566
0.2934822 	 3.6982658 	 353.6976 	 1.052 	 95.528
0.2990046 	 3.8043125 	 364.3429 	 1.052 	 95.503
0.3044200 	 3.9133518 	 375.9396 	 1.054 	 95.482
0.3097239 	 4.0236095 	 385.9534 	 1.055 	 95.485
0.3149315 	 4.1351475 	 396.8410 	 1.056 	 95.492
0.3200360 	 4.2479231 	 403.0816 	 1.057 	 95.464
0.3250424 	 4.3615241 	 416.0210 	 1.058 	 95.425
0.3299546 	 4.4778786 	 424.5374 	 1.058 	 95.448
0.3347715 	 4.5947178 	 434.8905 	 1.059 	 95.429
0.3395035 	 4.7136881 	 444.1260 	 1.060 	 95.410
0.3441502 	 4.8341611 	 455.5634 	 1.062 	 95.423
0.3487143 	 4.9559960 	 465.4219 	 1.063 	 95.427
0.3531974 	 5.0785386 	 477.4843 	 1.063 	 95.394
0.3576009 	 5.2039156 	 489.0979 	 1.064 	 95.368
0.3619270 	 5.3302649 	 495.8982 	 1.065 	 95.360
