N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001336 	 1.0005097 	 1.1026 	 1.016 	 10.124
0.0132501 	 1.1626633 	 12.2607 	 0.950 	 46.755
0.0260705 	 1.1526990 	 22.7707 	 1.004 	 78.936
0.0384905 	 1.1917812 	 33.4123 	 1.014 	 88.264
0.0505094 	 1.2395082 	 44.0116 	 1.016 	 92.027
0.0621550 	 1.2920502 	 54.5218 	 1.018 	 93.788
0.0734533 	 1.3481649 	 64.6895 	 1.019 	 94.776
0.0844152 	 1.4074462 	 75.4641 	 1.020 	 95.236
0.0950571 	 1.4695362 	 85.5761 	 1.021 	 95.504
0.1053967 	 1.5337093 	 96.6332 	 1.022 	 95.686
0.1154409 	 1.6000183 	 107.0012 	 1.023 	 95.749
0.1252037 	 1.6682905 	 117.4590 	 1.025 	 95.792
0.1347014 	 1.7385666 	 127.2812 	 1.026 	 95.823
0.1439441 	 1.8100122 	 137.8137 	 1.026 	 95.848
0.1529373 	 1.8839549 	 148.2646 	 1.028 	 95.815
0.1616999 	 1.9596792 	 159.7332 	 1.030 	 95.797
0.1702261 	 2.0369210 	 169.7004 	 1.031 	 95.796
0.1785365 	 2.1158161 	 179.6108 	 1.033 	 95.806
0.1866435 	 2.1965541 	 190.1979 	 1.034 	 95.773
0.1945478 	 2.2782451 	 201.9102 	 1.035 	 95.738
0.2022616 	 2.3620327 	 213.2033 	 1.036 	 95.743
0.2097852 	 2.4475336 	 222.2281 	 1.038 	 95.726
0.2171329 	 2.5346416 	 232.6208 	 1.039 	 95.720
0.2243021 	 2.6225242 	 244.4581 	 1.040 	 95.673
0.2313122 	 2.7124922 	 256.1262 	 1.041 	 95.655
0.2381607 	 2.8042218 	 262.7988 	 1.042 	 95.653
0.2448535 	 2.8976092 	 274.0214 	 1.043 	 95.646
0.2514008 	 2.9921865 	 284.3497 	 1.044 	 95.631
0.2578036 	 3.0888032 	 294.4509 	 1.045 	 95.637
0.2640701 	 3.1866699 	 305.5233 	 1.047 	 95.615
0.2702019 	 3.2856803 	 316.8624 	 1.048 	 95.614
0.2761981 	 3.3862820 	 327.6673 	 1.049 	 95.584
0.2820708 	 3.4890177 	 337.1959 	 1.050 	 95.541
0.2878252 	 3.5927363 	 346.3611 	 1.051 	 95.550
0.2934630 	 3.6979820 	 354.8851 	 1.052 	 95.543
0.2989836 	 3.8035679 	 365.8646 	 1.053 	 95.474
0.3043980 	 3.9130329 	 374.6658 	 1.054 	 95.519
0.3097028 	 4.0227677 	 385.8473 	 1.055 	 95.478
0.3149079 	 4.1353778 	 397.4847 	 1.056 	 95.500
0.3200131 	 4.2472868 	 409.0881 	 1.056 	 95.471
0.3250184 	 4.3617741 	 420.9387 	 1.057 	 95.470
0.3299280 	 4.4774749 	 433.5961 	 1.059 	 95.451
0.3347534 	 4.5946547 	 445.4252 	 1.060 	 95.420
0.3394846 	 4.7147567 	 451.5553 	 1.060 	 95.416
0.3441339 	 4.8350826 	 462.5680 	 1.061 	 95.428
0.3486959 	 4.9559399 	 473.2976 	 1.062 	 95.391
0.3531815 	 5.0791737 	 487.3486 	 1.064 	 95.388
0.3575836 	 5.2038178 	 496.1682 	 1.064 	 95.375
0.3619094 	 5.3299250 	 503.8256 	 1.065 	 95.378
0.3661572 	 5.4572600 	 514.6381 	 1.066 	 95.357
0.3703338 	 5.5877486 	 524.4116 	 1.067 	 95.348
0.3744411 	 5.7169901 	 536.1502 	 1.068 	 95.331
0.3784802 	 5.8487160 	 549.8593 	 1.068 	 95.333
0.3824472 	 5.9811719 	 563.0330 	 1.069 	 95.304
0.3863509 	 6.1168419 	 576.6206 	 1.070 	 95.323
0.3901924 	 6.2530190 	 593.5549 	 1.071 	 95.282
0.3939727 	 6.3893823 	 603.8163 	 1.072 	 95.304
0.3976892 	 6.5303088 	 618.3063 	 1.072 	 95.324
0.4013464 	 6.6690941 	 631.3883 	 1.073 	 95.272
0.4049498 	 6.8121110 	 637.1072 	 1.074 	 95.285
0.4084944 	 6.9548973 	 648.8747 	 1.074 	 95.276
0.4119843 	 7.0988579 	 655.4782 	 1.074 	 95.243
0.4154227 	 7.2440377 	 662.8943 	 1.075 	 95.221
0.4188097 	 7.3914843 	 671.0958 	 1.075 	 95.234
0.4221462 	 7.5409979 	 681.2460 	 1.076 	 95.203
0.4254344 	 7.6905005 	 689.9753 	 1.077 	 95.200
0.4286718 	 7.8444512 	 701.8876 	 1.078 	 95.220
0.4318621 	 7.9955140 	 713.5121 	 1.077 	 95.200
0.4350065 	 8.1503888 	 724.0420 	 1.079 	 95.209
0.4381053 	 8.3044470 	 741.9657 	 1.079 	 95.174
0.4411578 	 8.4624982 	 758.4539 	 1.079 	 95.186
0.4441692 	 8.6214258 	 774.0218 	 1.080 	 95.182
0.4471364 	 8.7780018 	 783.1320 	 1.080 	 95.152
0.4500646 	 8.9408321 	 794.3082 	 1.080 	 95.135
0.4529523 	 9.1030159 	 806.3589 	 1.081 	 95.176
0.4557993 	 9.2670921 	 820.8329 	 1.081 	 95.129
0.4586094 	 9.4317131 	 837.7637 	 1.082 	 95.145
0.4613821 	 9.5986708 	 844.1818 	 1.082 	 95.130
0.4641152 	 9.7654038 	 853.2138 	 1.082 	 95.136
0.4668128 	 9.9339131 	 864.6201 	 1.082 	 95.147
0.4694745 	 10.1052635 	 874.2263 	 1.083 	 95.126
0.4721033 	 10.2760065 	 885.0732 	 1.082 	 95.103
0.4746958 	 10.4519567 	 900.5246 	 1.083 	 95.092
0.4772576 	 10.6245139 	 916.6811 	 1.084 	 95.082
0.4797860 	 10.8002446 	 930.5490 	 1.084 	 95.097
0.4822815 	 10.9772722 	 941.7919 	 1.084 	 95.083
0.4847455 	 11.1602564 	 951.2395 	 1.086 	 95.098
0.4871766 	 11.3351171 	 961.3099 	 1.085 	 95.081
0.4895792 	 11.5163742 	 979.0519 	 1.085 	 95.067
0.4919514 	 11.7008866 	 995.2117 	 1.085 	 95.081
0.4942949 	 11.8835326 	 1013.7599 	 1.086 	 95.075
0.4966114 	 12.0688743 	 1023.6771 	 1.087 	 95.050
0.4988990 	 12.2575817 	 1034.2606 	 1.087 	 95.072
0.5011584 	 12.4460744 	 1045.3260 	 1.087 	 95.063
0.5033909 	 12.6310696 	 1054.6667 	 1.086 	 95.034
0.5055975 	 12.8267042 	 1061.3561 	 1.087 	 95.056
0.5077792 	 13.0160091 	 1069.9071 	 1.087 	 95.043
0.5099355 	 13.2062483 	 1077.2097 	 1.086 	 95.004
0.5120658 	 13.4017845 	 1089.4953 	 1.087 	 95.013
0.5141709 	 13.5979787 	 1103.1876 	 1.086 	 95.004
0.5162511 	 13.7976315 	 1116.2807 	 1.085 	 95.018
0.5183083 	 13.9934776 	 1136.3047 	 1.087 	 95.006
0.5203426 	 14.1982016 	 1151.7522 	 1.087 	 94.992
0.5223533 	 14.3983004 	 1166.8927 	 1.087 	 94.977
0.5243411 	 14.6012737 	 1167.7504 	 1.088 	 94.998
0.5263071 	 14.8114735 	 1175.2007 	 1.087 	 95.005
0.5282509 	 15.0125974 	 1186.2803 	 1.087 	 94.969
0.5301732 	 15.2217756 	 1200.4864 	 1.087 	 94.980
0.5320749 	 15.4317933 	 1206.0545 	 1.087 	 94.979
0.5339548 	 15.6405874 	 1225.0710 	 1.087 	 94.960
0.5358148 	 15.8587458 	 1236.4605 	 1.087 	 94.944
