N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001332 	 1.0005060 	 1.1026 	 1.012 	 10.123
0.0132488 	 1.1627649 	 12.2317 	 0.951 	 46.744
0.0260720 	 1.1527984 	 22.8406 	 1.004 	 78.875
0.0384910 	 1.1918252 	 33.4092 	 1.013 	 88.241
0.0505019 	 1.2395256 	 43.7728 	 1.016 	 91.984
0.0621560 	 1.2921564 	 54.6050 	 1.017 	 93.785
0.0734569 	 1.3482282 	 65.3970 	 1.019 	 94.780
0.0844118 	 1.4076051 	 75.8592 	 1.019 	 95.256
0.0950510 	 1.4694014 	 86.7366 	 1.021 	 95.505
0.1053872 	 1.5336684 	 96.8516 	 1.022 	 95.661
0.1154340 	 1.6001000 	 107.1148 	 1.024 	 95.754
0.1251961 	 1.6682714 	 117.7230 	 1.024 	 95.794
0.1346934 	 1.7385551 	 128.6330 	 1.026 	 95.841
0.1439309 	 1.8099303 	 140.0234 	 1.027 	 95.891
0.1529207 	 1.8839878 	 150.3567 	 1.028 	 95.863
0.1616739 	 1.9592493 	 161.4545 	 1.030 	 95.814
0.1701985 	 2.0363559 	 172.2851 	 1.031 	 95.794
0.1785122 	 2.1158170 	 183.4013 	 1.033 	 95.844
0.1866163 	 2.1956990 	 194.0220 	 1.033 	 95.746
0.1945265 	 2.2781125 	 203.6128 	 1.035 	 95.754
0.2022408 	 2.3617303 	 214.9167 	 1.036 	 95.713
0.2097640 	 2.4471162 	 224.0325 	 1.037 	 95.710
0.2171058 	 2.5338053 	 232.7172 	 1.038 	 95.677
0.2242821 	 2.6221601 	 242.0820 	 1.040 	 95.701
0.2312959 	 2.7123208 	 250.2012 	 1.041 	 95.679
0.2381429 	 2.8039806 	 261.1964 	 1.042 	 95.641
0.2448441 	 2.8974611 	 273.7334 	 1.044 	 95.654
0.2513844 	 2.9914930 	 284.8522 	 1.044 	 95.648
0.2577846 	 3.0875180 	 295.0717 	 1.045 	 95.580
0.2640500 	 3.1860995 	 305.4613 	 1.046 	 95.601
0.2701794 	 3.2850042 	 315.4876 	 1.047 	 95.577
0.2761814 	 3.3863004 	 325.7996 	 1.049 	 95.580
0.2820569 	 3.4884018 	 336.5582 	 1.050 	 95.557
0.2878131 	 3.5926519 	 344.3037 	 1.051 	 95.545
0.2934516 	 3.6973677 	 353.6677 	 1.052 	 95.517
0.2989765 	 3.8037526 	 365.4733 	 1.053 	 95.511
0.3043856 	 3.9135054 	 375.5952 	 1.054 	 95.518
0.3096932 	 4.0224292 	 385.4836 	 1.054 	 95.515
0.3148956 	 4.1340616 	 398.4981 	 1.056 	 95.481
0.3199975 	 4.2474295 	 412.1011 	 1.057 	 95.484
0.3250043 	 4.3617190 	 425.7151 	 1.058 	 95.464
0.3299165 	 4.4771976 	 436.3457 	 1.058 	 95.461
0.3347370 	 4.5952157 	 445.3456 	 1.060 	 95.451
0.3394690 	 4.7137243 	 454.3107 	 1.061 	 95.434
0.3441185 	 4.8342809 	 463.9508 	 1.062 	 95.409
0.3486823 	 4.9548071 	 473.8465 	 1.063 	 95.373
0.3531610 	 5.0803053 	 485.6973 	 1.063 	 95.396
0.3575634 	 5.2032851 	 494.3992 	 1.065 	 95.377
0.3618925 	 5.3300393 	 503.8106 	 1.065 	 95.382
0.3661420 	 5.4578579 	 513.3674 	 1.066 	 95.377
0.3703176 	 5.5866103 	 525.4020 	 1.067 	 95.354
0.3744243 	 5.7168098 	 541.2263 	 1.067 	 95.340
0.3784594 	 5.8482974 	 550.4357 	 1.068 	 95.313
0.3824311 	 5.9813945 	 559.0518 	 1.069 	 95.311
0.3863372 	 6.1156192 	 567.3273 	 1.070 	 95.320
0.3901795 	 6.2520338 	 581.9902 	 1.070 	 95.286
0.3939562 	 6.3902013 	 592.8741 	 1.071 	 95.275
0.3976778 	 6.5284425 	 600.7376 	 1.072 	 95.265
0.4013386 	 6.6692649 	 609.6789 	 1.073 	 95.274
0.4049437 	 6.8110785 	 619.5448 	 1.073 	 95.280
0.4084904 	 6.9543279 	 628.4453 	 1.074 	 95.279
0.4119794 	 7.1008043 	 639.4887 	 1.074 	 95.263
0.4154166 	 7.2452637 	 646.1786 	 1.076 	 95.280
0.4188027 	 7.3899736 	 659.1302 	 1.076 	 95.226
0.4221405 	 7.5411407 	 673.0308 	 1.076 	 95.234
0.4254265 	 7.6897844 	 677.7438 	 1.077 	 95.217
0.4286638 	 7.8420564 	 683.4532 	 1.078 	 95.192
0.4318509 	 7.9933824 	 693.8460 	 1.078 	 95.188
0.4349932 	 8.1476554 	 702.3185 	 1.078 	 95.203
0.4380933 	 8.3038780 	 714.5125 	 1.079 	 95.166
0.4411482 	 8.4618299 	 715.4506 	 1.080 	 95.185
0.4441598 	 8.6197690 	 725.7391 	 1.080 	 95.180
0.4471294 	 8.7790311 	 735.9017 	 1.080 	 95.171
0.4500562 	 8.9426771 	 750.0613 	 1.080 	 95.151
0.4529420 	 9.1020443 	 762.8428 	 1.081 	 95.163
0.4557885 	 9.2664466 	 776.4319 	 1.082 	 95.168
0.4585985 	 9.4316792 	 784.3370 	 1.083 	 95.155
0.4613689 	 9.5977781 	 793.3354 	 1.083 	 95.147
0.4641044 	 9.7634901 	 800.8198 	 1.082 	 95.153
0.4668011 	 9.9349791 	 813.2018 	 1.083 	 95.110
0.4694630 	 10.1029721 	 822.1783 	 1.083 	 95.098
0.4720905 	 10.2785754 	 836.1642 	 1.084 	 95.129
0.4746837 	 10.4486817 	 842.2697 	 1.084 	 95.111
0.4772450 	 10.6238714 	 848.4263 	 1.084 	 95.116
0.4797717 	 10.8013530 	 858.4528 	 1.085 	 95.094
0.4822660 	 10.9763901 	 868.1024 	 1.085 	 95.061
0.4847303 	 11.1545923 	 887.3410 	 1.084 	 95.084
0.4871645 	 11.3328127 	 896.1519 	 1.085 	 95.067
0.4895697 	 11.5146487 	 904.3230 	 1.085 	 95.083
0.4919436 	 11.7018797 	 918.5914 	 1.084 	 95.100
0.4942890 	 11.8814602 	 934.6627 	 1.085 	 95.040
0.4966057 	 12.0689919 	 936.7710 	 1.086 	 95.072
0.4988930 	 12.2559766 	 953.4598 	 1.086 	 95.044
0.5011528 	 12.4389704 	 961.8588 	 1.085 	 95.032
0.5033858 	 12.6342311 	 984.5692 	 1.085 	 95.044
0.5055926 	 12.8235258 	 997.1859 	 1.085 	 95.049
0.5077727 	 13.0153613 	 1004.2528 	 1.086 	 95.042
0.5099277 	 13.2096425 	 1014.5935 	 1.086 	 95.038
0.5120590 	 13.4033074 	 1027.3444 	 1.087 	 95.021
0.5141653 	 13.5991485 	 1037.1451 	 1.087 	 95.016
0.5162455 	 13.7951726 	 1046.9987 	 1.087 	 95.018
0.5183032 	 13.9950451 	 1061.9292 	 1.087 	 94.981
0.5203376 	 14.1963675 	 1071.9815 	 1.087 	 94.999
0.5223481 	 14.4054390 	 1084.8534 	 1.088 	 95.037
0.5243365 	 14.6034078 	 1104.7467 	 1.088 	 94.996
0.5263027 	 14.8072237 	 1120.9525 	 1.089 	 94.986
0.5282451 	 15.0130110 	 1133.4695 	 1.088 	 94.985
0.5301670 	 15.2192876 	 1143.4053 	 1.088 	 94.980
0.5320692 	 15.4338553 	 1158.6246 	 1.089 	 94.976
0.5339512 	 15.6376288 	 1170.1258 	 1.089 	 94.957
0.5358113 	 15.8550484 	 1197.0463 	 1.088 	 94.984
0.5376521 	 16.0635635 	 1211.7001 	 1.088 	 94.950
0.5394731 	 16.2806859 	 1220.8052 	 1.088 	 94.948
0.5412735 	 16.4952977 	 1236.6737 	 1.088 	 94.932
0.5430556 	 16.7145004 	 1248.4347 	 1.088 	 94.945
0.5448172 	 16.9351248 	 1268.7385 	 1.088 	 94.934
0.5465623 	 17.1599624 	 1295.4596 	 1.087 	 94.949
0.5482888 	 17.3776259 	 1333.4076 	 1.087 	 94.928
0.5499968 	 17.6003410 	 1367.7499 	 1.087 	 94.897
0.5516879 	 17.8318426 	 1407.0768 	 1.086 	 94.914
0.5533593 	 18.0667849 	 1435.2385 	 1.087 	 94.926
0.5550145 	 18.2924126 	 1495.2088 	 1.087 	 94.918
