N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001348 	 1.0005166 	 1.1028 	 1.003 	 10.126
0.0132589 	 1.1625615 	 12.2400 	 0.951 	 46.788
0.0260823 	 1.1527716 	 22.8963 	 1.004 	 78.914
0.0385062 	 1.1918289 	 33.2731 	 1.013 	 88.252
0.0505172 	 1.2395806 	 43.7672 	 1.016 	 92.017
0.0621728 	 1.2921812 	 54.4354 	 1.018 	 93.799
0.0734720 	 1.3482160 	 65.4005 	 1.019 	 94.778
0.0844396 	 1.4076931 	 75.8797 	 1.020 	 95.233
0.0950880 	 1.4696631 	 86.0309 	 1.021 	 95.521
0.1054230 	 1.5337181 	 96.9790 	 1.022 	 95.651
0.1154675 	 1.6000983 	 107.7920 	 1.024 	 95.747
0.1252327 	 1.6687290 	 118.1316 	 1.024 	 95.795
0.1347354 	 1.7388610 	 127.9706 	 1.026 	 95.811
0.1439753 	 1.8101528 	 137.4241 	 1.027 	 95.853
0.1529641 	 1.8841818 	 148.1251 	 1.028 	 95.856
0.1617256 	 1.9600829 	 158.7749 	 1.030 	 95.844
0.1702534 	 2.0372093 	 168.6927 	 1.032 	 95.792
0.1785640 	 2.1160219 	 179.2375 	 1.033 	 95.785
0.1866655 	 2.1966344 	 190.1589 	 1.034 	 95.789
0.1945696 	 2.2786494 	 201.5591 	 1.035 	 95.763
0.2022753 	 2.3618947 	 211.9141 	 1.036 	 95.740
0.2097945 	 2.4475245 	 221.1364 	 1.037 	 95.724
0.2171467 	 2.5341927 	 231.7491 	 1.038 	 95.698
0.2243240 	 2.6225864 	 243.6379 	 1.040 	 95.666
0.2313304 	 2.7127937 	 254.5250 	 1.041 	 95.666
0.2381806 	 2.8045154 	 266.1282 	 1.042 	 95.662
0.2448744 	 2.8975968 	 274.4584 	 1.044 	 95.647
0.2514155 	 2.9923196 	 286.4419 	 1.044 	 95.649
0.2578230 	 3.0886492 	 296.3196 	 1.046 	 95.621
