N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001354 	 1.0005187 	 1.1026 	 1.014 	 10.126
0.0132529 	 1.1625690 	 12.2031 	 0.950 	 46.777
0.0260827 	 1.1528389 	 22.8685 	 1.004 	 78.902
0.0385018 	 1.1918265 	 33.4434 	 1.013 	 88.214
0.0505157 	 1.2395033 	 44.2047 	 1.017 	 92.006
0.0621718 	 1.2922131 	 54.4511 	 1.017 	 93.805
0.0734706 	 1.3482644 	 64.8331 	 1.019 	 94.769
0.0844458 	 1.4076867 	 75.2816 	 1.020 	 95.236
0.0950932 	 1.4697076 	 85.5600 	 1.021 	 95.524
0.1054263 	 1.5337945 	 96.2813 	 1.022 	 95.652
0.1154703 	 1.6002189 	 107.0344 	 1.023 	 95.758
0.1252293 	 1.6686847 	 117.4284 	 1.025 	 95.809
0.1347312 	 1.7387994 	 128.4593 	 1.026 	 95.803
0.1439672 	 1.8102148 	 140.2104 	 1.027 	 95.865
0.1529651 	 1.8844085 	 149.1325 	 1.028 	 95.844
0.1617282 	 1.9598914 	 159.2591 	 1.029 	 95.807
0.1702521 	 2.0369826 	 169.8215 	 1.031 	 95.825
0.1785691 	 2.1161150 	 180.4208 	 1.033 	 95.777
0.1866744 	 2.1965962 	 190.9849 	 1.034 	 95.765
0.1945774 	 2.2789848 	 203.3527 	 1.035 	 95.771
0.2022943 	 2.3624305 	 214.4315 	 1.036 	 95.722
0.2098214 	 2.4473711 	 224.4367 	 1.037 	 95.715
0.2171664 	 2.5344330 	 235.0452 	 1.039 	 95.724
0.2243389 	 2.6225659 	 247.0609 	 1.039 	 95.674
0.2313451 	 2.7128090 	 257.9726 	 1.041 	 95.651
0.2381893 	 2.8040360 	 267.8251 	 1.042 	 95.633
0.2448865 	 2.8973610 	 281.6482 	 1.043 	 95.634
0.2514283 	 2.9926864 	 290.2389 	 1.044 	 95.636
0.2578305 	 3.0890528 	 302.3749 	 1.046 	 95.613
0.2640940 	 3.1862610 	 314.0336 	 1.047 	 95.578
0.2702259 	 3.2852210 	 324.7603 	 1.047 	 95.594
0.2762285 	 3.3867925 	 334.6276 	 1.049 	 95.571
0.2821022 	 3.4887324 	 346.4012 	 1.050 	 95.547
0.2878597 	 3.5932119 	 359.2181 	 1.051 	 95.550
0.2934986 	 3.6979436 	 366.8471 	 1.052 	 95.528
0.2990171 	 3.8057582 	 374.5160 	 1.053 	 95.517
0.3044307 	 3.9138595 	 383.7753 	 1.054 	 95.512
0.3097379 	 4.0239862 	 394.7846 	 1.055 	 95.499
0.3149395 	 4.1356783 	 404.4244 	 1.056 	 95.504
0.3200429 	 4.2475776 	 413.4838 	 1.057 	 95.456
0.3250469 	 4.3617201 	 423.7970 	 1.057 	 95.441
0.3299592 	 4.4787383 	 434.2998 	 1.059 	 95.461
0.3347794 	 4.5952734 	 445.2269 	 1.060 	 95.416
0.3395120 	 4.7144133 	 456.1714 	 1.061 	 95.429
0.3441595 	 4.8356233 	 466.3732 	 1.062 	 95.408
0.3487229 	 4.9562095 	 471.8873 	 1.063 	 95.393
0.3532038 	 5.0802224 	 483.5023 	 1.063 	 95.393
0.3576039 	 5.2037099 	 493.6203 	 1.064 	 95.360
0.3619310 	 5.3302837 	 503.8250 	 1.065 	 95.369
0.3661816 	 5.4577739 	 513.1933 	 1.066 	 95.345
0.3703533 	 5.5880737 	 522.2051 	 1.066 	 95.350
0.3744601 	 5.7164024 	 530.9306 	 1.067 	 95.321
0.3784969 	 5.8494503 	 539.8198 	 1.068 	 95.336
0.3824677 	 5.9815517 	 551.3713 	 1.069 	 95.329
0.3863697 	 6.1159229 	 561.9413 	 1.069 	 95.284
0.3902116 	 6.2535471 	 576.1333 	 1.070 	 95.294
0.3939933 	 6.3903519 	 586.2898 	 1.071 	 95.276
0.3977133 	 6.5299426 	 597.0244 	 1.072 	 95.286
0.4013721 	 6.6714944 	 608.5208 	 1.072 	 95.301
0.4049753 	 6.8125663 	 615.5093 	 1.074 	 95.269
0.4085211 	 6.9556910 	 626.1387 	 1.074 	 95.257
0.4120122 	 7.0990327 	 638.4479 	 1.074 	 95.252
0.4154504 	 7.2457455 	 645.8969 	 1.075 	 95.215
0.4188384 	 7.3945031 	 658.2698 	 1.076 	 95.249
0.4221719 	 7.5424528 	 667.6233 	 1.076 	 95.241
0.4254565 	 7.6919913 	 682.5552 	 1.077 	 95.186
0.4286945 	 7.8430386 	 691.1911 	 1.078 	 95.185
0.4318855 	 7.9980051 	 701.6252 	 1.078 	 95.210
0.4350299 	 8.1502650 	 714.8341 	 1.079 	 95.201
0.4381287 	 8.3051008 	 729.7689 	 1.080 	 95.174
0.4411826 	 8.4619456 	 739.8911 	 1.079 	 95.179
0.4441945 	 8.6195758 	 751.6678 	 1.079 	 95.165
0.4471626 	 8.7811331 	 761.6460 	 1.080 	 95.165
0.4500924 	 8.9399263 	 767.0948 	 1.081 	 95.162
0.4529769 	 9.1044043 	 781.8972 	 1.081 	 95.163
0.4558243 	 9.2690322 	 787.5740 	 1.081 	 95.154
0.4586333 	 9.4334285 	 804.3165 	 1.081 	 95.146
0.4614037 	 9.5985518 	 816.6268 	 1.082 	 95.120
0.4641381 	 9.7665246 	 825.6524 	 1.081 	 95.119
0.4668328 	 9.9355509 	 840.3255 	 1.083 	 95.105
0.4694948 	 10.1049165 	 850.7933 	 1.083 	 95.117
0.4721214 	 10.2787260 	 865.0019 	 1.084 	 95.116
0.4747132 	 10.4527515 	 874.0177 	 1.084 	 95.086
0.4772725 	 10.6232192 	 890.1630 	 1.084 	 95.097
0.4797990 	 10.8024556 	 895.1720 	 1.084 	 95.111
0.4822947 	 10.9806528 	 904.0894 	 1.085 	 95.080
0.4847576 	 11.1594735 	 912.8338 	 1.085 	 95.098
0.4871907 	 11.3377482 	 926.3972 	 1.085 	 95.090
0.4895935 	 11.5187256 	 938.1705 	 1.085 	 95.082
0.4919668 	 11.7015803 	 952.8881 	 1.085 	 95.075
0.4943099 	 11.8849895 	 969.5276 	 1.085 	 95.050
0.4966273 	 12.0701821 	 985.8119 	 1.085 	 95.034
0.4989135 	 12.2567945 	 1001.6827 	 1.085 	 95.036
0.5011743 	 12.4434662 	 1013.4663 	 1.086 	 95.042
0.5034089 	 12.6356706 	 1024.2340 	 1.085 	 95.037
0.5056150 	 12.8257987 	 1031.4385 	 1.086 	 95.039
0.5077967 	 13.0158321 	 1036.7141 	 1.086 	 95.024
0.5099519 	 13.2101756 	 1048.4588 	 1.086 	 95.022
0.5120816 	 13.4066489 	 1060.4883 	 1.086 	 95.022
0.5141860 	 13.6042702 	 1063.5557 	 1.086 	 95.023
0.5162665 	 13.7992952 	 1069.6419 	 1.086 	 94.998
0.5183232 	 14.0031218 	 1082.1606 	 1.087 	 95.016
0.5203573 	 14.1994879 	 1094.5737 	 1.087 	 95.012
0.5223681 	 14.4000862 	 1104.1350 	 1.086 	 94.977
0.5243587 	 14.6065013 	 1114.4038 	 1.086 	 94.980
0.5263234 	 14.8130373 	 1129.9978 	 1.087 	 94.980
0.5282671 	 15.0208862 	 1140.3105 	 1.086 	 94.993
0.5301884 	 15.2244240 	 1153.7265 	 1.087 	 94.974
0.5320916 	 15.4338528 	 1161.2565 	 1.088 	 94.991
0.5339718 	 15.6444381 	 1171.6454 	 1.088 	 94.967
0.5358322 	 15.8526150 	 1190.9680 	 1.088 	 94.937
0.5376723 	 16.0718953 	 1208.4244 	 1.087 	 94.957
0.5394928 	 16.2859264 	 1217.9293 	 1.087 	 94.955
0.5412910 	 16.5074954 	 1231.4498 	 1.086 	 94.952
0.5430714 	 16.7197967 	 1235.6949 	 1.087 	 94.945
0.5448338 	 16.9421585 	 1253.0204 	 1.086 	 94.955
0.5465778 	 17.1573888 	 1284.3860 	 1.087 	 94.941
0.5483047 	 17.3873964 	 1313.0252 	 1.087 	 94.945
0.5500124 	 17.6077285 	 1335.4348 	 1.087 	 94.924
0.5517021 	 17.8268939 	 1363.2488 	 1.086 	 94.906
0.5533753 	 18.0603290 	 1404.4006 	 1.086 	 94.906
0.5550309 	 18.2875465 	 1467.5166 	 1.085 	 94.893
0.5566690 	 18.5126319 	 1523.8312 	 1.085 	 94.886
0.5582910 	 18.7457927 	 1606.2494 	 1.084 	 94.899
0.5598977 	 18.9804864 	 1704.5352 	 1.084 	 94.901
0.5614874 	 19.2113261 	 1864.3491 	 1.083 	 94.873
0.5630605 	 19.4501560 	 2054.5390 	 1.083 	 94.894
0.5646172 	 19.6980795 	 2299.4394 	 1.083 	 94.887
0.5661591 	 19.9474510 	 2594.4950 	 1.083 	 94.901
0.5676844 	 20.1924067 	 3000.6741 	 1.083 	 94.885
0.5691934 	 20.4447976 	 3499.2887 	 1.083 	 94.868
0.5706878 	 20.6936344 	 4265.8630 	 1.083 	 94.860
0.5721664 	 20.9527547 	 5327.3478 	 1.083 	 94.896
0.5736289 	 21.2070769 	 6514.0047 	 1.081 	 94.903
0.5750778 	 21.4716641 	 7950.7919 	 1.080 	 94.875
0.5765114 	 21.7424310 	 9921.0617 	 1.080 	 94.874
0.5779297 	 22.0094806 	 12600.9708 	 1.079 	 94.887
0.5793340 	 22.2877592 	 15905.7144 	 1.079 	 94.886
0.5807226 	 22.5732314 	 19890.2168 	 1.078 	 94.901
0.5820967 	 22.8467922 	 25598.1098 	 1.078 	 94.857
0.5834560 	 23.1272483 	 32996.6589 	 1.077 	 94.851
0.5848010 	 23.4113689 	 42792.9015 	 1.076 	 94.830
0.5861332 	 23.6840563 	 57841.1044 	 1.075 	 94.813
0.5874527 	 23.9782375 	 78417.5809 	 1.076 	 94.824
0.5887568 	 24.2642876 	 106783.9742 	 1.076 	 94.765
0.5900492 	 24.5633995 	 144062.6930 	 1.076 	 94.717
0.5913252 	 24.8739265 	 190399.6648 	 1.077 	 94.663
0.5925876 	 25.1940176 	 246895.6182 	 1.080 	 94.597
0.5938370 	 25.5360468 	 307702.4804 	 1.083 	 94.533
0.5950702 	 25.8980026 	 375496.8603 	 1.085 	 94.463
0.5962889 	 26.2832251 	 444710.6543 	 1.090 	 94.408
0.5974907 	 26.6913945 	 507210.1722 	 1.094 	 94.337
0.5986752 	 27.1236858 	 563801.1625 	 1.098 	 94.257
0.5998413 	 27.5782917 	 619938.5279 	 1.103 	 94.208
