N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001340 	 1.0005090 	 1.1027 	 1.019 	 10.124
0.0132464 	 1.1626889 	 12.1792 	 0.951 	 46.767
0.0260769 	 1.1528025 	 22.8386 	 1.004 	 78.911
0.0385009 	 1.1918261 	 33.2564 	 1.014 	 88.250
0.0505139 	 1.2395705 	 43.6929 	 1.016 	 92.020
0.0621620 	 1.2921356 	 54.0713 	 1.018 	 93.833
0.0734678 	 1.3482342 	 64.4258 	 1.019 	 94.757
0.0844351 	 1.4075966 	 75.0188 	 1.020 	 95.221
0.0950781 	 1.4695405 	 85.3949 	 1.021 	 95.493
0.1054069 	 1.5336919 	 95.1600 	 1.022 	 95.662
0.1154478 	 1.6000643 	 104.9089 	 1.023 	 95.767
0.1252063 	 1.6683671 	 115.6839 	 1.025 	 95.813
0.1347076 	 1.7386055 	 126.2316 	 1.026 	 95.806
0.1439498 	 1.8101885 	 137.0425 	 1.027 	 95.865
0.1529436 	 1.8840530 	 148.0089 	 1.028 	 95.836
0.1616932 	 1.9594857 	 159.0880 	 1.030 	 95.815
0.1702247 	 2.0367599 	 169.6961 	 1.031 	 95.799
0.1785374 	 2.1160058 	 180.0437 	 1.032 	 95.820
0.1866419 	 2.1961994 	 191.0488 	 1.034 	 95.765
0.1945462 	 2.2787810 	 200.6302 	 1.035 	 95.758
0.2022600 	 2.3619703 	 212.5986 	 1.036 	 95.719
0.2097929 	 2.4475761 	 223.1592 	 1.038 	 95.733
0.2171428 	 2.5340319 	 233.1424 	 1.039 	 95.682
0.2243122 	 2.6228542 	 241.6901 	 1.040 	 95.682
0.2313228 	 2.7128693 	 252.9941 	 1.041 	 95.688
0.2381721 	 2.8043651 	 262.1014 	 1.042 	 95.640
0.2448691 	 2.8974025 	 271.2848 	 1.043 	 95.621
0.2514137 	 2.9921939 	 278.9111 	 1.044 	 95.639
0.2578151 	 3.0888389 	 288.4126 	 1.046 	 95.611
0.2640803 	 3.1864639 	 298.9888 	 1.047 	 95.629
0.2702097 	 3.2856668 	 310.7294 	 1.048 	 95.585
0.2762081 	 3.3863817 	 320.5807 	 1.049 	 95.567
0.2820823 	 3.4883918 	 327.9480 	 1.050 	 95.541
0.2878342 	 3.5928605 	 342.7943 	 1.051 	 95.522
0.2934722 	 3.6981558 	 352.4879 	 1.052 	 95.516
0.2989956 	 3.8050405 	 362.2074 	 1.052 	 95.532
0.3044086 	 3.9130544 	 373.4471 	 1.054 	 95.519
0.3097157 	 4.0238439 	 384.2837 	 1.054 	 95.510
0.3149212 	 4.1348217 	 392.8524 	 1.056 	 95.471
0.3200240 	 4.2473420 	 403.7361 	 1.057 	 95.475
0.3250314 	 4.3626006 	 412.3540 	 1.058 	 95.452
0.3299443 	 4.4775749 	 425.7351 	 1.059 	 95.447
0.3347675 	 4.5966726 	 434.6613 	 1.059 	 95.501
0.3394962 	 4.7142976 	 447.4439 	 1.061 	 95.383
0.3441418 	 4.8349086 	 459.0205 	 1.061 	 95.428
0.3487037 	 4.9564076 	 469.2517 	 1.062 	 95.405
0.3531841 	 5.0799815 	 477.8007 	 1.063 	 95.381
0.3575859 	 5.2039691 	 486.6924 	 1.065 	 95.382
0.3619069 	 5.3303334 	 496.6466 	 1.065 	 95.366
0.3661540 	 5.4576473 	 507.2867 	 1.066 	 95.337
0.3703341 	 5.5861656 	 514.0094 	 1.067 	 95.345
0.3744421 	 5.7169244 	 522.9329 	 1.067 	 95.354
0.3784763 	 5.8492144 	 536.4692 	 1.069 	 95.329
0.3824478 	 5.9814619 	 542.9499 	 1.069 	 95.351
0.3863571 	 6.1171262 	 552.0873 	 1.069 	 95.302
0.3901968 	 6.2520921 	 562.7618 	 1.070 	 95.293
0.3939768 	 6.3908524 	 568.6296 	 1.070 	 95.288
0.3976945 	 6.5285309 	 575.7851 	 1.071 	 95.273
0.4013564 	 6.6693014 	 588.5770 	 1.072 	 95.275
0.4049592 	 6.8111612 	 599.0494 	 1.074 	 95.268
0.4085049 	 6.9533148 	 612.7348 	 1.074 	 95.245
0.4120000 	 7.0980754 	 627.3299 	 1.074 	 95.233
0.4154409 	 7.2452164 	 635.0531 	 1.075 	 95.240
0.4188280 	 7.3914524 	 645.5807 	 1.075 	 95.218
0.4221634 	 7.5424454 	 656.2777 	 1.076 	 95.238
0.4254483 	 7.6916824 	 663.9482 	 1.077 	 95.231
0.4286833 	 7.8448576 	 675.3592 	 1.077 	 95.246
0.4318731 	 7.9964648 	 685.7074 	 1.078 	 95.207
0.4350172 	 8.1507830 	 696.9369 	 1.078 	 95.206
0.4381168 	 8.3059015 	 704.4297 	 1.079 	 95.194
0.4411718 	 8.4632386 	 717.6881 	 1.079 	 95.200
0.4441791 	 8.6202600 	 729.0044 	 1.079 	 95.177
0.4471496 	 8.7786057 	 737.0057 	 1.081 	 95.163
0.4500776 	 8.9429774 	 743.9700 	 1.082 	 95.162
0.4529656 	 9.1023741 	 756.5312 	 1.082 	 95.144
0.4558127 	 9.2688759 	 766.2597 	 1.082 	 95.152
0.4586204 	 9.4318925 	 782.1306 	 1.082 	 95.140
0.4613908 	 9.6002782 	 795.1287 	 1.082 	 95.126
0.4641249 	 9.7690189 	 807.3427 	 1.083 	 95.155
0.4668217 	 9.9344002 	 826.4585 	 1.083 	 95.112
0.4694846 	 10.1078665 	 843.6972 	 1.084 	 95.143
0.4721105 	 10.2781836 	 864.1116 	 1.083 	 95.115
0.4747040 	 10.4517690 	 875.7164 	 1.084 	 95.105
0.4772635 	 10.6253478 	 890.7180 	 1.084 	 95.114
0.4797917 	 10.8007911 	 903.2264 	 1.085 	 95.080
0.4822854 	 10.9789389 	 918.7503 	 1.085 	 95.104
0.4847474 	 11.1570983 	 931.4413 	 1.085 	 95.091
0.4871812 	 11.3357276 	 943.0391 	 1.085 	 95.034
0.4895824 	 11.5153487 	 948.3783 	 1.085 	 95.069
0.4919553 	 11.6982790 	 950.9358 	 1.086 	 95.017
0.4942994 	 11.8818813 	 964.0005 	 1.086 	 95.054
0.4966151 	 12.0678062 	 979.0040 	 1.086 	 95.027
0.4989019 	 12.2551487 	 987.3505 	 1.087 	 95.029
0.5011631 	 12.4428182 	 1000.7899 	 1.087 	 95.018
0.5033969 	 12.6345248 	 1011.8175 	 1.086 	 95.043
0.5056028 	 12.8238614 	 1016.9377 	 1.086 	 95.040
0.5077826 	 13.0159032 	 1027.7267 	 1.086 	 95.026
0.5099359 	 13.2127487 	 1044.2909 	 1.087 	 95.042
0.5120647 	 13.4013445 	 1056.9898 	 1.087 	 95.019
