N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001341 	 1.0005103 	 1.1026 	 1.012 	 10.124
0.0132502 	 1.1626491 	 12.1586 	 0.951 	 46.769
0.0260761 	 1.1527544 	 23.0393 	 1.005 	 78.880
0.0384997 	 1.1918045 	 33.5713 	 1.013 	 88.241
0.0505131 	 1.2395476 	 44.0438 	 1.015 	 92.001
0.0621693 	 1.2920913 	 54.4539 	 1.018 	 93.789
0.0734813 	 1.3482834 	 65.0001 	 1.018 	 94.765
0.0844419 	 1.4076217 	 75.3749 	 1.020 	 95.238
0.0950791 	 1.4696507 	 86.1875 	 1.021 	 95.486
0.1054118 	 1.5338481 	 97.2223 	 1.022 	 95.690
0.1154507 	 1.6001110 	 106.8607 	 1.024 	 95.760
0.1252093 	 1.6683449 	 116.8270 	 1.025 	 95.803
0.1347054 	 1.7385300 	 127.6528 	 1.026 	 95.819
0.1439484 	 1.8101070 	 138.6632 	 1.027 	 95.863
0.1529401 	 1.8840824 	 149.6737 	 1.029 	 95.837
0.1616966 	 1.9596867 	 159.0148 	 1.029 	 95.837
0.1702251 	 2.0372353 	 168.6884 	 1.031 	 95.835
0.1785404 	 2.1156084 	 179.3481 	 1.032 	 95.766
0.1866457 	 2.1963664 	 189.4274 	 1.034 	 95.787
0.1945509 	 2.2782776 	 199.8666 	 1.035 	 95.725
0.2022615 	 2.3623115 	 211.0825 	 1.036 	 95.772
0.2097872 	 2.4473754 	 219.8232 	 1.037 	 95.722
0.2171360 	 2.5339698 	 230.4495 	 1.039 	 95.667
0.2243075 	 2.6228803 	 240.7475 	 1.040 	 95.679
0.2313215 	 2.7126453 	 251.7778 	 1.041 	 95.658
0.2381738 	 2.8043210 	 262.1768 	 1.042 	 95.644
0.2448716 	 2.8978077 	 270.6726 	 1.043 	 95.659
0.2514188 	 2.9923418 	 283.3239 	 1.045 	 95.598
0.2578205 	 3.0881080 	 295.4163 	 1.046 	 95.580
0.2640864 	 3.1863663 	 304.1393 	 1.046 	 95.584
0.2702164 	 3.2856102 	 315.0786 	 1.047 	 95.578
0.2762132 	 3.3860881 	 323.8041 	 1.048 	 95.554
0.2820861 	 3.4891030 	 334.2314 	 1.049 	 95.574
0.2878394 	 3.5925647 	 344.4452 	 1.051 	 95.567
0.2934772 	 3.6977684 	 355.2110 	 1.051 	 95.517
0.2989974 	 3.8053626 	 366.6341 	 1.053 	 95.541
0.3044128 	 3.9134700 	 379.1358 	 1.054 	 95.503
0.3097197 	 4.0235270 	 391.8233 	 1.055 	 95.484
0.3149201 	 4.1347181 	 402.9963 	 1.055 	 95.496
0.3200252 	 4.2476862 	 412.8055 	 1.057 	 95.466
