N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001345 	 1.0005131 	 1.1027 	 1.015 	 10.125
0.0132522 	 1.1627535 	 12.1545 	 0.951 	 46.745
0.0260745 	 1.1528079 	 22.8877 	 1.005 	 78.920
0.0385020 	 1.1918644 	 33.6169 	 1.013 	 88.266
0.0505165 	 1.2395515 	 43.8062 	 1.016 	 91.999
0.0621640 	 1.2921314 	 53.7793 	 1.017 	 93.799
0.0734659 	 1.3482070 	 63.8487 	 1.018 	 94.780
0.0844241 	 1.4074610 	 74.8340 	 1.020 	 95.210
0.0950573 	 1.4695577 	 85.2925 	 1.021 	 95.533
0.1053940 	 1.5336434 	 95.1403 	 1.022 	 95.654
0.1154323 	 1.6000991 	 105.3665 	 1.023 	 95.777
0.1251976 	 1.6681191 	 116.2231 	 1.024 	 95.789
0.1346962 	 1.7384537 	 126.6982 	 1.026 	 95.805
0.1439355 	 1.8102163 	 136.4024 	 1.027 	 95.872
0.1529343 	 1.8840899 	 145.6461 	 1.028 	 95.851
0.1616910 	 1.9595620 	 155.7465 	 1.030 	 95.827
0.1702210 	 2.0368430 	 165.7041 	 1.031 	 95.816
0.1785308 	 2.1154310 	 175.0312 	 1.032 	 95.749
0.1866365 	 2.1961109 	 186.4179 	 1.034 	 95.755
0.1945419 	 2.2781932 	 197.8059 	 1.035 	 95.766
0.2022531 	 2.3621969 	 209.0863 	 1.036 	 95.752
0.2097829 	 2.4472117 	 220.3896 	 1.038 	 95.683
0.2171308 	 2.5343496 	 231.4058 	 1.039 	 95.712
0.2243090 	 2.6225984 	 240.4544 	 1.040 	 95.686
0.2313192 	 2.7123944 	 252.6089 	 1.041 	 95.663
0.2381646 	 2.8039993 	 262.8622 	 1.042 	 95.644
0.2448601 	 2.8972213 	 271.6341 	 1.043 	 95.608
0.2514027 	 2.9924032 	 281.2744 	 1.045 	 95.626
0.2578070 	 3.0879930 	 290.5274 	 1.045 	 95.597
0.2640688 	 3.1861959 	 299.5411 	 1.046 	 95.619
0.2702006 	 3.2853467 	 308.7786 	 1.048 	 95.565
0.2761996 	 3.3859613 	 318.0938 	 1.049 	 95.568
0.2820775 	 3.4889246 	 327.3977 	 1.050 	 95.567
0.2878318 	 3.5926881 	 335.6566 	 1.050 	 95.531
0.2934696 	 3.6976591 	 345.8841 	 1.052 	 95.529
0.2989946 	 3.8049819 	 356.6160 	 1.053 	 95.512
0.3044047 	 3.9132948 	 368.2472 	 1.054 	 95.501
0.3097131 	 4.0231658 	 379.4403 	 1.054 	 95.489
0.3149202 	 4.1352159 	 388.5358 	 1.056 	 95.501
0.3200228 	 4.2466055 	 401.6018 	 1.057 	 95.454
0.3250280 	 4.3616595 	 414.0585 	 1.058 	 95.432
0.3299385 	 4.4778406 	 421.9128 	 1.059 	 95.456
0.3347585 	 4.5946270 	 436.8658 	 1.060 	 95.415
0.3394919 	 4.7145318 	 448.9378 	 1.061 	 95.458
0.3441344 	 4.8340795 	 457.4358 	 1.062 	 95.383
0.3486994 	 4.9567730 	 465.2056 	 1.063 	 95.406
0.3531796 	 5.0788735 	 474.9095 	 1.064 	 95.385
0.3575794 	 5.2043488 	 485.3276 	 1.064 	 95.379
0.3619061 	 5.3296367 	 495.3305 	 1.065 	 95.341
0.3661575 	 5.4575384 	 502.4731 	 1.066 	 95.353
0.3703326 	 5.5873759 	 513.2048 	 1.066 	 95.362
0.3744361 	 5.7163886 	 523.8311 	 1.067 	 95.342
0.3784745 	 5.8490935 	 531.1584 	 1.068 	 95.327
0.3824457 	 5.9829557 	 538.9631 	 1.069 	 95.336
0.3863484 	 6.1163960 	 547.8913 	 1.070 	 95.295
0.3901889 	 6.2513057 	 558.6524 	 1.070 	 95.292
0.3939695 	 6.3898704 	 566.9971 	 1.071 	 95.289
0.3976883 	 6.5286576 	 575.6972 	 1.071 	 95.275
