N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001335 	 1.0005093 	 1.1026 	 0.996 	 10.124
0.0132491 	 1.1626854 	 12.1390 	 0.950 	 46.765
0.0260693 	 1.1527410 	 22.8796 	 1.005 	 78.893
0.0384872 	 1.1918076 	 33.5307 	 1.013 	 88.242
0.0505012 	 1.2395369 	 44.2099 	 1.016 	 92.004
0.0621521 	 1.2920899 	 54.4779 	 1.017 	 93.768
0.0734436 	 1.3481325 	 65.3581 	 1.019 	 94.780
0.0844149 	 1.4075862 	 75.5991 	 1.020 	 95.250
0.0950516 	 1.4694646 	 86.5722 	 1.021 	 95.518
0.1053902 	 1.5337104 	 97.1366 	 1.023 	 95.678
0.1154399 	 1.5999798 	 107.6298 	 1.023 	 95.718
0.1251972 	 1.6684091 	 118.5219 	 1.025 	 95.814
0.1346961 	 1.7384058 	 129.2324 	 1.026 	 95.810
0.1439308 	 1.8100987 	 139.4128 	 1.027 	 95.880
0.1529234 	 1.8840274 	 149.5139 	 1.028 	 95.862
0.1616780 	 1.9594147 	 160.2986 	 1.030 	 95.825
0.1702118 	 2.0366991 	 170.1726 	 1.031 	 95.809
0.1785186 	 2.1157387 	 179.9637 	 1.032 	 95.814
0.1866179 	 2.1957722 	 189.9339 	 1.034 	 95.779
0.1945203 	 2.2777372 	 201.3159 	 1.035 	 95.753
0.2022364 	 2.3615743 	 212.4304 	 1.036 	 95.739
0.2097629 	 2.4469136 	 222.7842 	 1.037 	 95.697
0.2171076 	 2.5337446 	 232.1518 	 1.038 	 95.691
0.2242839 	 2.6224712 	 242.2020 	 1.040 	 95.669
0.2312960 	 2.7119537 	 254.3048 	 1.041 	 95.655
0.2381486 	 2.8042147 	 265.8962 	 1.042 	 95.660
0.2448454 	 2.8968456 	 277.8627 	 1.043 	 95.615
0.2513883 	 2.9918682 	 284.7905 	 1.044 	 95.622
0.2577908 	 3.0877239 	 295.4252 	 1.046 	 95.605
0.2640572 	 3.1861836 	 302.7721 	 1.046 	 95.591
0.2701854 	 3.2848679 	 314.4727 	 1.048 	 95.586
0.2761835 	 3.3860515 	 326.1242 	 1.049 	 95.559
0.2820623 	 3.4888913 	 334.7255 	 1.050 	 95.577
0.2878157 	 3.5927925 	 344.4995 	 1.051 	 95.569
0.2934507 	 3.6976487 	 355.6739 	 1.052 	 95.521
0.2989725 	 3.8044984 	 365.3759 	 1.053 	 95.517
0.3043885 	 3.9125298 	 376.3599 	 1.054 	 95.509
0.3096974 	 4.0231062 	 387.6711 	 1.055 	 95.489
0.3148989 	 4.1340360 	 399.3750 	 1.056 	 95.473
0.3200004 	 4.2471919 	 407.4334 	 1.056 	 95.475
0.3250033 	 4.3617012 	 418.0973 	 1.057 	 95.471
0.3299166 	 4.4777169 	 428.7447 	 1.059 	 95.467
0.3347369 	 4.5951810 	 439.2876 	 1.060 	 95.452
0.3394699 	 4.7128661 	 446.1198 	 1.060 	 95.434
0.3441163 	 4.8327649 	 458.3484 	 1.061 	 95.392
0.3486777 	 4.9550615 	 470.0007 	 1.062 	 95.363
0.3531643 	 5.0796330 	 485.1594 	 1.063 	 95.396
0.3575660 	 5.2035811 	 493.6178 	 1.064 	 95.389
0.3618937 	 5.3298215 	 504.1828 	 1.065 	 95.377
0.3661433 	 5.4576650 	 517.3020 	 1.066 	 95.379
0.3703210 	 5.5869996 	 527.8207 	 1.067 	 95.365
0.3744295 	 5.7155762 	 537.8697 	 1.067 	 95.316
0.3784665 	 5.8477015 	 547.8645 	 1.068 	 95.316
0.3824385 	 5.9820685 	 555.0736 	 1.069 	 95.315
0.3863430 	 6.1152161 	 565.9210 	 1.070 	 95.318
0.3901846 	 6.2520492 	 576.6208 	 1.070 	 95.299
0.3939659 	 6.3900325 	 587.8891 	 1.071 	 95.280
0.3976839 	 6.5289739 	 597.3426 	 1.071 	 95.272
0.4013443 	 6.6688644 	 604.1207 	 1.072 	 95.270
0.4049495 	 6.8112949 	 613.4638 	 1.073 	 95.273
0.4084950 	 6.9542581 	 622.8119 	 1.074 	 95.255
0.4119863 	 7.0994150 	 629.3343 	 1.075 	 95.240
0.4154245 	 7.2449065 	 639.0095 	 1.075 	 95.228
0.4188077 	 7.3915721 	 658.4308 	 1.075 	 95.243
0.4221429 	 7.5389529 	 663.3796 	 1.076 	 95.206
0.4254287 	 7.6918990 	 671.5293 	 1.076 	 95.221
0.4286656 	 7.8419654 	 677.3271 	 1.077 	 95.215
0.4318561 	 7.9982172 	 686.1178 	 1.078 	 95.237
0.4349985 	 8.1492942 	 694.1472 	 1.078 	 95.195
0.4380987 	 8.3061406 	 707.1300 	 1.079 	 95.218
0.4411557 	 8.4617285 	 718.2317 	 1.079 	 95.159
0.4441674 	 8.6200567 	 727.2966 	 1.080 	 95.158
0.4471361 	 8.7769828 	 741.0615 	 1.080 	 95.148
0.4500640 	 8.9392649 	 754.4366 	 1.080 	 95.156
0.4529504 	 9.1032967 	 764.1326 	 1.081 	 95.158
0.4557969 	 9.2671778 	 776.3327 	 1.081 	 95.155
0.4586047 	 9.4306173 	 790.2443 	 1.082 	 95.127
0.4613760 	 9.5966264 	 799.2031 	 1.081 	 95.152
0.4641111 	 9.7646972 	 810.5196 	 1.082 	 95.113
0.4668115 	 9.9373381 	 822.5124 	 1.082 	 95.146
0.4694724 	 10.1051495 	 831.0963 	 1.082 	 95.112
0.4721009 	 10.2756149 	 839.4758 	 1.083 	 95.130
0.4746941 	 10.4519343 	 847.4229 	 1.084 	 95.085
0.4772538 	 10.6257324 	 861.4643 	 1.084 	 95.110
0.4797802 	 10.7985604 	 873.7475 	 1.084 	 95.063
0.4822764 	 10.9759762 	 887.8431 	 1.085 	 95.109
0.4847385 	 11.1547021 	 902.6370 	 1.085 	 95.080
0.4871722 	 11.3362166 	 914.0260 	 1.086 	 95.119
0.4895742 	 11.5145923 	 925.8510 	 1.085 	 95.073
0.4919488 	 11.6978617 	 933.3966 	 1.086 	 95.044
0.4942945 	 11.8847350 	 939.4608 	 1.086 	 95.083
0.4966089 	 12.0695455 	 948.6219 	 1.086 	 95.061
0.4988953 	 12.2535985 	 962.6463 	 1.086 	 95.052
0.5011547 	 12.4415480 	 976.7257 	 1.086 	 95.033
0.5033890 	 12.6308159 	 987.5505 	 1.086 	 95.040
0.5055952 	 12.8235169 	 998.0916 	 1.087 	 95.062
0.5077767 	 13.0178936 	 1016.3666 	 1.086 	 95.056
0.5099308 	 13.2064773 	 1028.6416 	 1.087 	 95.025
0.5120596 	 13.4000155 	 1050.5751 	 1.087 	 95.004
0.5141637 	 13.5984870 	 1053.1552 	 1.086 	 95.033
0.5162452 	 13.7939690 	 1068.7794 	 1.087 	 94.985
0.5183019 	 13.9952055 	 1084.0125 	 1.087 	 95.010
0.5203372 	 14.1974455 	 1101.4723 	 1.087 	 94.985
0.5223473 	 14.3976863 	 1114.2591 	 1.087 	 95.017
0.5243356 	 14.6011066 	 1132.0100 	 1.087 	 94.963
0.5263024 	 14.8000888 	 1142.4987 	 1.086 	 94.938
0.5282473 	 15.0120775 	 1152.0700 	 1.086 	 94.967
0.5301714 	 15.2205682 	 1171.5408 	 1.086 	 94.945
0.5320729 	 15.4344623 	 1191.1843 	 1.086 	 94.967
0.5339539 	 15.6419612 	 1202.0686 	 1.087 	 94.983
0.5358135 	 15.8600904 	 1216.6470 	 1.086 	 94.970
0.5376531 	 16.0656693 	 1232.3441 	 1.085 	 94.934
0.5394725 	 16.2824319 	 1246.1338 	 1.084 	 94.933
0.5412735 	 16.4979023 	 1262.0705 	 1.085 	 94.940
0.5430545 	 16.7174184 	 1270.9547 	 1.085 	 94.943
0.5448169 	 16.9336733 	 1290.3169 	 1.083 	 94.935
0.5465602 	 17.1570660 	 1303.5240 	 1.083 	 94.936
0.5482862 	 17.3825362 	 1326.9771 	 1.083 	 94.943
0.5499933 	 17.6070737 	 1351.6073 	 1.083 	 94.936
0.5516819 	 17.8285145 	 1389.0965 	 1.082 	 94.912
0.5533542 	 18.0604946 	 1420.1899 	 1.082 	 94.912
0.5550095 	 18.2915861 	 1469.4882 	 1.082 	 94.929
0.5566461 	 18.5186084 	 1533.0703 	 1.080 	 94.911
0.5582662 	 18.7521735 	 1622.1720 	 1.081 	 94.910
0.5598712 	 18.9812596 	 1740.2458 	 1.081 	 94.922
0.5614596 	 19.2040063 	 1911.2850 	 1.081 	 94.879
0.5630353 	 19.4422064 	 2124.2242 	 1.080 	 94.892
0.5645938 	 19.6775354 	 2449.8042 	 1.081 	 94.876
0.5661353 	 19.9129794 	 2980.9928 	 1.081 	 94.865
0.5676627 	 20.1425684 	 3798.2372 	 1.081 	 94.857
0.5691762 	 20.3782982 	 4954.7594 	 1.081 	 94.870
0.5706762 	 20.6074588 	 6788.6101 	 1.081 	 94.847
0.5721618 	 20.8457781 	 9401.2829 	 1.081 	 94.879
0.5736324 	 21.0857803 	 12852.7208 	 1.081 	 94.838
0.5750900 	 21.3270861 	 17774.8353 	 1.082 	 94.813
0.5765344 	 21.5809491 	 24086.6178 	 1.082 	 94.795
0.5779644 	 21.8402663 	 32794.9264 	 1.082 	 94.782
0.5793800 	 22.1127284 	 43383.0928 	 1.082 	 94.762
0.5807796 	 22.4009858 	 56814.8087 	 1.082 	 94.756
0.5821630 	 22.7097510 	 72293.0302 	 1.083 	 94.764
0.5835313 	 23.0215429 	 90394.4840 	 1.084 	 94.703
0.5848819 	 23.3559635 	 110828.2191 	 1.085 	 94.724
0.5862158 	 23.6986800 	 133033.1007 	 1.085 	 94.664
0.5875319 	 24.0622215 	 158128.3154 	 1.086 	 94.616
0.5888290 	 24.4499557 	 185377.0179 	 1.088 	 94.604
0.5901074 	 24.8363850 	 213030.9560 	 1.088 	 94.562
0.5913684 	 25.2418087 	 242661.6686 	 1.088 	 94.562
0.5926101 	 25.6679283 	 269079.6244 	 1.089 	 94.545
0.5938333 	 26.1099863 	 296188.1558 	 1.091 	 94.527
0.5950378 	 26.5556748 	 323795.4966 	 1.092 	 94.467
0.5962218 	 27.0141686 	 349273.5391 	 1.093 	 94.456
0.5973871 	 27.4937712 	 373962.4614 	 1.095 	 94.440
0.5985338 	 27.9840453 	 397770.8305 	 1.096 	 94.417
0.5996620 	 28.4937108 	 418476.0901 	 1.097 	 94.387
0.6007719 	 29.0077146 	 439788.0180 	 1.099 	 94.367
0.6018630 	 29.5350263 	 458990.2268 	 1.100 	 94.359
0.6029360 	 30.0775214 	 473786.7435 	 1.102 	 94.366
0.6039910 	 30.6318838 	 486342.2005 	 1.102 	 94.348
0.6050281 	 31.1976569 	 496811.0582 	 1.104 	 94.316
0.6060472 	 31.7755394 	 506784.6155 	 1.106 	 94.319
0.6070487 	 32.3595962 	 511794.5606 	 1.108 	 94.252
0.6080322 	 32.9687589 	 513430.9518 	 1.110 	 94.271
0.6089993 	 33.5825155 	 512231.8449 	 1.112 	 94.260
0.6099501 	 34.2135756 	 507820.3981 	 1.114 	 94.263
0.6108836 	 34.8539724 	 495128.9422 	 1.116 	 94.252
0.6118016 	 35.4930259 	 483618.5025 	 1.119 	 94.245
0.6127029 	 36.1515520 	 468996.0097 	 1.121 	 94.246
0.6135888 	 36.8211965 	 450299.8649 	 1.124 	 94.259
0.6144602 	 37.4888763 	 430075.1276 	 1.127 	 94.245
0.6153157 	 38.1685386 	 401887.4594 	 1.130 	 94.269
0.6161578 	 38.8535282 	 377583.1907 	 1.133 	 94.257
0.6169857 	 39.5601574 	 349213.2839 	 1.136 	 94.289
0.6178004 	 40.2512653 	 317871.4930 	 1.141 	 94.319
0.6186006 	 40.9569142 	 288796.3526 	 1.146 	 94.354
0.6193878 	 41.6651321 	 262531.1030 	 1.150 	 94.342
0.6201623 	 42.3873672 	 238130.3346 	 1.155 	 94.350
0.6209248 	 43.1052417 	 214216.2586 	 1.159 	 94.411
0.6216749 	 43.8511928 	 195022.4256 	 1.161 	 94.454
0.6224135 	 44.5914336 	 181345.8558 	 1.165 	 94.485
0.6231402 	 45.3490145 	 172861.6382 	 1.166 	 94.499
0.6238547 	 46.1289855 	 168747.9996 	 1.167 	 94.542
0.6245576 	 46.9108749 	 168362.6511 	 1.169 	 94.547
0.6252494 	 47.7353113 	 170072.9452 	 1.168 	 94.586
0.6259300 	 48.5700249 	 173768.9853 	 1.166 	 94.581
0.6265995 	 49.4258562 	 178414.8010 	 1.165 	 94.601
0.6272577 	 50.3030901 	 183277.5642 	 1.163 	 94.594
0.6279050 	 51.2117773 	 188913.7091 	 1.160 	 94.589
0.6285409 	 52.1144359 	 197021.6573 	 1.158 	 94.587
0.6291663 	 53.0423850 	 205526.9588 	 1.157 	 94.584
0.6297811 	 53.9719445 	 216758.1556 	 1.155 	 94.556
