N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001346 	 1.0005152 	 1.1025 	 1.001 	 10.125
0.0132491 	 1.1627386 	 12.2823 	 0.950 	 46.757
0.0260754 	 1.1527986 	 22.9229 	 1.004 	 78.931
0.0384986 	 1.1918199 	 33.2764 	 1.013 	 88.267
0.0505099 	 1.2395064 	 43.7033 	 1.016 	 92.027
0.0621586 	 1.2920467 	 53.7513 	 1.018 	 93.786
0.0734570 	 1.3481254 	 64.0130 	 1.019 	 94.792
0.0844222 	 1.4075507 	 74.0306 	 1.020 	 95.222
0.0950674 	 1.4693881 	 85.0910 	 1.021 	 95.528
0.1054004 	 1.5336123 	 95.3481 	 1.022 	 95.654
0.1154389 	 1.6000198 	 105.8571 	 1.023 	 95.752
0.1252053 	 1.6685026 	 116.5760 	 1.024 	 95.834
0.1346992 	 1.7386099 	 127.4496 	 1.026 	 95.831
0.1439411 	 1.8099075 	 138.1442 	 1.027 	 95.863
0.1529331 	 1.8838653 	 148.7505 	 1.029 	 95.805
0.1616866 	 1.9593854 	 159.7868 	 1.030 	 95.789
0.1702137 	 2.0368992 	 171.4037 	 1.032 	 95.826
0.1785248 	 2.1158919 	 181.7576 	 1.033 	 95.806
0.1866324 	 2.1957708 	 191.8805 	 1.033 	 95.761
0.1945350 	 2.2783839 	 202.9315 	 1.035 	 95.753
0.2022468 	 2.3616180 	 213.7242 	 1.036 	 95.715
0.2097739 	 2.4471632 	 223.6142 	 1.037 	 95.718
0.2171211 	 2.5342074 	 233.3797 	 1.038 	 95.733
0.2242912 	 2.6225044 	 243.5792 	 1.040 	 95.672
0.2313013 	 2.7123137 	 253.5521 	 1.041 	 95.673
0.2381520 	 2.8047048 	 262.8050 	 1.042 	 95.684
0.2448424 	 2.8973584 	 272.1613 	 1.043 	 95.630
0.2513895 	 2.9920502 	 283.4264 	 1.044 	 95.606
0.2577892 	 3.0877436 	 296.4819 	 1.046 	 95.588
0.2640517 	 3.1860372 	 308.7866 	 1.046 	 95.611
0.2701816 	 3.2852623 	 321.0088 	 1.047 	 95.601
0.2761824 	 3.3863872 	 331.0521 	 1.049 	 95.547
