N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001343 	 1.0005123 	 1.1027 	 1.004 	 10.125
0.0132485 	 1.1626952 	 12.2527 	 0.950 	 46.760
0.0260769 	 1.1527429 	 22.8253 	 1.004 	 78.924
0.0384930 	 1.1918483 	 33.3586 	 1.014 	 88.248
0.0505007 	 1.2395300 	 43.5917 	 1.016 	 92.030
0.0621532 	 1.2920794 	 53.8004 	 1.018 	 93.802
0.0734485 	 1.3482510 	 63.6216 	 1.019 	 94.776
0.0844032 	 1.4075332 	 74.1422 	 1.020 	 95.246
0.0950449 	 1.4693639 	 85.4777 	 1.021 	 95.526
0.1053806 	 1.5337059 	 95.8630 	 1.022 	 95.697
0.1154253 	 1.6000066 	 106.9376 	 1.024 	 95.745
0.1251961 	 1.6681553 	 117.1156 	 1.025 	 95.781
0.1346899 	 1.7385312 	 126.7436 	 1.026 	 95.825
0.1439232 	 1.8099141 	 136.7587 	 1.027 	 95.879
0.1529137 	 1.8838235 	 147.5367 	 1.028 	 95.844
0.1616681 	 1.9595504 	 158.9303 	 1.029 	 95.819
0.1701996 	 2.0364287 	 168.6901 	 1.031 	 95.787
0.1785146 	 2.1156777 	 179.1479 	 1.033 	 95.794
0.1866155 	 2.1960999 	 188.6197 	 1.034 	 95.763
0.1945208 	 2.2782641 	 198.4320 	 1.035 	 95.766
0.2022339 	 2.3618479 	 208.9893 	 1.036 	 95.732
0.2097643 	 2.4472529 	 219.8975 	 1.037 	 95.726
0.2171182 	 2.5340128 	 231.1326 	 1.038 	 95.708
0.2242912 	 2.6227081 	 241.6648 	 1.040 	 95.698
0.2313004 	 2.7124639 	 250.7135 	 1.041 	 95.672
0.2381537 	 2.8043504 	 260.1060 	 1.042 	 95.654
0.2448473 	 2.8969231 	 269.2151 	 1.043 	 95.611
0.2513936 	 2.9917507 	 279.5433 	 1.044 	 95.610
0.2577928 	 3.0883852 	 289.4934 	 1.045 	 95.617
0.2640513 	 3.1853767 	 299.6876 	 1.046 	 95.577
0.2701766 	 3.2850239 	 309.5697 	 1.048 	 95.578
0.2761799 	 3.3852619 	 320.6948 	 1.048 	 95.530
0.2820539 	 3.4880447 	 329.5347 	 1.050 	 95.576
0.2878093 	 3.5921969 	 342.2693 	 1.051 	 95.546
0.2934454 	 3.6973231 	 352.9434 	 1.052 	 95.529
0.2989709 	 3.8049922 	 365.7704 	 1.053 	 95.532
0.3043819 	 3.9124022 	 377.1141 	 1.054 	 95.519
0.3096882 	 4.0226263 	 391.6987 	 1.055 	 95.467
0.3148877 	 4.1330423 	 401.3278 	 1.056 	 95.486
0.3199870 	 4.2464001 	 408.9674 	 1.057 	 95.467
0.3249974 	 4.3615367 	 419.4502 	 1.057 	 95.468
0.3299116 	 4.4770437 	 427.6614 	 1.059 	 95.443
0.3347363 	 4.5950725 	 438.3647 	 1.060 	 95.455
0.3394690 	 4.7131348 	 448.4014 	 1.061 	 95.404
0.3441143 	 4.8331806 	 455.8151 	 1.061 	 95.393
0.3486787 	 4.9544610 	 463.4011 	 1.062 	 95.381
0.3531607 	 5.0778637 	 472.1214 	 1.064 	 95.411
0.3575621 	 5.2036433 	 482.1652 	 1.064 	 95.375
0.3618922 	 5.3292772 	 490.2701 	 1.065 	 95.370
0.3661425 	 5.4568052 	 494.6022 	 1.065 	 95.349
0.3703204 	 5.5859642 	 505.7739 	 1.066 	 95.351
0.3744299 	 5.7146166 	 512.0090 	 1.067 	 95.290
0.3784709 	 5.8489103 	 522.2898 	 1.068 	 95.341
0.3824444 	 5.9807018 	 531.3049 	 1.069 	 95.295
0.3863490 	 6.1171700 	 542.1393 	 1.070 	 95.294
0.3901930 	 6.2516412 	 550.5876 	 1.071 	 95.296
