N=100 	 R=1000000 	 s=1 	 Save [density, Z, rho_t, like/unlike, events per sweep]
0.0001340 	 1.0005121 	 1.1027 	 1.013 	 10.125
0.0132595 	 1.1625048 	 12.1984 	 0.951 	 46.820
0.0260795 	 1.1528702 	 22.9414 	 1.005 	 78.921
0.0385013 	 1.1917883 	 33.5721 	 1.013 	 88.237
0.0505196 	 1.2395583 	 44.0530 	 1.016 	 91.984
0.0621613 	 1.2921527 	 54.9200 	 1.018 	 93.805
0.0734613 	 1.3482165 	 65.4777 	 1.019 	 94.790
0.0844188 	 1.4076551 	 76.5266 	 1.020 	 95.249
0.0950666 	 1.4694327 	 86.6379 	 1.021 	 95.517
0.1054033 	 1.5335798 	 96.0014 	 1.022 	 95.656
0.1154425 	 1.6000323 	 106.2606 	 1.023 	 95.750
0.1252055 	 1.6686400 	 116.3336 	 1.024 	 95.837
0.1347062 	 1.7386510 	 126.3082 	 1.026 	 95.821
0.1439480 	 1.8101701 	 136.1512 	 1.027 	 95.887
0.1529376 	 1.8839305 	 146.5366 	 1.028 	 95.826
0.1616953 	 1.9596508 	 157.1854 	 1.030 	 95.821
0.1702292 	 2.0370687 	 168.4357 	 1.031 	 95.800
0.1785448 	 2.1155653 	 178.4019 	 1.032 	 95.801
0.1866547 	 2.1959530 	 189.1845 	 1.033 	 95.745
0.1945573 	 2.2783550 	 199.2208 	 1.035 	 95.763
0.2022699 	 2.3625790 	 209.1381 	 1.036 	 95.761
0.2097956 	 2.4473562 	 218.4221 	 1.037 	 95.715
0.2171476 	 2.5342932 	 230.1254 	 1.039 	 95.692
0.2243223 	 2.6229514 	 241.2361 	 1.040 	 95.674
0.2313316 	 2.7130510 	 249.3683 	 1.041 	 95.696
0.2381784 	 2.8044060 	 260.3651 	 1.043 	 95.663
0.2448709 	 2.8977213 	 269.9170 	 1.043 	 95.630
0.2514216 	 2.9923459 	 281.6719 	 1.044 	 95.611
0.2578217 	 3.0888129 	 292.1168 	 1.045 	 95.624
0.2640859 	 3.1860784 	 302.0059 	 1.046 	 95.594
0.2702177 	 3.2853715 	 312.1137 	 1.048 	 95.581
0.2762165 	 3.3869963 	 323.8207 	 1.048 	 95.602
0.2820872 	 3.4886758 	 334.1721 	 1.049 	 95.571
0.2878427 	 3.5926546 	 345.5359 	 1.050 	 95.536
0.2934799 	 3.6984683 	 357.8150 	 1.052 	 95.539
0.2990059 	 3.8047138 	 365.9029 	 1.053 	 95.510
0.3044190 	 3.9135423 	 375.8253 	 1.053 	 95.524
0.3097269 	 4.0228577 	 385.2726 	 1.055 	 95.480
0.3149314 	 4.1349284 	 394.8935 	 1.056 	 95.473
0.3200376 	 4.2480581 	 403.2946 	 1.057 	 95.483
0.3250424 	 4.3615903 	 411.6219 	 1.058 	 95.438
0.3299572 	 4.4781466 	 421.3448 	 1.059 	 95.436
0.3347767 	 4.5943637 	 429.9886 	 1.060 	 95.412
0.3395077 	 4.7144066 	 440.0743 	 1.060 	 95.422
0.3441542 	 4.8343348 	 448.2854 	 1.061 	 95.367
0.3487128 	 4.9566964 	 458.2227 	 1.062 	 95.406
0.3531967 	 5.0797066 	 468.4327 	 1.063 	 95.410
0.3576003 	 5.2048624 	 480.5730 	 1.064 	 95.388
